Element 1: (2, (16, 3), ['.', '%', '.', '%'], [(5, 3), (10, 11), (18, 6)], [False, True, False, True], 98, False, [True, False, True, False], 19, 'North', (16, 4))
Element 2: (2, (16, 4), ['.', '', '.', '%'], [(6, 3), (11, 11), (18, 7)], [False, False, False, True], 96, False, [True, False, True, False], 58, 'North', (16, 5))
Element 3: (2, (16, 5), ['.', '', '.', '%'], [(7, 3), (12, 11), (18, 8)], [False, False, False, True], 94, False, [True, False, True, False], 97, 'North', (16, 6))
Element 4: (2, (16, 6), ['.', '', '.', '%'], [(8, 3), (13, 11), (18, 9)], [False, False, False, True], 92, False, [True, False, True, False], 136, 'North', (16, 7))
Element 5: (2, (16, 7), ['.', '', '.', '.'], [(9, 3), (13, 10), (18, 10)], [False, False, False, False], 90, False, [True, False, True, True], 175, 'East', (17, 7))
Element 6: (2, (17, 7), ['', '%', '%', ''], [(10, 3), (13, 9), (18, 11)], [False, True, True, False], 88, False, [False, False, False, False], 204, 'East', (18, 7))
Element 7: (2, (18, 7), ['', '', '', '%'], [(11, 3), (14, 9), (17, 11)], [False, False, False, True], 86, False, [False, False, False, False], 233, 'North', (18, 8))
Element 8: (2, (18, 8), ['%', '', '', '%'], [(12, 3), (15, 9), (16, 11)], [True, False, False, True], 84, False, [False, False, False, False], 262, 'North', (18, 9))
Element 9: (2, (18, 9), ['%', '', '', '%'], [(13, 3), (16, 9), (15, 11)], [True, False, False, True], 82, False, [False, False, False, False], 291, 'North', (18, 10))
Element 10: (2, (18, 10), ['%', '', '', '%'], [(13, 4), (16, 8), (15, 10)], [True, False, False, True], 80, False, [False, False, False, False], 320, 'North', (18, 11))
Element 11: (2, (18, 11), ['', '', '%', '%'], [(13, 5), (16, 7), (15, 9)], [False, False, True, True], 78, False, [False, False, False, False], 329, 'West', (17, 11))
Element 12: (2, (17, 11), ['', '%', '%', ''], [(13, 6), (15, 7), (16, 9)], [False, True, True, False], 76, False, [False, False, False, False], 348, 'West', (16, 11))
Element 13: (2, (16, 11), ['', '%', '%', ''], [(13, 7), (15, 6), (16, 8)], [False, True, True, False], 74, False, [False, False, False, False], 367, 'West', (15, 11))
Element 14: (2, (15, 11), ['%', '', '%', ''], [(13, 8), (15, 5), (16, 7)], [True, False, True, False], 72, False, [False, False, False, False], 386, 'South', (15, 10))
Element 15: (2, (15, 10), ['%', '', '', '%'], [(13, 9), (15, 4), (17, 7)], [True, False, False, True], 70, False, [False, False, False, False], 395, 'South', (15, 9))
Element 16: (2, (15, 9), ['', '%', '', ''], [(12, 9), (15, 3), (16, 7)], [False, True, False, False], 68, False, [False, False, False, False], 414, 'East', (16, 9))
Element 17: (2, (16, 9), ['', '', '%', '%'], [(13, 9), (15, 2), (16, 6)], [False, False, True, True], 66, False, [False, False, False, False], 423, 'South', (16, 8))
Element 18: (2, (16, 8), ['%', '', '', '%'], [(14, 9), (15, 1), (16, 5)], [True, False, False, True], 64, False, [False, False, False, False], 432, 'North', (16, 9))
Element 19: (2, (16, 9), ['G', '', '%', '%'], [(15, 9), (16, 1), (16, 4)], [False, False, True, True], 62, False, [False, False, False, False], 441, 'South', (16, 8))
Element 20: (2, (16, 8), ['%', '', 'G', '%'], [(16, 9), (17, 1), (16, 3)], [True, False, False, True], 60, False, [False, False, False, False], 450, 'North', (16, 9))
