Element 1: (1, (6, 9), ['.', '.', '.', '.'], [(13, 6), (10, 3), (16, 6)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (7, 9))
Element 2: (1, (7, 9), ['', '%', '%', '%'], [(13, 7), (11, 3), (16, 7)], [False, True, True, True], 96, False, [False, False, False, False], 48, 'West', (6, 9))
Element 3: (1, (6, 9), ['.', '.', '.', ''], [(13, 8), (12, 3), (17, 7)], [False, False, False, False], 94, False, [True, True, True, False], 77, 'North', (6, 10))
Element 4: (1, (6, 10), ['%', '', '.', '%'], [(13, 9), (13, 3), (18, 7)], [True, False, False, True], 92, False, [False, False, True, False], 116, 'North', (6, 11))
Element 5: (1, (6, 11), ['%', '', '%', '.'], [(14, 9), (13, 4), (18, 8)], [True, False, True, False], 90, False, [False, False, False, True], 155, 'East', (7, 11))
Element 6: (1, (7, 11), ['', '%', '%', '.'], [(15, 9), (13, 5), (18, 9)], [False, True, True, False], 88, False, [False, False, False, True], 184, 'East', (8, 11))
Element 7: (1, (8, 11), ['', '%', '%', '.'], [(16, 9), (13, 6), (18, 10)], [False, True, True, False], 86, False, [False, False, False, True], 213, 'East', (9, 11))
Element 8: (1, (9, 11), ['', '.', '%', '.'], [(16, 8), (13, 7), (18, 11)], [False, False, True, False], 84, False, [False, True, False, True], 232, 'East', (10, 11))
Element 9: (1, (10, 11), ['', '.', '%', '.'], [(16, 7), (13, 8), (17, 11)], [False, False, True, False], 82, False, [False, True, False, True], 251, 'East', (11, 11))
Element 10: (1, (11, 11), ['', '%', '%', '.'], [(15, 7), (13, 9), (16, 11)], [False, True, True, False], 80, False, [False, False, False, True], 280, 'East', (12, 11))
Element 11: (1, (12, 11), ['', '%', '%', '.'], [(15, 6), (13, 10), (15, 11)], [False, True, True, False], 78, False, [False, False, False, True], 319, 'East', (13, 11))
Element 12: (1, (13, 11), ['', '', '%', '%'], [(15, 5), (13, 9), (15, 10)], [False, False, True, True], 76, False, [False, False, False, False], 348, 'South', (13, 10))
Element 13: (1, (13, 10), ['%', '', '', '%'], [(16, 5), (12, 9), (15, 9)], [True, False, False, True], 74, False, [False, False, False, False], 367, 'South', (13, 9))
Element 14: (1, (13, 9), ['G', '', '', ''], [(16, 4), (12, 9), (16, 9)], [False, False, False, False], 72, False, [False, False, False, False], 376, 'East', (14, 9))
Element 15: (1, (14, 9), ['G', '%', '%', ''], [(16, 3), (13, 9), (16, 8)], [False, True, True, False], 70, False, [False, False, False, False], 385, 'East', (15, 9))
