Element 1: (3, (15, 9), ['.', '%', '.', '.'], [(11, 1), (6, 4), (13, 3)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (16, 9))
Element 2: (3, (16, 9), ['', '.', '%', '%'], [(12, 1), (6, 5), (13, 4)], [False, False, True, True], 96, False, [False, True, False, False], 68, 'South', (16, 8))
Element 3: (3, (16, 8), ['%', '.', '', '%'], [(13, 1), (6, 6), (13, 5)], [True, False, False, True], 94, False, [False, True, False, False], 107, 'South', (16, 7))
Element 4: (3, (16, 7), ['.', '.', '', '.'], [(13, 2), (6, 7), (13, 6)], [False, False, False, False], 92, False, [True, True, False, True], 136, 'East', (17, 7))
Element 5: (3, (17, 7), ['', '%', '%', '.'], [(13, 3), (6, 8), (13, 7)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (18, 7))
Element 6: (3, (18, 7), ['', '.', '.', '%'], [(12, 3), (6, 9), (13, 8)], [False, False, False, True], 88, False, [False, True, True, False], 204, 'North', (18, 8))
Element 7: (3, (18, 8), ['%', '', '.', '%'], [(11, 3), (7, 9), (13, 9)], [True, False, False, True], 86, False, [False, False, True, False], 243, 'North', (18, 9))
Element 8: (3, (18, 9), ['%', '', '.', '%'], [(10, 3), (6, 9), (14, 9)], [True, False, False, True], 84, False, [False, False, True, False], 272, 'North', (18, 10))
Element 9: (3, (18, 10), ['%', '', '', '%'], [(9, 3), (6, 10), (15, 9)], [True, False, False, True], 82, False, [False, False, False, False], 301, 'North', (18, 11))
Element 10: (3, (18, 11), ['.', '', '%', '%'], [(8, 3), (6, 11), (15, 10)], [False, False, True, True], 80, False, [True, False, False, False], 330, 'West', (17, 11))
Element 11: (3, (17, 11), ['.', '%', '%', ''], [(7, 3), (7, 11), (15, 11)], [False, True, True, False], 78, False, [True, False, False, False], 369, 'West', (16, 11))
Element 12: (3, (16, 11), ['', '%', '%', ''], [(6, 3), (8, 11), (15, 10)], [False, True, True, False], 76, False, [False, False, False, False], 398, 'West', (15, 11))
Element 13: (3, (15, 11), ['%', '', '%', ''], [(6, 2), (9, 11), (15, 9)], [True, False, True, False], 74, False, [False, False, False, False], 417, 'South', (15, 10))
