Element 1: (2, (9, 11), ['.', '.', '%', '.'], [(15, 3), (6, 5), (10, 10)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (10, 11))
Element 2: (2, (10, 11), ['', '', '%', '.'], [(16, 3), (6, 6), (10, 9)], [False, False, True, False], 96, False, [False, False, False, True], 58, 'East', (11, 11))
Element 3: (2, (11, 11), ['', '%', '%', '.'], [(16, 4), (6, 7), (9, 9)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (12, 11))
Element 4: (2, (12, 11), ['', '%', '%', '.'], [(16, 5), (6, 8), (9, 10)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (13, 11))
Element 5: (2, (13, 11), ['', '.', '%', '%'], [(16, 6), (6, 9), (9, 11)], [False, False, True, True], 90, False, [False, True, False, False], 165, 'South', (13, 10))
Element 6: (2, (13, 10), ['%', '.', '', '%'], [(16, 7), (7, 9), (8, 11)], [True, False, False, True], 88, False, [False, True, False, False], 204, 'South', (13, 9))
Element 7: (2, (13, 9), ['.', '.', '', '.'], [(17, 7), (6, 9), (7, 11)], [False, False, False, False], 86, False, [True, True, False, True], 233, 'East', (14, 9))
Element 8: (2, (14, 9), ['', '%', '%', '.'], [(18, 7), (6, 10), (6, 11)], [False, True, True, False], 84, False, [False, False, False, True], 272, 'East', (15, 9))
Element 9: (2, (15, 9), ['', '%', '.', '.'], [(18, 8), (6, 11), (7, 11)], [False, True, False, False], 82, False, [False, False, True, True], 291, 'East', (16, 9))
Element 10: (2, (16, 9), ['', '.', '%', '%'], [(18, 9), (7, 11), (8, 11)], [False, False, True, True], 80, False, [False, True, False, False], 310, 'South', (16, 8))
Element 11: (2, (16, 8), ['%', '', '', '%'], [(18, 10), (8, 11), (9, 11)], [True, False, False, True], 78, False, [False, False, False, False], 329, 'South', (16, 7))
Element 12: (2, (16, 7), ['.', '', '', ''], [(18, 11), (9, 11), (10, 11)], [False, False, False, False], 76, False, [True, False, False, False], 328, 'West', (15, 7))
Element 13: (2, (15, 7), ['%', '.', '%', ''], [(17, 11), (10, 11), (11, 11)], [True, False, True, False], 74, False, [False, True, False, False], 347, 'South', (15, 6))
Element 14: (2, (15, 6), ['%', '.', '', ''], [(16, 11), (11, 11), (12, 11)], [True, False, False, False], 72, False, [False, True, False, False], 366, 'South', (15, 5))
Element 15: (2, (15, 5), ['%', '.', '', ''], [(15, 11), (12, 11), (13, 11)], [True, False, False, False], 70, False, [False, True, False, False], 385, 'South', (15, 4))
Element 16: (2, (15, 4), ['%', '', '', ''], [(15, 10), (13, 11), (13, 10)], [True, False, False, False], 68, False, [False, False, False, False], 404, 'East', (16, 4))
Element 17: (2, (16, 4), ['', '', '', '%'], [(15, 9), (13, 10), (13, 9)], [False, False, False, True], 66, False, [False, False, False, False], 403, 'North', (16, 5))
