Element 1: (3, (18, 7), ['.', '.', '.', '%'], [(15, 3), (9, 11), (13, 1)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (18, 8))
Element 2: (3, (18, 8), ['%', '', '.', '%'], [(16, 3), (10, 11), (13, 2)], [True, False, False, True], 96, False, [False, False, True, False], 68, 'North', (18, 9))
Element 3: (3, (18, 9), ['%', '', '.', '%'], [(16, 4), (11, 11), (13, 3)], [True, False, False, True], 94, False, [False, False, True, False], 107, 'North', (18, 10))
Element 4: (3, (18, 10), ['%', '', '', '%'], [(16, 5), (12, 11), (13, 4)], [True, False, False, True], 92, False, [False, False, False, False], 146, 'North', (18, 11))
Element 5: (3, (18, 11), ['.', '', '%', '%'], [(16, 6), (13, 11), (13, 5)], [False, False, True, True], 90, False, [True, False, False, False], 175, 'West', (17, 11))
Element 6: (3, (17, 11), ['.', '%', '%', ''], [(16, 7), (13, 10), (13, 6)], [False, True, True, False], 88, False, [True, False, False, False], 214, 'West', (16, 11))
Element 7: (3, (16, 11), ['.', '%', '%', ''], [(17, 7), (13, 9), (13, 7)], [False, True, True, False], 86, False, [True, False, False, False], 253, 'West', (15, 11))
Element 8: (3, (15, 11), ['%', '.', '%', ''], [(18, 7), (14, 9), (13, 8)], [True, False, True, False], 84, False, [False, True, False, False], 282, 'South', (15, 10))
Element 9: (3, (15, 10), ['%', 'G', '', '%'], [(18, 6), (15, 9), (13, 9)], [True, False, False, True], 82, False, [False, False, False, False], 311, 'North', (15, 11))
Element 10: (3, (15, 11), ['%', '', '%', ''], [(18, 5), (16, 9), (12, 9)], [True, False, True, False], 80, False, [False, False, False, False], 340, 'East', (16, 11))
Element 11: (3, (16, 11), ['', '%', '%', ''], [(18, 4), (16, 8), (13, 9)], [False, True, True, False], 78, False, [False, False, False, False], 359, 'East', (17, 11))
Element 12: (3, (17, 11), ['', '%', '%', ''], [(18, 3), (16, 7), (14, 9)], [False, True, True, False], 76, False, [False, False, False, False], 368, 'East', (18, 11))
Element 13: (3, (18, 11), ['', '', '%', '%'], [(18, 2), (15, 7), (15, 9)], [False, False, True, True], 74, False, [False, False, False, False], 387, 'South', (18, 10))
Element 14: (3, (18, 10), ['%', '', '', '%'], [(18, 1), (15, 6), (16, 9)], [True, False, False, True], 72, False, [False, False, False, False], 396, 'South', (18, 9))
Element 15: (3, (18, 9), ['%', '', '', '%'], [(17, 1), (15, 5), (16, 8)], [True, False, False, True], 70, False, [False, False, False, False], 415, 'South', (18, 8))
Element 16: (3, (18, 8), ['%', '', '', '%'], [(16, 1), (15, 4), (16, 7)], [True, False, False, True], 68, False, [False, False, False, False], 434, 'South', (18, 7))
Element 17: (3, (18, 7), ['G', '', '', '%'], [(15, 1), (16, 4), (17, 7)], [False, False, False, True], 66, False, [False, False, False, False], 443, 'South', (18, 6))
Element 18: (3, (18, 6), ['%', '', 'G', '%'], [(16, 1), (16, 5), (18, 7)], [True, False, False, True], 64, False, [False, False, False, False], 442, 'South', (18, 5))
Element 19: (3, (18, 5), ['%', '', '', '%'], [(17, 1), (16, 6), (18, 8)], [True, False, False, True], 62, False, [False, False, False, False], 441, 'South', (18, 4))
Element 20: (3, (18, 4), ['%', '', '', '%'], [(18, 1), (16, 5), (18, 9)], [True, False, False, True], 60, False, [False, False, False, False], 440, 'South', (18, 3))
Element 21: (3, (18, 3), ['%', 'G', '', '%'], [(18, 2), (16, 4), (18, 10)], [True, False, False, True], 58, False, [False, False, False, False], 439, 'North', (18, 4))
Element 22: (3, (18, 4), ['%', 'G', '', '%'], [(18, 3), (16, 3), (18, 11)], [True, False, False, True], 56, False, [False, False, False, False], 438, 'North', (18, 5))
Element 23: (3, (18, 5), ['%', 'G', '', '%'], [(18, 4), (15, 3), (17, 11)], [True, False, False, True], 54, False, [False, False, False, False], 437, 'North', (18, 6))
Element 24: (3, (18, 6), ['%', 'G', '', '%'], [(18, 5), (15, 2), (16, 11)], [True, False, False, True], 52, False, [False, False, False, False], 436, 'North', (18, 7))
Element 25: (3, (18, 7), ['', 'G', '', '%'], [(18, 6), (15, 1), (15, 11)], [False, False, False, True], 50, False, [False, False, False, False], 435, 'West', (17, 7))
Element 26: (3, (17, 7), ['', '%', '%', 'G'], [(18, 7), (16, 1), (15, 10)], [False, True, True, False], 48, False, [False, False, False, False], 434, 'West', (16, 7))
Element 27: (3, (16, 7), ['', '', '', ''], [(18, 8), (17, 1), (15, 11)], [False, False, False, False], 46, False, [False, False, False, False], 433, 'North', (16, 8))
Element 28: (3, (16, 8), ['%', '', '', '%'], [(18, 9), (18, 1), (16, 11)], [True, False, False, True], 44, False, [False, False, False, False], 432, 'North', (16, 9))
Element 29: (3, (16, 9), ['', '', '%', '%'], [(18, 10), (18, 2), (17, 11)], [False, False, True, True], 42, False, [False, False, False, False], 431, 'West', (15, 9))
Element 30: (3, (15, 9), ['', '%', '', ''], [(18, 11), (18, 3), (16, 11)], [False, True, False, False], 40, False, [False, False, False, False], 430, 'West', (14, 9))
Element 31: (3, (14, 9), ['', '%', '%', ''], [(17, 11), (18, 4), (16, 11)], [False, True, True, False], 38, False, [False, False, False, False], 429, 'West', (13, 9))
Element 32: (3, (13, 9), ['', '', '', ''], [(18, 11), (18, 5), (16, 11)], [False, False, False, False], 36, False, [False, False, False, False], 428, 'North', (13, 10))
Element 33: (3, (13, 10), ['%', '', '', '%'], [(18, 10), (18, 6), (16, 11)], [True, False, False, True], 34, False, [False, False, False, False], 427, 'North', (13, 11))
Element 34: (3, (13, 11), ['', '', '%', '%'], [(18, 9), (18, 7), (15, 11)], [False, False, True, True], 32, False, [False, False, False, False], 426, 'West', (12, 11))
Element 35: (3, (12, 11), ['', '%', '%', ''], [(18, 8), (17, 7), (15, 10)], [False, True, True, False], 30, False, [False, False, False, False], 425, 'West', (11, 11))
Element 36: (3, (11, 11), ['', '%', '%', ''], [(18, 7), (16, 7), (15, 9)], [False, True, True, False], 28, False, [False, False, False, False], 424, 'West', (10, 11))
Element 37: (3, (10, 11), ['', '.', '%', ''], [(17, 7), (16, 6), (14, 9)], [False, False, True, False], 26, False, [False, True, False, False], 423, 'South', (10, 10))
Element 38: (3, (10, 10), ['.', '.', '', '%'], [(16, 7), (16, 5), (13, 9)], [False, False, False, True], 24, False, [True, True, False, False], 432, 'South', (10, 9))
Element 39: (3, (10, 9), ['.', '', '', '%'], [(16, 8), (16, 4), (13, 8)], [False, False, False, True], 22, False, [True, False, False, False], 441, 'West', (9, 9))
Element 40: (3, (9, 9), ['%', '', '.', ''], [(16, 9), (16, 3), (13, 7)], [True, False, False, False], 20, False, [False, False, True, False], 450, 'North', (9, 10))
Element 41: (3, (9, 10), ['%', '', '', ''], [(15, 9), (16, 3), (13, 7)], [True, False, False, False], 18, False, [False, False, False, False], 459, 'North', (9, 11))
Element 42: (3, (9, 11), ['', '', '%', ''], [(15, 10), (16, 3), (13, 7)], [False, False, True, False], 16, False, [False, False, False, False], 458, 'West', (8, 11))
Element 43: (3, (8, 11), ['.', '%', '%', ''], [(15, 11), (16, 3), (13, 8)], [False, True, True, False], 14, False, [True, False, False, False], 457, 'West', (7, 11))
Element 44: (3, (7, 11), ['.', '%', '%', ''], [(16, 11), (16, 3), (13, 9)], [False, True, True, False], 12, False, [True, False, False, False], 466, 'West', (6, 11))
Element 45: (3, (6, 11), ['%', '.', '%', ''], [(15, 11), (16, 3), (14, 9)], [True, False, True, False], 10, False, [False, True, False, False], 475, 'South', (6, 10))
Element 46: (3, (6, 10), ['%', '.', '', '%'], [(15, 10), (16, 3), (13, 9)], [True, False, False, True], 8, False, [False, True, False, False], 484, 'South', (6, 9))
Element 47: (3, (6, 9), ['.', '.', '', '.'], [(15, 9), (15, 3), (12, 9)], [False, False, False, False], 6, False, [True, True, False, True], 493, 'East', (7, 9))
Element 48: (3, (7, 9), ['', '%', '%', '%'], [(14, 9), (16, 3), (13, 9)], [False, True, True, True], 4, False, [False, False, False, False], 502, 'West', (6, 9))
Element 49: (3, (6, 9), ['.', '.', '', ''], [(15, 9), (16, 4), (13, 9)], [False, False, False, False], 2, False, [True, True, False, False], 501, 'South', (6, 8))
Element 50: (3, (6, 8), ['%', '.', '', '%'], [(15, 9), (16, 4), (13, 9)], [True, False, False, True], 0, False, [False, True, False, False], 510, 'Stop', (6, 8))
Element 51: #0#
