Element 1: (0, (6, 1), ['%', '%', '.', '.'], [(3, 11), (6, 10), (10, 10)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (7, 1))
Element 2: (0, (7, 1), ['', '%', '%', '.'], [(4, 11), (6, 11), (10, 11)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (8, 1))
Element 3: (0, (8, 1), ['', '%', '%', '.'], [(4, 10), (7, 11), (11, 11)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (9, 1))
Element 4: (0, (9, 1), ['', '%', '%', '.'], [(4, 9), (8, 11), (12, 11)], [False, True, True, False], 92, False, [False, False, False, True], 117, 'East', (10, 1))
Element 5: (0, (10, 1), ['', '%', '%', '.'], [(5, 9), (9, 11), (13, 11)], [False, True, True, False], 90, False, [False, False, False, True], 156, 'East', (11, 1))
Element 6: (0, (11, 1), ['', '%', '%', '.'], [(6, 9), (9, 10), (13, 10)], [False, True, True, False], 88, False, [False, False, False, True], 195, 'East', (12, 1))
Element 7: (0, (12, 1), ['', '%', '%', '.'], [(7, 9), (9, 9), (13, 9)], [False, True, True, False], 86, False, [False, False, False, True], 234, 'East', (13, 1))
Element 8: (0, (13, 1), ['', '%', '.', '%'], [(6, 9), (10, 9), (14, 9)], [False, True, False, True], 84, False, [False, False, True, False], 263, 'North', (13, 2))
Element 9: (0, (13, 2), ['%', '', '.', '%'], [(6, 8), (10, 10), (15, 9)], [True, False, False, True], 82, False, [False, False, True, False], 292, 'North', (13, 3))
Element 10: (0, (13, 3), ['.', '', '.', '%'], [(6, 7), (10, 11), (16, 9)], [False, False, False, True], 80, False, [True, False, True, False], 321, 'North', (13, 4))
Element 11: (0, (13, 4), ['%', '', '.', '%'], [(6, 6), (11, 11), (16, 8)], [True, False, False, True], 78, False, [False, False, True, False], 350, 'North', (13, 5))
Element 12: (0, (13, 5), ['%', '', '.', '%'], [(6, 5), (12, 11), (16, 7)], [True, False, False, True], 76, False, [False, False, True, False], 379, 'North', (13, 6))
Element 13: (0, (13, 6), ['%', '', '.', '%'], [(6, 4), (13, 11), (17, 7)], [True, False, False, True], 74, False, [False, False, True, False], 408, 'North', (13, 7))
Element 14: (0, (13, 7), ['%', '', '.', '%'], [(6, 3), (13, 10), (18, 7)], [True, False, False, True], 72, False, [False, False, True, False], 437, 'North', (13, 8))
Element 15: (0, (13, 8), ['%', '', 'G', '%'], [(7, 3), (13, 9), (18, 8)], [True, False, False, True], 70, False, [False, False, False, False], 466, 'South', (13, 7))
Element 16: (0, (13, 7), ['%', '', '', '%'], [(8, 3), (12, 9), (18, 9)], [True, False, False, True], 68, False, [False, False, False, False], 495, 'South', (13, 6))
Element 17: (0, (13, 6), ['%', '', '', '%'], [(9, 3), (13, 9), (18, 10)], [True, False, False, True], 66, False, [False, False, False, False], 514, 'South', (13, 5))
Element 18: (0, (13, 5), ['%', '', '', '%'], [(10, 3), (14, 9), (18, 11)], [True, False, False, True], 64, False, [False, False, False, False], 523, 'South', (13, 4))
Element 19: (0, (13, 4), ['%', '', '', '%'], [(11, 3), (15, 9), (17, 11)], [True, False, False, True], 62, False, [False, False, False, False], 542, 'South', (13, 3))
Element 20: (0, (13, 3), ['G', '', '', '%'], [(12, 3), (15, 10), (16, 11)], [False, False, False, True], 60, False, [False, False, False, False], 571, 'South', (13, 2))
Element 21: (0, (13, 2), ['%', '', 'G', '%'], [(13, 3), (15, 11), (17, 11)], [True, False, False, True], 58, False, [False, False, False, False], 580, 'South', (13, 1))
Element 22: (0, (13, 1), ['', '%', '', '%'], [(13, 4), (16, 11), (18, 11)], [False, True, False, True], 56, False, [False, False, False, False], 579, 'North', (13, 2))
Element 23: (0, (13, 2), ['%', '', '', '%'], [(13, 5), (17, 11), (18, 10)], [True, False, False, True], 54, False, [False, False, False, False], 578, 'South', (13, 1))
Element 24: (0, (13, 1), ['', '%', '', '%'], [(13, 6), (18, 11), (18, 9)], [False, True, False, True], 52, False, [False, False, False, False], 577, 'West', (12, 1))
Element 25: (0, (12, 1), ['', '%', '%', ''], [(13, 7), (18, 10), (18, 8)], [False, True, True, False], 50, False, [False, False, False, False], 576, 'West', (11, 1))
Element 26: (0, (11, 1), ['', '%', '%', ''], [(13, 8), (18, 9), (18, 7)], [False, True, True, False], 48, False, [False, False, False, False], 575, 'West', (10, 1))
Element 27: (0, (10, 1), ['', '%', '%', ''], [(13, 9), (18, 8), (18, 6)], [False, True, True, False], 46, False, [False, False, False, False], 584, 'West', (9, 1))
Element 28: (0, (9, 1), ['', '%', '%', ''], [(14, 9), (18, 7), (18, 5)], [False, True, True, False], 44, False, [False, False, False, False], 593, 'West', (8, 1))
Element 29: (0, (8, 1), ['', '%', '%', ''], [(15, 9), (18, 6), (18, 4)], [False, True, True, False], 42, False, [False, False, False, False], 602, 'West', (7, 1))
Element 30: (0, (7, 1), ['', '%', '%', ''], [(16, 9), (18, 5), (18, 3)], [False, True, True, False], 40, False, [False, False, False, False], 611, 'West', (6, 1))
Element 31: (0, (6, 1), ['%', '%', '.', ''], [(16, 8), (18, 4), (18, 2)], [True, True, False, False], 38, False, [False, False, True, False], 620, 'North', (6, 2))
Element 32: (0, (6, 2), ['%', '', '', '%'], [(16, 7), (18, 3), (18, 1)], [True, False, False, True], 36, False, [False, False, False, False], 629, 'North', (6, 3))
Element 33: (0, (6, 3), ['.', '', '', ''], [(16, 6), (18, 2), (17, 1)], [False, False, False, False], 34, False, [True, False, False, False], 648, 'West', (5, 3))
Element 34: (0, (5, 3), ['.', '%', '.', ''], [(16, 5), (18, 1), (16, 1)], [False, True, False, False], 32, False, [True, False, True, False], 677, 'North', (5, 4))
Element 35: (0, (5, 4), ['.', '', '.', ''], [(16, 4), (17, 1), (15, 1)], [False, False, False, False], 30, False, [True, False, True, False], 706, 'North', (5, 5))
Element 36: (0, (5, 5), ['.', '', '.', ''], [(16, 3), (16, 1), (15, 2)], [False, False, False, False], 28, False, [True, False, True, False], 735, 'North', (5, 6))
Element 37: (0, (5, 6), ['.', '', '.', ''], [(15, 3), (15, 1), (15, 2)], [False, False, False, False], 26, False, [True, False, True, False], 754, 'North', (5, 7))
Element 38: (0, (5, 7), ['.', '', '%', ''], [(15, 4), (16, 1), (15, 1)], [False, False, True, False], 24, False, [True, False, False, False], 773, 'West', (4, 7))
Element 39: (0, (4, 7), ['.', '.', '%', ''], [(15, 5), (17, 1), (15, 2)], [False, False, True, False], 22, False, [True, True, False, False], 792, 'South', (4, 6))
Element 40: (0, (4, 6), ['.', '.', '', ''], [(15, 6), (18, 1), (15, 1)], [False, False, False, False], 20, False, [True, True, False, False], 811, 'South', (4, 5))
Element 41: (0, (4, 5), ['.', '.', '', ''], [(15, 7), (18, 2), (15, 2)], [False, False, False, False], 18, False, [True, True, False, False], 830, 'South', (4, 4))
Element 42: (0, (4, 4), ['.', '.', '', ''], [(15, 6), (18, 3), (15, 1)], [False, False, False, False], 16, False, [True, True, False, False], 839, 'South', (4, 3))
Element 43: (0, (4, 3), ['.', '.', '', ''], [(15, 5), (18, 4), (15, 2)], [False, False, False, False], 14, False, [True, True, False, False], 848, 'South', (4, 2))
Element 44: (0, (4, 2), ['F', '.', '', '%'], [(15, 4), (18, 5), (15, 1)], [False, False, False, True], 12, False, [False, True, False, False], 857, 'West', (3, 2))
Element 45: (0, (3, 2), ['F', '.', '.', ''], [(15, 3), (18, 6), (15, 2)], [False, False, False, False], 10, False, [False, True, True, False], 1856, 'West', (2, 2))
Element 46: #1#
