Element 1: (2, (6, 4), ['.', '.', '.', '%'], [(6, 11), (3, 11), (11, 11)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (6, 5))
Element 2: (2, (6, 5), ['.', '', '.', '%'], [(7, 11), (4, 11), (12, 11)], [False, False, False, True], 96, False, [True, False, True, False], 58, 'North', (6, 6))
Element 3: (2, (6, 6), ['.', '', '.', '%'], [(8, 11), (4, 10), (13, 11)], [False, False, False, True], 94, False, [True, False, True, False], 97, 'North', (6, 7))
Element 4: (2, (6, 7), ['.', '', '.', ''], [(9, 11), (4, 9), (13, 10)], [False, False, False, False], 92, False, [True, False, True, False], 136, 'North', (6, 8))
Element 5: (2, (6, 8), ['%', '', '.', '%'], [(10, 11), (5, 9), (13, 9)], [True, False, False, True], 90, False, [False, False, True, False], 175, 'North', (6, 9))
Element 6: (2, (6, 9), ['', '', '', '.'], [(10, 10), (4, 9), (14, 9)], [False, False, False, False], 88, False, [False, False, False, True], 204, 'East', (7, 9))
Element 7: (2, (7, 9), ['', '%', '%', '%'], [(10, 9), (3, 9), (15, 9)], [False, True, True, True], 86, False, [False, False, False, False], 243, 'West', (6, 9))
Element 8: (2, (6, 9), ['', '', '', ''], [(9, 9), (3, 8), (16, 9)], [False, False, False, False], 84, False, [False, False, False, False], 272, 'North', (6, 10))
Element 9: (2, (6, 10), ['%', '', '', '%'], [(9, 10), (3, 7), (16, 8)], [True, False, False, True], 82, False, [False, False, False, False], 301, 'North', (6, 11))
Element 10: (2, (6, 11), ['%', '', '%', ''], [(9, 9), (4, 7), (16, 7)], [True, False, True, False], 80, False, [False, False, False, False], 320, 'East', (7, 11))
Element 11: (2, (7, 11), ['', '%', '%', ''], [(9, 8), (5, 7), (17, 7)], [False, True, True, False], 78, False, [False, False, False, False], 339, 'East', (8, 11))
Element 12: (2, (8, 11), ['', '%', '%', ''], [(9, 7), (5, 6), (18, 7)], [False, True, True, False], 76, False, [False, False, False, False], 368, 'East', (9, 11))
Element 13: (2, (9, 11), ['', '', '%', ''], [(10, 7), (5, 5), (18, 8)], [False, False, True, False], 74, False, [False, False, False, False], 397, 'East', (10, 11))
Element 14: (2, (10, 11), ['', '', '%', ''], [(11, 7), (5, 4), (18, 9)], [False, False, True, False], 72, False, [False, False, False, False], 426, 'East', (11, 11))
Element 15: (2, (11, 11), ['', '%', '%', ''], [(10, 7), (5, 3), (18, 10)], [False, True, True, False], 70, False, [False, False, False, False], 445, 'East', (12, 11))
Element 16: (2, (12, 11), ['', '%', '%', ''], [(10, 8), (6, 3), (18, 11)], [False, True, True, False], 68, False, [False, False, False, False], 454, 'East', (13, 11))
Element 17: (2, (13, 11), ['', '', '%', '%'], [(10, 7), (7, 3), (17, 11)], [False, False, True, True], 66, False, [False, False, False, False], 473, 'South', (13, 10))
Element 18: (2, (13, 10), ['%', '', '', '%'], [(9, 7), (8, 3), (16, 11)], [True, False, False, True], 64, False, [False, False, False, False], 492, 'South', (13, 9))
Element 19: (2, (13, 9), ['.', '.', '', ''], [(9, 8), (9, 3), (15, 11)], [False, False, False, False], 62, False, [True, True, False, False], 511, 'South', (13, 8))
Element 20: (2, (13, 8), ['%', '.', '', '%'], [(10, 8), (10, 3), (15, 10)], [True, False, False, True], 60, False, [False, True, False, False], 540, 'South', (13, 7))
Element 21: (2, (13, 7), ['%', '.', '', '%'], [(9, 8), (11, 3), (15, 11)], [True, False, False, True], 58, False, [False, True, False, False], 559, 'South', (13, 6))
Element 22: (2, (13, 6), ['%', '.', '', '%'], [(9, 9), (12, 3), (16, 11)], [True, False, False, True], 56, False, [False, True, False, False], 578, 'South', (13, 5))
Element 23: (2, (13, 5), ['%', '.', '', '%'], [(10, 9), (13, 3), (17, 11)], [True, False, False, True], 54, False, [False, True, False, False], 597, 'South', (13, 4))
Element 24: (2, (13, 4), ['%', '', '', '%'], [(10, 8), (13, 2), (18, 11)], [True, False, False, True], 52, False, [False, False, False, False], 616, 'South', (13, 3))
Element 25: (2, (13, 3), ['', '', '', '%'], [(10, 9), (13, 1), (18, 10)], [False, False, False, True], 50, False, [False, False, False, False], 625, 'South', (13, 2))
Element 26: (2, (13, 2), ['%', '', '', '%'], [(10, 10), (12, 1), (18, 9)], [True, False, False, True], 48, False, [False, False, False, False], 634, 'South', (13, 1))
Element 27: (2, (13, 1), ['', '%', '', '%'], [(9, 10), (11, 1), (18, 8)], [False, True, False, True], 46, False, [False, False, False, False], 643, 'West', (12, 1))
Element 28: (2, (12, 1), ['', '%', '%', ''], [(10, 10), (10, 1), (18, 7)], [False, True, True, False], 44, False, [False, False, False, False], 652, 'West', (11, 1))
Element 29: (2, (11, 1), ['', '%', '%', ''], [(10, 11), (9, 1), (18, 6)], [False, True, True, False], 42, False, [False, False, False, False], 671, 'West', (10, 1))
Element 30: (2, (10, 1), ['', '%', '%', ''], [(11, 11), (8, 1), (18, 5)], [False, True, True, False], 40, False, [False, False, False, False], 690, 'West', (9, 1))
Element 31: (2, (9, 1), ['', '%', '%', ''], [(12, 11), (7, 1), (18, 4)], [False, True, True, False], 38, False, [False, False, False, False], 709, 'West', (8, 1))
Element 32: (2, (8, 1), ['', '%', '%', ''], [(13, 11), (6, 1), (18, 3)], [False, True, True, False], 36, False, [False, False, False, False], 728, 'West', (7, 1))
Element 33: (2, (7, 1), ['', '%', '%', ''], [(13, 10), (6, 2), (18, 2)], [False, True, True, False], 34, False, [False, False, False, False], 747, 'West', (6, 1))
Element 34: (2, (6, 1), ['%', '%', '', ''], [(13, 9), (6, 3), (18, 1)], [True, True, False, False], 32, False, [False, False, False, False], 746, 'North', (6, 2))
Element 35: (2, (6, 2), ['%', '', '', '%'], [(12, 9), (6, 2), (17, 1)], [True, False, False, True], 30, False, [False, False, False, False], 765, 'North', (6, 3))
