Element 1: (0, (16, 9), ['.', '.', '%', '%'], [(4, 6), (5, 7), (15, 2)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (16, 8))
Element 2: (0, (16, 8), ['%', '.', '', '%'], [(5, 6), (6, 7), (15, 3)], [True, False, False, True], 96, False, [False, True, False, False], 39, 'South', (16, 7))
Element 3: (0, (16, 7), ['.', '.', '', '.'], [(6, 6), (6, 8), (16, 3)], [False, False, False, False], 94, False, [True, True, False, True], 78, 'East', (17, 7))
Element 4: (0, (17, 7), ['', '%', '%', '.'], [(6, 5), (6, 9), (16, 4)], [False, True, True, False], 92, False, [False, False, False, True], 117, 'East', (18, 7))
Element 5: (0, (18, 7), ['', '.', '.', '%'], [(6, 4), (7, 9), (16, 5)], [False, False, False, True], 90, False, [False, True, True, False], 156, 'North', (18, 8))
Element 6: (0, (18, 8), ['%', '', '.', '%'], [(6, 3), (6, 9), (16, 6)], [True, False, False, True], 88, False, [False, False, True, False], 185, 'North', (18, 9))
Element 7: (0, (18, 9), ['%', '', '.', '%'], [(7, 3), (6, 10), (15, 6)], [True, False, False, True], 86, False, [False, False, True, False], 224, 'North', (18, 10))
Element 8: (0, (18, 10), ['%', '', '', '%'], [(8, 3), (6, 11), (15, 7)], [True, False, False, True], 84, False, [False, False, False, False], 263, 'North', (18, 11))
Element 9: (0, (18, 11), ['.', '', '%', '%'], [(9, 3), (7, 11), (16, 7)], [False, False, True, True], 82, False, [True, False, False, False], 282, 'West', (17, 11))
Element 10: (0, (17, 11), ['.', '%', '%', ''], [(10, 3), (8, 11), (17, 7)], [False, True, True, False], 80, False, [True, False, False, False], 311, 'West', (16, 11))
Element 11: (0, (16, 11), ['.', '%', '%', ''], [(11, 3), (9, 11), (18, 7)], [False, True, True, False], 78, False, [True, False, False, False], 340, 'West', (15, 11))
Element 12: (0, (15, 11), ['%', '.', '%', ''], [(12, 3), (10, 11), (18, 6)], [True, False, True, False], 76, False, [False, True, False, False], 379, 'South', (15, 10))
Element 13: (0, (15, 10), ['%', '.', '', '%'], [(13, 3), (11, 11), (18, 5)], [True, False, False, True], 74, False, [False, True, False, False], 418, 'South', (15, 9))
Element 14: (0, (15, 9), ['.', '%', '', ''], [(13, 4), (12, 11), (18, 4)], [False, True, False, False], 72, False, [True, False, False, False], 457, 'West', (14, 9))
Element 15: (0, (14, 9), ['.', '%', '%', ''], [(13, 5), (13, 11), (18, 3)], [False, True, True, False], 70, False, [True, False, False, False], 496, 'West', (13, 9))
