Element 1: (1, (3, 9), ['%', '.', '%', '.'], [(12, 3), (8, 3), (16, 11)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (4, 9))
Element 2: (1, (4, 9), ['', '%', '.', '.'], [(13, 3), (9, 3), (17, 11)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (5, 9))
Element 3: (1, (5, 9), ['', '%', '%', '.'], [(13, 4), (10, 3), (18, 11)], [False, True, True, False], 94, False, [False, False, False, True], 77, 'East', (6, 9))
Element 4: (1, (6, 9), ['', '.', '.', '.'], [(13, 5), (11, 3), (18, 10)], [False, False, False, False], 92, False, [False, True, True, True], 106, 'East', (7, 9))
Element 5: (1, (7, 9), ['', '%', '%', '%'], [(13, 6), (12, 3), (18, 9)], [False, True, True, True], 90, False, [False, False, False, False], 135, 'West', (6, 9))
Element 6: (1, (6, 9), ['', '.', '.', ''], [(13, 7), (13, 3), (18, 8)], [False, False, False, False], 88, False, [False, True, True, False], 154, 'North', (6, 10))
Element 7: (1, (6, 10), ['%', '', '.', '%'], [(13, 8), (13, 2), (18, 7)], [True, False, False, True], 86, False, [False, False, True, False], 193, 'North', (6, 11))
Element 8: (1, (6, 11), ['%', '', '%', '.'], [(13, 9), (13, 1), (18, 6)], [True, False, True, False], 84, False, [False, False, False, True], 232, 'East', (7, 11))
Element 9: (1, (7, 11), ['', '%', '%', '.'], [(14, 9), (12, 1), (18, 5)], [False, True, True, False], 82, False, [False, False, False, True], 271, 'East', (8, 11))
Element 10: (1, (8, 11), ['', '%', '%', '.'], [(15, 9), (11, 1), (18, 4)], [False, True, True, False], 80, False, [False, False, False, True], 310, 'East', (9, 11))
Element 11: (1, (9, 11), ['', '.', '%', '.'], [(16, 9), (10, 1), (18, 3)], [False, False, True, False], 78, False, [False, True, False, True], 349, 'East', (10, 11))
Element 12: (1, (10, 11), ['', '.', '%', '.'], [(16, 8), (9, 1), (18, 2)], [False, False, True, False], 76, False, [False, True, False, True], 388, 'East', (11, 11))
Element 13: (1, (11, 11), ['', '%', '%', '.'], [(16, 7), (8, 1), (18, 1)], [False, True, True, False], 74, False, [False, False, False, True], 417, 'East', (12, 11))
Element 14: (1, (12, 11), ['', '%', '%', '.'], [(17, 7), (7, 1), (17, 1)], [False, True, True, False], 72, False, [False, False, False, True], 456, 'East', (13, 11))
Element 15: (1, (13, 11), ['', '.', '%', '%'], [(18, 7), (6, 1), (16, 1)], [False, False, True, True], 70, False, [False, True, False, False], 485, 'South', (13, 10))
Element 16: (1, (13, 10), ['%', '', '', '%'], [(18, 8), (6, 2), (15, 1)], [True, False, False, True], 68, False, [False, False, False, False], 514, 'South', (13, 9))
Element 17: (1, (13, 9), ['.', '', '', ''], [(18, 9), (6, 3), (15, 2)], [False, False, False, False], 66, False, [True, False, False, False], 533, 'West', (12, 9))
Element 18: (1, (12, 9), ['%', '%', '%', ''], [(18, 10), (7, 3), (15, 3)], [True, True, True, False], 64, False, [False, False, False, False], 562, 'East', (13, 9))
Element 19: (1, (13, 9), ['', '', '', ''], [(18, 11), (6, 3), (16, 3)], [False, False, False, False], 62, False, [False, False, False, False], 571, 'East', (14, 9))
Element 20: (1, (14, 9), ['', '%', '%', ''], [(17, 11), (6, 4), (16, 4)], [False, True, True, False], 60, False, [False, False, False, False], 590, 'East', (15, 9))
Element 21: (1, (15, 9), ['', '%', '.', ''], [(16, 11), (6, 5), (16, 5)], [False, True, False, False], 58, False, [False, False, True, False], 609, 'North', (15, 10))
Element 22: (1, (15, 10), ['%', '', 'G', '%'], [(15, 11), (6, 6), (16, 6)], [True, False, False, True], 56, False, [False, False, False, False], 648, 'South', (15, 9))
Element 23: (1, (15, 9), ['', '%', 'G', ''], [(15, 10), (6, 7), (15, 6)], [False, True, False, False], 54, False, [False, False, False, False], 667, 'East', (16, 9))
Element 24: (1, (16, 9), ['', '', '%', '%'], [(15, 11), (6, 8), (15, 7)], [False, False, True, True], 52, False, [False, False, False, False], 686, 'South', (16, 8))
Element 25: (1, (16, 8), ['%', 'G', '', '%'], [(16, 11), (6, 9), (16, 7)], [True, False, False, True], 50, False, [False, False, False, False], 685, 'North', (16, 9))
Element 26: (1, (16, 9), ['', '', '%', '%'], [(17, 11), (7, 9), (17, 7)], [False, False, True, True], 48, False, [False, False, False, False], 684, 'West', (15, 9))
Element 27: (1, (15, 9), ['', '%', '', ''], [(18, 11), (6, 9), (16, 7)], [False, True, False, False], 46, False, [False, False, False, False], 683, 'West', (14, 9))
Element 28: (1, (14, 9), ['', '%', '%', ''], [(18, 10), (6, 10), (16, 8)], [False, True, True, False], 44, False, [False, False, False, False], 682, 'West', (13, 9))
Element 29: (1, (13, 9), ['', '', '', ''], [(18, 9), (6, 11), (16, 9)], [False, False, False, False], 42, False, [False, False, False, False], 681, 'South', (13, 8))
Element 30: (1, (13, 8), ['%', '', '', '%'], [(18, 8), (7, 11), (15, 9)], [True, False, False, True], 40, False, [False, False, False, False], 680, 'South', (13, 7))
Element 31: (1, (13, 7), ['%', '', '', '%'], [(18, 7), (8, 11), (15, 10)], [True, False, False, True], 38, False, [False, False, False, False], 679, 'South', (13, 6))
Element 32: (1, (13, 6), ['%', '', '', '%'], [(18, 6), (9, 11), (15, 11)], [True, False, False, True], 36, False, [False, False, False, False], 678, 'South', (13, 5))
Element 33: (1, (13, 5), ['%', '', '', '%'], [(18, 5), (9, 10), (15, 10)], [True, False, False, True], 34, False, [False, False, False, False], 687, 'South', (13, 4))
Element 34: (1, (13, 4), ['%', '', '', '%'], [(18, 4), (10, 10), (15, 9)], [True, False, False, True], 32, False, [False, False, False, False], 696, 'South', (13, 3))
Element 35: (1, (13, 3), ['', '', '', '%'], [(18, 3), (10, 9), (14, 9)], [False, False, False, True], 30, False, [False, False, False, False], 705, 'South', (13, 2))
Element 36: (1, (13, 2), ['%', '', '', '%'], [(18, 2), (9, 9), (13, 9)], [True, False, False, True], 28, False, [False, False, False, False], 714, 'South', (13, 1))
Element 37: (1, (13, 1), ['', '%', '', '%'], [(18, 1), (9, 8), (13, 10)], [False, True, False, True], 26, False, [False, False, False, False], 713, 'West', (12, 1))
Element 38: (1, (12, 1), ['', '%', '%', ''], [(17, 1), (9, 7), (13, 11)], [False, True, True, False], 24, False, [False, False, False, False], 722, 'West', (11, 1))
Element 39: (1, (11, 1), ['', '%', '%', ''], [(16, 1), (10, 7), (12, 11)], [False, True, True, False], 22, False, [False, False, False, False], 731, 'West', (10, 1))
