Element 1: (1, (4, 9), ['.', '%', '.', '.'], [(4, 5), (13, 7), (16, 4)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (5, 9))
Element 2: (1, (5, 9), ['', '%', '%', '.'], [(5, 5), (13, 8), (16, 5)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (6, 9))
Element 3: (1, (6, 9), ['', '.', '.', '.'], [(6, 5), (13, 9), (16, 6)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (7, 9))
Element 4: (1, (7, 9), ['', '%', '%', '%'], [(6, 6), (14, 9), (16, 7)], [False, True, True, True], 92, False, [False, False, False, False], 126, 'West', (6, 9))
Element 5: (1, (6, 9), ['', '.', '.', ''], [(6, 7), (15, 9), (17, 7)], [False, False, False, False], 90, False, [False, True, True, False], 155, 'North', (6, 10))
Element 6: (1, (6, 10), ['%', '', '.', '%'], [(6, 8), (16, 9), (18, 7)], [True, False, False, True], 88, False, [False, False, True, False], 194, 'North', (6, 11))
Element 7: (1, (6, 11), ['%', '', '%', '.'], [(6, 9), (16, 8), (18, 8)], [True, False, True, False], 86, False, [False, False, False, True], 223, 'East', (7, 11))
Element 8: (1, (7, 11), ['', '%', '%', '.'], [(7, 9), (16, 7), (18, 9)], [False, True, True, False], 84, False, [False, False, False, True], 242, 'East', (8, 11))
Element 9: (1, (8, 11), ['', '%', '%', '.'], [(6, 9), (15, 7), (18, 10)], [False, True, True, False], 82, False, [False, False, False, True], 271, 'East', (9, 11))
Element 10: (1, (9, 11), ['', '.', '%', '.'], [(6, 10), (15, 6), (18, 11)], [False, False, True, False], 80, False, [False, True, False, True], 290, 'East', (10, 11))
Element 11: (1, (10, 11), ['', '.', '%', '.'], [(6, 11), (15, 5), (17, 11)], [False, False, True, False], 78, False, [False, True, False, True], 319, 'East', (11, 11))
Element 12: (1, (11, 11), ['', '%', '%', '.'], [(7, 11), (15, 4), (16, 11)], [False, True, True, False], 76, False, [False, False, False, True], 348, 'East', (12, 11))
Element 13: (1, (12, 11), ['', '%', '%', '.'], [(8, 11), (15, 3), (15, 11)], [False, True, True, False], 74, False, [False, False, False, True], 377, 'East', (13, 11))
Element 14: (1, (13, 11), ['', '.', '%', '%'], [(9, 11), (16, 3), (15, 10)], [False, False, True, True], 72, False, [False, True, False, False], 406, 'South', (13, 10))
Element 15: (1, (13, 10), ['%', '', '', '%'], [(9, 10), (16, 4), (15, 9)], [True, False, False, True], 70, False, [False, False, False, False], 425, 'South', (13, 9))
Element 16: (1, (13, 9), ['.', '', '', ''], [(10, 10), (16, 5), (16, 9)], [False, False, False, False], 68, False, [True, False, False, False], 434, 'West', (12, 9))
Element 17: (1, (12, 9), ['%', '%', '%', ''], [(10, 9), (16, 6), (16, 8)], [True, True, True, False], 66, False, [False, False, False, False], 453, 'East', (13, 9))
Element 18: (1, (13, 9), ['', '', '', ''], [(9, 9), (16, 5), (16, 9)], [False, False, False, False], 64, False, [False, False, False, False], 462, 'East', (14, 9))
Element 19: (1, (14, 9), ['', '%', '%', 'G'], [(9, 8), (16, 4), (15, 9)], [False, True, True, False], 62, False, [False, False, False, False], 461, 'West', (13, 9))
Element 20: (1, (13, 9), ['', '', '', 'G'], [(9, 7), (16, 3), (14, 9)], [False, False, False, False], 60, False, [False, False, False, False], 470, 'South', (13, 8))
Element 21: (1, (13, 8), ['%', '', 'G', '%'], [(10, 7), (15, 3), (13, 9)], [True, False, False, True], 58, False, [False, False, False, False], 479, 'South', (13, 7))
Element 22: (1, (13, 7), ['%', '.', '', '%'], [(11, 7), (15, 2), (13, 10)], [True, False, False, True], 56, False, [False, True, False, False], 498, 'South', (13, 6))
Element 23: (1, (13, 6), ['%', '.', '', '%'], [(10, 7), (15, 1), (13, 11)], [True, False, False, True], 54, False, [False, True, False, False], 517, 'South', (13, 5))
Element 24: (1, (13, 5), ['%', '.', '', '%'], [(10, 8), (16, 1), (12, 11)], [True, False, False, True], 52, False, [False, True, False, False], 536, 'South', (13, 4))
Element 25: (1, (13, 4), ['%', '.', '', '%'], [(10, 7), (17, 1), (11, 11)], [True, False, False, True], 50, False, [False, True, False, False], 555, 'South', (13, 3))
Element 26: (1, (13, 3), ['.', '.', '', '%'], [(9, 7), (18, 1), (10, 11)], [False, False, False, True], 48, False, [True, True, False, False], 564, 'South', (13, 2))
Element 27: (1, (13, 2), ['%', '.', '', '%'], [(9, 8), (18, 2), (10, 10)], [True, False, False, True], 46, False, [False, True, False, False], 583, 'South', (13, 1))
Element 28: (1, (13, 1), ['.', '%', '', '%'], [(10, 8), (18, 3), (10, 9)], [False, True, False, True], 44, False, [True, False, False, False], 602, 'West', (12, 1))
Element 29: (1, (12, 1), ['.', '%', '%', ''], [(9, 8), (18, 4), (9, 9)], [False, True, True, False], 42, False, [True, False, False, False], 621, 'West', (11, 1))
Element 30: (1, (11, 1), ['.', '%', '%', ''], [(9, 9), (18, 5), (9, 10)], [False, True, True, False], 40, False, [True, False, False, False], 640, 'West', (10, 1))
Element 31: (1, (10, 1), ['.', '%', '%', ''], [(10, 9), (18, 6), (9, 11)], [False, True, True, False], 38, False, [True, False, False, False], 659, 'West', (9, 1))
Element 32: (1, (9, 1), ['.', '%', '%', ''], [(10, 8), (18, 7), (8, 11)], [False, True, True, False], 36, False, [True, False, False, False], 668, 'West', (8, 1))
Element 33: (1, (8, 1), ['.', '%', '%', ''], [(10, 9), (18, 8), (7, 11)], [False, True, True, False], 34, False, [True, False, False, False], 677, 'West', (7, 1))
Element 34: (1, (7, 1), ['.', '%', '%', ''], [(10, 10), (18, 9), (6, 11)], [False, True, True, False], 32, False, [True, False, False, False], 686, 'West', (6, 1))
Element 35: (1, (6, 1), ['%', '%', '.', ''], [(10, 11), (18, 10), (6, 10)], [True, True, False, False], 30, False, [False, False, True, False], 695, 'North', (6, 2))
Element 36: (1, (6, 2), ['%', '', '.', '%'], [(11, 11), (18, 11), (6, 9)], [True, False, False, True], 28, False, [False, False, True, False], 704, 'North', (6, 3))
Element 37: (1, (6, 3), ['.', '', '.', '.'], [(12, 11), (17, 11), (7, 9)], [False, False, False, False], 26, False, [True, False, True, True], 713, 'East', (7, 3))
Element 38: (1, (7, 3), ['', '%', '%', '.'], [(13, 11), (16, 11), (6, 9)], [False, True, True, False], 24, False, [False, False, False, True], 722, 'East', (8, 3))
Element 39: (1, (8, 3), ['', '%', '', '.'], [(13, 10), (15, 11), (6, 8)], [False, True, False, False], 22, False, [False, False, False, True], 731, 'East', (9, 3))
Element 40: (1, (9, 3), ['', '%', '%', '.'], [(13, 9), (15, 10), (6, 7)], [False, True, True, False], 20, False, [False, False, False, True], 740, 'East', (10, 3))
Element 41: (1, (10, 3), ['', '%', '%', '.'], [(14, 9), (15, 11), (5, 7)], [False, True, True, False], 18, False, [False, False, False, True], 759, 'East', (11, 3))
Element 42: (1, (11, 3), ['', '%', '%', '.'], [(15, 9), (16, 11), (5, 6)], [False, True, True, False], 16, False, [False, False, False, True], 778, 'East', (12, 3))
Element 43: (1, (12, 3), ['', '%', '%', ''], [(16, 9), (17, 11), (4, 6)], [False, True, True, False], 14, False, [False, False, False, False], 797, 'West', (11, 3))
Element 44: (1, (11, 3), ['', '%', '%', ''], [(16, 8), (18, 11), (4, 7)], [False, True, True, False], 12, False, [False, False, False, False], 806, 'West', (10, 3))
Element 45: (1, (10, 3), ['', '%', '%', ''], [(16, 7), (18, 10), (3, 7)], [False, True, True, False], 10, False, [False, False, False, False], 815, 'West', (9, 3))
Element 46: (1, (9, 3), ['', '%', '%', ''], [(17, 7), (18, 9), (3, 8)], [False, True, True, False], 8, False, [False, False, False, False], 824, 'West', (8, 3))
