Element 1: (1, (1, 7), ['%', '.', '.', '.'], [(4, 11), (3, 5), (7, 11)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (2, 7))
Element 2: (1, (2, 7), ['', '%', '%', '.'], [(4, 10), (4, 5), (8, 11)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (3, 7))
Element 3: (1, (3, 7), ['', '.', '.', '.'], [(4, 9), (5, 5), (9, 11)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (4, 7))
Element 4: (1, (4, 7), ['', '.', '%', '.'], [(5, 9), (6, 5), (10, 11)], [False, False, True, False], 92, False, [False, True, False, True], 126, 'East', (5, 7))
Element 5: (1, (5, 7), ['', '.', '%', '.'], [(6, 9), (6, 6), (11, 11)], [False, False, True, False], 90, False, [False, True, False, True], 165, 'East', (6, 7))
Element 6: (1, (6, 7), ['', '', '.', ''], [(7, 9), (5, 6), (12, 11)], [False, False, False, False], 88, False, [False, False, True, False], 204, 'North', (6, 8))
Element 7: (1, (6, 8), ['%', '', 'G', '%'], [(6, 9), (4, 6), (13, 11)], [True, False, False, True], 86, False, [False, False, False, False], 233, 'South', (6, 7))
Element 8: (1, (6, 7), ['', '', '', ''], [(6, 10), (3, 6), (13, 10)], [False, False, False, False], 84, False, [False, False, False, False], 262, 'East', (7, 7))
Element 9: (1, (7, 7), ['', '%', '%', '%'], [(6, 11), (3, 7), (13, 9)], [False, True, True, True], 82, False, [False, False, False, False], 281, 'West', (6, 7))
Element 10: (1, (6, 7), ['', '', '', ''], [(7, 11), (3, 8), (14, 9)], [False, False, False, False], 80, False, [False, False, False, False], 300, 'South', (6, 6))
Element 11: (1, (6, 6), ['', '', '', '%'], [(8, 11), (3, 9), (15, 9)], [False, False, False, True], 78, False, [False, False, False, False], 319, 'South', (6, 5))
Element 12: (1, (6, 5), ['', '.', '', '%'], [(9, 11), (4, 9), (16, 9)], [False, False, False, True], 76, False, [False, True, False, False], 328, 'South', (6, 4))
Element 13: (1, (6, 4), ['.', '.', '', '%'], [(9, 10), (5, 9), (16, 8)], [False, False, False, True], 74, False, [True, True, False, False], 357, 'South', (6, 3))
Element 14: (1, (6, 3), ['.', '.', '', '.'], [(10, 10), (6, 9), (16, 7)], [False, False, False, False], 72, False, [True, True, False, True], 386, 'East', (7, 3))
Element 15: (1, (7, 3), ['', '%', '%', '.'], [(10, 9), (7, 9), (17, 7)], [False, True, True, False], 70, False, [False, False, False, True], 415, 'East', (8, 3))
Element 16: (1, (8, 3), ['', '%', '', '.'], [(9, 9), (6, 9), (18, 7)], [False, True, False, False], 68, False, [False, False, False, True], 444, 'East', (9, 3))
Element 17: (1, (9, 3), ['', '%', '%', '.'], [(9, 8), (6, 10), (18, 8)], [False, True, True, False], 66, False, [False, False, False, True], 463, 'East', (10, 3))
