Element 1: (0, (15, 3), ['%', '.', '.', '.'], [(6, 1), (6, 3), (16, 6)], [True, False, False, False], 98, False, [False, True, True, True], 0, 'East', (16, 3))
Element 2: (0, (16, 3), ['', '%', '.', '%'], [(7, 1), (7, 3), (16, 7)], [False, True, False, True], 96, False, [False, False, True, False], 39, 'North', (16, 4))
Element 3: (0, (16, 4), ['.', '', '.', '%'], [(8, 1), (8, 3), (17, 7)], [False, False, False, True], 94, False, [True, False, True, False], 78, 'North', (16, 5))
Element 4: (0, (16, 5), ['.', '', '', '%'], [(9, 1), (9, 3), (18, 7)], [False, False, False, True], 92, False, [True, False, False, False], 117, 'West', (15, 5))
Element 5: (0, (15, 5), ['%', '.', '.', ''], [(10, 1), (10, 3), (18, 8)], [True, False, False, False], 90, False, [False, True, True, False], 156, 'North', (15, 6))
Element 6: (0, (15, 6), ['%', '', '.', ''], [(11, 1), (11, 3), (18, 9)], [True, False, False, False], 88, False, [False, False, True, False], 195, 'North', (15, 7))
Element 7: (0, (15, 7), ['%', '', '%', ''], [(12, 1), (12, 3), (18, 10)], [True, False, True, False], 86, False, [False, False, False, False], 234, 'East', (16, 7))
Element 8: (0, (16, 7), ['', '', '.', ''], [(13, 1), (13, 3), (18, 11)], [False, False, False, False], 84, False, [False, False, True, False], 253, 'North', (16, 8))
Element 9: (0, (16, 8), ['%', '', '.', '%'], [(13, 2), (13, 4), (17, 11)], [True, False, False, True], 82, False, [False, False, True, False], 292, 'North', (16, 9))
Element 10: (0, (16, 9), ['.', '', '%', '%'], [(13, 3), (13, 5), (16, 11)], [False, False, True, True], 80, False, [True, False, False, False], 321, 'West', (15, 9))
Element 11: (0, (15, 9), ['.', '%', '.', ''], [(13, 4), (13, 6), (15, 11)], [False, True, False, False], 78, False, [True, False, True, False], 350, 'North', (15, 10))
Element 12: (0, (15, 10), ['%', '', '', '%'], [(13, 5), (13, 7), (16, 11)], [True, False, False, True], 76, False, [False, False, False, False], 369, 'North', (15, 11))
Element 13: (0, (15, 11), ['%', '', '%', ''], [(13, 6), (13, 8), (17, 11)], [True, False, True, False], 74, False, [False, False, False, False], 378, 'East', (16, 11))
Element 14: (0, (16, 11), ['', '%', '%', ''], [(13, 7), (13, 9), (18, 11)], [False, True, True, False], 72, False, [False, False, False, False], 387, 'East', (17, 11))
Element 15: (0, (17, 11), ['', '%', '%', ''], [(13, 8), (14, 9), (18, 10)], [False, True, True, False], 70, False, [False, False, False, False], 396, 'East', (18, 11))
Element 16: (0, (18, 11), ['', '', '%', '%'], [(13, 9), (15, 9), (18, 9)], [False, False, True, True], 68, False, [False, False, False, False], 395, 'South', (18, 10))
Element 17: (0, (18, 10), ['%', '', '', '%'], [(13, 10), (16, 9), (18, 8)], [True, False, False, True], 66, False, [False, False, False, False], 404, 'South', (18, 9))
Element 18: (0, (18, 9), ['%', '', '', '%'], [(13, 11), (16, 8), (18, 7)], [True, False, False, True], 64, False, [False, False, False, False], 413, 'South', (18, 8))
Element 19: (0, (18, 8), ['%', '', '', '%'], [(12, 11), (16, 7), (18, 6)], [True, False, False, True], 62, False, [False, False, False, False], 432, 'South', (18, 7))
Element 20: (0, (18, 7), ['G', '', '', '%'], [(11, 11), (17, 7), (18, 5)], [False, False, False, True], 60, False, [False, False, False, False], 451, 'South', (18, 6))
Element 21: (0, (18, 6), ['%', '', 'G', '%'], [(10, 11), (18, 7), (18, 4)], [True, False, False, True], 58, False, [False, False, False, False], 470, 'South', (18, 5))
Element 22: (0, (18, 5), ['%', '', '', '%'], [(10, 10), (18, 8), (18, 3)], [True, False, False, True], 56, False, [False, False, False, False], 489, 'South', (18, 4))
Element 23: (0, (18, 4), ['%', '', '', '%'], [(10, 9), (18, 9), (18, 2)], [True, False, False, True], 54, False, [False, False, False, False], 508, 'South', (18, 3))
Element 24: (0, (18, 3), ['%', '', '', '%'], [(9, 9), (18, 10), (18, 1)], [True, False, False, True], 52, False, [False, False, False, False], 517, 'South', (18, 2))
Element 25: (0, (18, 2), ['%', '', '', '%'], [(9, 10), (18, 11), (17, 1)], [True, False, False, True], 50, False, [False, False, False, False], 536, 'South', (18, 1))
Element 26: (0, (18, 1), ['', '%', '', '%'], [(9, 11), (17, 11), (16, 1)], [False, True, False, True], 48, False, [False, False, False, False], 555, 'West', (17, 1))
Element 27: (0, (17, 1), ['', '%', '%', ''], [(8, 11), (16, 11), (15, 1)], [False, True, True, False], 46, False, [False, False, False, False], 574, 'West', (16, 1))
Element 28: (0, (16, 1), ['', '%', '%', ''], [(7, 11), (15, 11), (15, 2)], [False, True, True, False], 44, False, [False, False, False, False], 593, 'West', (15, 1))
Element 29: (0, (15, 1), ['%', '%', '', ''], [(6, 11), (15, 10), (15, 3)], [True, True, False, False], 42, False, [False, False, False, False], 602, 'North', (15, 2))
Element 30: (0, (15, 2), ['%', '', '', '%'], [(6, 10), (15, 11), (15, 4)], [True, False, False, True], 40, False, [False, False, False, False], 621, 'South', (15, 1))
Element 31: (0, (15, 1), ['%', '%', '', ''], [(6, 9), (16, 11), (16, 4)], [True, True, False, False], 38, False, [False, False, False, False], 630, 'East', (16, 1))
Element 32: (0, (16, 1), ['', '%', '%', ''], [(7, 9), (17, 11), (16, 5)], [False, True, True, False], 36, False, [False, False, False, False], 639, 'East', (17, 1))
Element 33: (0, (17, 1), ['', '%', '%', ''], [(6, 9), (18, 11), (15, 5)], [False, True, True, False], 34, False, [False, False, False, False], 638, 'East', (18, 1))
Element 34: (0, (18, 1), ['', '%', '', '%'], [(6, 8), (18, 10), (15, 6)], [False, True, False, True], 32, False, [False, False, False, False], 647, 'North', (18, 2))
Element 35: (0, (18, 2), ['%', '', '', '%'], [(6, 7), (18, 9), (15, 7)], [True, False, False, True], 30, False, [False, False, False, False], 656, 'North', (18, 3))
Element 36: (0, (18, 3), ['%', '', '', '%'], [(6, 6), (18, 8), (15, 6)], [True, False, False, True], 28, False, [False, False, False, False], 665, 'North', (18, 4))
Element 37: (0, (18, 4), ['%', '', '', '%'], [(6, 5), (18, 7), (15, 5)], [True, False, False, True], 26, False, [False, False, False, False], 674, 'North', (18, 5))
Element 38: (0, (18, 5), ['%', '', 'G', '%'], [(6, 4), (18, 6), (16, 5)], [True, False, False, True], 24, False, [False, False, False, False], 683, 'South', (18, 4))
Element 39: (0, (18, 4), ['%', '', 'G', '%'], [(5, 4), (18, 5), (16, 4)], [True, False, False, True], 22, False, [False, False, False, False], 692, 'North', (18, 5))
Element 40: (0, (18, 5), ['%', 'G', '', '%'], [(5, 5), (18, 4), (16, 3)], [True, False, False, True], 20, False, [False, False, False, False], 701, 'North', (18, 6))
Element 41: (0, (18, 6), ['%', '', '', '%'], [(5, 6), (18, 3), (16, 4)], [True, False, False, True], 18, False, [False, False, False, False], 710, 'North', (18, 7))
Element 42: (0, (18, 7), ['', '', '', '%'], [(5, 7), (18, 2), (15, 4)], [False, False, False, True], 16, False, [False, False, False, False], 719, 'North', (18, 8))
Element 43: (0, (18, 8), ['%', '', '', '%'], [(4, 7), (18, 1), (15, 5)], [True, False, False, True], 14, False, [False, False, False, False], 728, 'North', (18, 9))
Element 44: (0, (18, 9), ['%', '', '', '%'], [(4, 6), (17, 1), (15, 4)], [True, False, False, True], 12, False, [False, False, False, False], 737, 'North', (18, 10))
Element 45: (0, (18, 10), ['%', '', '', '%'], [(4, 5), (16, 1), (15, 3)], [True, False, False, True], 10, False, [False, False, False, False], 746, 'North', (18, 11))
Element 46: (0, (18, 11), ['', '', '%', '%'], [(4, 4), (15, 1), (16, 3)], [False, False, True, True], 8, False, [False, False, False, False], 755, 'West', (17, 11))
Element 47: (0, (17, 11), ['', '%', '%', ''], [(4, 3), (15, 2), (15, 3)], [False, True, True, False], 6, False, [False, False, False, False], 764, 'Stop', (17, 11))
Element 48: (0, (17, 11), ['', '%', '%', ''], [(5, 3), (15, 1), (15, 2)], [False, True, True, False], 4, False, [False, False, False, False], 773, 'Stop', (17, 11))
Element 49: (0, (17, 11), ['', '%', '%', ''], [(6, 3), (16, 1), (15, 1)], [False, True, True, False], 2, False, [False, False, False, False], 772, 'Stop', (17, 11))
Element 50: (0, (17, 11), ['', '%', '%', ''], [(6, 2), (17, 1), (16, 1)], [False, True, True, False], 0, False, [False, False, False, False], 781, 'Stop', (17, 11))
Element 51: #0#
