Element 1: (1, (4, 10), ['%', '.', '.', '%'], [(6, 6), (11, 1), (18, 9)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (4, 11))
Element 2: (1, (4, 11), ['.', '', '%', '%'], [(6, 7), (12, 1), (18, 10)], [False, False, True, True], 96, False, [True, False, False, False], 48, 'West', (3, 11))
Element 3: (1, (3, 11), ['.', '%', '%', ''], [(6, 8), (13, 1), (18, 11)], [False, True, True, False], 94, False, [True, False, False, False], 77, 'West', (2, 11))
Element 4: (1, (2, 11), ['', '%', '%', ''], [(6, 9), (13, 2), (17, 11)], [False, True, True, False], 92, False, [False, False, False, False], 116, 'West', (1, 11))
Element 5: (1, (1, 11), ['%', '.', '%', ''], [(7, 9), (13, 3), (16, 11)], [True, False, True, False], 90, False, [False, True, False, False], 145, 'South', (1, 10))
Element 6: (1, (1, 10), ['%', '.', '', '%'], [(6, 9), (13, 4), (15, 11)], [True, False, False, True], 88, False, [False, True, False, False], 174, 'South', (1, 9))
Element 7: (1, (1, 9), ['%', '.', '', '%'], [(6, 10), (13, 5), (15, 10)], [True, False, False, True], 86, False, [False, True, False, False], 213, 'South', (1, 8))
Element 8: (1, (1, 8), ['%', '.', '', '%'], [(6, 11), (13, 6), (15, 9)], [True, False, False, True], 84, False, [False, True, False, False], 252, 'South', (1, 7))
Element 9: (1, (1, 7), ['%', '.', '', '.'], [(7, 11), (13, 7), (16, 9)], [True, False, False, False], 82, False, [False, True, False, True], 291, 'East', (2, 7))
Element 10: (1, (2, 7), ['', '%', '%', '.'], [(8, 11), (13, 8), (16, 8)], [False, True, True, False], 80, False, [False, False, False, True], 330, 'East', (3, 7))
Element 11: (1, (3, 7), ['', '.', '.', '.'], [(9, 11), (13, 9), (16, 7)], [False, False, False, False], 78, False, [False, True, True, True], 369, 'East', (4, 7))
Element 12: (1, (4, 7), ['', '.', '%', '.'], [(10, 11), (14, 9), (17, 7)], [False, False, True, False], 76, False, [False, True, False, True], 408, 'East', (5, 7))
Element 13: (1, (5, 7), ['', '.', '%', ''], [(11, 11), (15, 9), (18, 7)], [False, False, True, False], 74, False, [False, True, False, False], 437, 'South', (5, 6))
Element 14: (1, (5, 6), ['.', '.', '', ''], [(12, 11), (16, 9), (18, 8)], [False, False, False, False], 72, False, [True, True, False, False], 466, 'South', (5, 5))
Element 15: (1, (5, 5), ['.', '.', '', ''], [(13, 11), (16, 8), (18, 7)], [False, False, False, False], 70, False, [True, True, False, False], 485, 'South', (5, 4))
Element 16: (1, (5, 4), ['.', '.', '', '.'], [(13, 10), (16, 7), (18, 6)], [False, False, False, False], 68, False, [True, True, False, True], 514, 'East', (6, 4))
Element 17: (1, (6, 4), ['', '.', '', '%'], [(13, 9), (16, 6), (18, 5)], [False, False, False, True], 66, False, [False, True, False, False], 543, 'South', (6, 3))
Element 18: (1, (6, 3), ['.', '.', '', '.'], [(12, 9), (16, 5), (18, 4)], [False, False, False, False], 64, False, [True, True, False, True], 582, 'East', (7, 3))
