Element 1: (2, (14, 9), ['.', '%', '%', '.'], [(10, 9), (3, 7), (16, 4)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (15, 9))
Element 2: (2, (15, 9), ['', '%', '.', '.'], [(10, 10), (4, 7), (16, 5)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (16, 9))
Element 3: (2, (16, 9), ['', '.', '%', '%'], [(10, 11), (5, 7), (16, 6)], [False, False, True, True], 94, False, [False, True, False, False], 97, 'South', (16, 8))
Element 4: (2, (16, 8), ['%', 'G', '', '%'], [(11, 11), (6, 7), (16, 7)], [True, False, False, True], 92, False, [False, False, False, False], 136, 'North', (16, 9))
Element 5: (2, (16, 9), ['', '', '%', '%'], [(12, 11), (6, 8), (17, 7)], [False, False, True, True], 90, False, [False, False, False, False], 165, 'West', (15, 9))
Element 6: (2, (15, 9), ['', '%', '.', ''], [(13, 11), (6, 9), (18, 7)], [False, True, False, False], 88, False, [False, False, True, False], 194, 'North', (15, 10))
Element 7: (2, (15, 10), ['%', '', '.', '%'], [(13, 10), (7, 9), (18, 8)], [True, False, False, True], 86, False, [False, False, True, False], 233, 'North', (15, 11))
Element 8: (2, (15, 11), ['%', '', '%', '.'], [(13, 9), (6, 9), (18, 9)], [True, False, True, False], 84, False, [False, False, False, True], 262, 'East', (16, 11))
Element 9: (2, (16, 11), ['', '%', '%', '.'], [(13, 8), (6, 10), (18, 10)], [False, True, True, False], 82, False, [False, False, False, True], 301, 'East', (17, 11))
Element 10: (2, (17, 11), ['', '%', '%', 'G'], [(13, 7), (6, 11), (18, 11)], [False, True, True, False], 80, False, [False, False, False, False], 330, 'West', (16, 11))
Element 11: (2, (16, 11), ['', '%', '%', 'G'], [(13, 6), (7, 11), (17, 11)], [False, True, True, False], 78, False, [False, False, False, False], 349, 'West', (15, 11))
Element 12: (2, (15, 11), ['%', '', '%', 'G'], [(13, 5), (8, 11), (16, 11)], [True, False, True, False], 76, False, [False, False, False, False], 368, 'South', (15, 10))
Element 13: (2, (15, 10), ['%', '', 'G', '%'], [(13, 4), (9, 11), (15, 11)], [True, False, False, True], 74, False, [False, False, False, False], 387, 'South', (15, 9))
Element 14: (2, (15, 9), ['', '%', 'G', ''], [(13, 3), (9, 10), (15, 10)], [False, True, False, False], 72, False, [False, False, False, False], 406, 'West', (14, 9))
Element 15: (2, (14, 9), ['', '%', '%', 'G'], [(13, 2), (10, 10), (15, 9)], [False, True, True, False], 70, False, [False, False, False, False], 415, 'West', (13, 9))
Element 16: (2, (13, 9), ['.', '', '', ''], [(13, 1), (10, 11), (16, 9)], [False, False, False, False], 68, False, [True, False, False, False], 424, 'West', (12, 9))
Element 17: (2, (12, 9), ['%', '%', '%', ''], [(12, 1), (11, 11), (16, 8)], [True, True, True, False], 66, False, [False, False, False, False], 443, 'East', (13, 9))
Element 18: (2, (13, 9), ['', '', '', ''], [(11, 1), (12, 11), (16, 9)], [False, False, False, False], 64, False, [False, False, False, False], 452, 'North', (13, 10))
Element 19: (2, (13, 10), ['%', '', 'G', '%'], [(10, 1), (13, 11), (15, 9)], [True, False, False, True], 62, False, [False, False, False, False], 461, 'South', (13, 9))
Element 20: (2, (13, 9), ['', '', 'G', 'G'], [(9, 1), (13, 10), (14, 9)], [False, False, False, False], 60, False, [False, False, False, False], 470, 'South', (13, 8))
Element 21: (2, (13, 8), ['%', '', 'G', '%'], [(8, 1), (13, 11), (13, 9)], [True, False, False, True], 58, False, [False, False, False, False], 479, 'South', (13, 7))
Element 22: (2, (13, 7), ['%', '', '', '%'], [(7, 1), (12, 11), (13, 10)], [True, False, False, True], 56, False, [False, False, False, False], 488, 'South', (13, 6))
Element 23: (2, (13, 6), ['%', '', '', '%'], [(6, 1), (11, 11), (13, 11)], [True, False, False, True], 54, False, [False, False, False, False], 497, 'South', (13, 5))
Element 24: (2, (13, 5), ['%', '', '', '%'], [(6, 2), (10, 11), (12, 11)], [True, False, False, True], 52, False, [False, False, False, False], 506, 'South', (13, 4))
Element 25: (2, (13, 4), ['%', '', '', '%'], [(6, 3), (10, 10), (11, 11)], [True, False, False, True], 50, False, [False, False, False, False], 515, 'South', (13, 3))
Element 26: (2, (13, 3), ['.', '', '', '%'], [(7, 3), (10, 9), (10, 11)], [False, False, False, True], 48, False, [True, False, False, False], 524, 'West', (12, 3))
Element 27: (2, (12, 3), ['.', '%', '%', ''], [(8, 3), (10, 8), (10, 10)], [False, True, True, False], 46, False, [True, False, False, False], 543, 'West', (11, 3))
Element 28: (2, (11, 3), ['.', '%', '%', ''], [(9, 3), (10, 7), (10, 9)], [False, True, True, False], 44, False, [True, False, False, False], 572, 'West', (10, 3))
Element 29: (2, (10, 3), ['', '%', '%', ''], [(8, 3), (11, 7), (10, 8)], [False, True, True, False], 42, False, [False, False, False, False], 591, 'West', (9, 3))
Element 30: (2, (9, 3), ['', '%', '%', ''], [(8, 4), (11, 7), (10, 7)], [False, True, True, False], 40, False, [False, False, False, False], 590, 'West', (8, 3))
Element 31: (2, (8, 3), ['', '%', '', ''], [(8, 5), (10, 7), (9, 7)], [False, True, False, False], 38, False, [False, False, False, False], 599, 'North', (8, 4))
Element 32: (2, (8, 4), ['%', '', '', '%'], [(9, 5), (10, 7), (9, 8)], [True, False, False, True], 36, False, [False, False, False, False], 598, 'North', (8, 5))
Element 33: (2, (8, 5), ['%', '', '%', ''], [(10, 5), (10, 8), (9, 9)], [True, False, True, False], 34, False, [False, False, False, False], 597, 'East', (9, 5))
Element 34: (2, (9, 5), ['', '%', '%', ''], [(11, 5), (9, 8), (9, 10)], [False, True, True, False], 32, False, [False, False, False, False], 596, 'East', (10, 5))
Element 35: (2, (10, 5), ['', '%', '%', 'G'], [(11, 5), (9, 9), (9, 11)], [False, True, True, False], 30, False, [False, False, False, False], 595, 'West', (9, 5))
Element 36: (2, (9, 5), ['', '%', '%', 'G'], [(10, 5), (9, 8), (8, 11)], [False, True, True, False], 28, False, [False, False, False, False], 594, 'West', (8, 5))
Element 37: (2, (8, 5), ['%', '', '%', 'G'], [(9, 5), (9, 7), (7, 11)], [True, False, True, False], 26, False, [False, False, False, False], 593, 'South', (8, 4))
Element 38: (2, (8, 4), ['%', '', 'G', '%'], [(8, 5), (9, 8), (6, 11)], [True, False, False, True], 24, False, [False, False, False, False], 592, 'South', (8, 3))
