Element 1: (2, (2, 7), ['.', '%', '%', '.'], [(16, 9), (1, 9), (6, 8)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (3, 7))
Element 2: (2, (3, 7), ['', '.', '.', '.'], [(16, 8), (1, 10), (6, 9)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (4, 7))
Element 3: (2, (4, 7), ['', '.', '%', '.'], [(16, 7), (1, 11), (7, 9)], [False, False, True, False], 94, False, [False, True, False, True], 87, 'East', (5, 7))
Element 4: (2, (5, 7), ['', '.', '%', '.'], [(17, 7), (2, 11), (6, 9)], [False, False, True, False], 92, False, [False, True, False, True], 116, 'East', (6, 7))
Element 5: (2, (6, 7), ['', '.', '', ''], [(18, 7), (3, 11), (6, 10)], [False, False, False, False], 90, False, [False, True, False, False], 155, 'South', (6, 6))
Element 6: (2, (6, 6), ['.', '.', '', '%'], [(18, 8), (4, 11), (6, 11)], [False, False, False, True], 88, False, [True, True, False, False], 194, 'South', (6, 5))
Element 7: (2, (6, 5), ['.', '.', '', '%'], [(18, 9), (4, 10), (7, 11)], [False, False, False, True], 86, False, [True, True, False, False], 233, 'South', (6, 4))
Element 8: (2, (6, 4), ['.', '.', '', '%'], [(18, 10), (4, 9), (8, 11)], [False, False, False, True], 84, False, [True, True, False, False], 272, 'South', (6, 3))
Element 9: (2, (6, 3), ['.', '.', '', '.'], [(18, 11), (5, 9), (9, 11)], [False, False, False, False], 82, False, [True, True, False, True], 301, 'East', (7, 3))
Element 10: (2, (7, 3), ['', '%', '%', '.'], [(17, 11), (6, 9), (10, 11)], [False, True, True, False], 80, False, [False, False, False, True], 330, 'East', (8, 3))
Element 11: (2, (8, 3), ['', '%', '', '.'], [(16, 11), (7, 9), (11, 11)], [False, True, False, False], 78, False, [False, False, False, True], 359, 'East', (9, 3))
Element 12: (2, (9, 3), ['', '%', '%', '.'], [(15, 11), (6, 9), (12, 11)], [False, True, True, False], 76, False, [False, False, False, True], 388, 'East', (10, 3))
Element 13: (2, (10, 3), ['', '%', '%', '.'], [(15, 10), (6, 10), (13, 11)], [False, True, True, False], 74, False, [False, False, False, True], 417, 'East', (11, 3))
Element 14: (2, (11, 3), ['', '%', '%', '.'], [(15, 11), (6, 11), (13, 10)], [False, True, True, False], 72, False, [False, False, False, True], 436, 'East', (12, 3))
Element 15: (2, (12, 3), ['', '%', '%', '.'], [(16, 11), (7, 11), (13, 9)], [False, True, True, False], 70, False, [False, False, False, True], 455, 'East', (13, 3))
Element 16: (2, (13, 3), ['', '.', '.', '%'], [(17, 11), (8, 11), (14, 9)], [False, False, False, True], 68, False, [False, True, True, False], 474, 'North', (13, 4))
