Element 1: (1, (2, 7), ['.', '%', '%', '.'], [(12, 11), (10, 10), (15, 5)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (3, 7))
Element 2: (1, (3, 7), ['', '.', '.', '.'], [(13, 11), (10, 11), (16, 5)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (4, 7))
Element 3: (1, (4, 7), ['', '.', '%', '.'], [(13, 10), (9, 11), (16, 6)], [False, False, True, False], 94, False, [False, True, False, True], 87, 'East', (5, 7))
Element 4: (1, (5, 7), ['', '.', '%', '.'], [(13, 9), (9, 10), (16, 7)], [False, False, True, False], 92, False, [False, True, False, True], 126, 'East', (6, 7))
Element 5: (1, (6, 7), ['', '.', '.', ''], [(14, 9), (9, 9), (17, 7)], [False, False, False, False], 90, False, [False, True, True, False], 165, 'North', (6, 8))
Element 6: (1, (6, 8), ['%', '', '.', '%'], [(15, 9), (10, 9), (18, 7)], [True, False, False, True], 88, False, [False, False, True, False], 204, 'North', (6, 9))
Element 7: (1, (6, 9), ['.', '', '.', '.'], [(16, 9), (10, 8), (18, 8)], [False, False, False, False], 86, False, [True, False, True, True], 233, 'East', (7, 9))
Element 8: (1, (7, 9), ['', '%', '%', '%'], [(16, 8), (10, 7), (18, 9)], [False, True, True, True], 84, False, [False, False, False, False], 272, 'West', (6, 9))
Element 9: (1, (6, 9), ['.', '', '.', ''], [(16, 7), (11, 7), (18, 10)], [False, False, False, False], 82, False, [True, False, True, False], 291, 'North', (6, 10))
Element 10: (1, (6, 10), ['%', '', '.', '%'], [(15, 7), (10, 7), (18, 11)], [True, False, False, True], 80, False, [False, False, True, False], 310, 'North', (6, 11))
Element 11: (1, (6, 11), ['%', '', '%', '.'], [(15, 6), (9, 7), (17, 11)], [True, False, True, False], 78, False, [False, False, False, True], 349, 'East', (7, 11))
Element 12: (1, (7, 11), ['', '%', '%', '.'], [(16, 6), (9, 8), (16, 11)], [False, True, True, False], 76, False, [False, False, False, True], 368, 'East', (8, 11))
Element 13: (1, (8, 11), ['', '%', '%', ''], [(16, 5), (9, 7), (15, 11)], [False, True, True, False], 74, False, [False, False, False, False], 387, 'East', (9, 11))
Element 14: (1, (9, 11), ['', '', '%', ''], [(16, 4), (10, 7), (15, 10)], [False, False, True, False], 72, False, [False, False, False, False], 406, 'East', (10, 11))
Element 15: (1, (10, 11), ['', '', '%', ''], [(16, 3), (10, 8), (15, 9)], [False, False, True, False], 70, False, [False, False, False, False], 415, 'East', (11, 11))
Element 16: (1, (11, 11), ['', '%', '%', ''], [(15, 3), (9, 8), (16, 9)], [False, True, True, False], 68, False, [False, False, False, False], 424, 'East', (12, 11))
Element 17: (1, (12, 11), ['', '%', '%', ''], [(15, 4), (10, 8), (16, 8)], [False, True, True, False], 66, False, [False, False, False, False], 433, 'East', (13, 11))
Element 18: (1, (13, 11), ['', '', '%', '%'], [(15, 5), (10, 9), (16, 9)], [False, False, True, True], 64, False, [False, False, False, False], 432, 'South', (13, 10))
Element 19: (1, (13, 10), ['%', '', '', '%'], [(15, 4), (9, 9), (15, 9)], [True, False, False, True], 62, False, [False, False, False, False], 431, 'South', (13, 9))
Element 20: (1, (13, 9), ['.', '.', '', 'G'], [(15, 3), (9, 8), (14, 9)], [False, False, False, False], 60, False, [True, True, False, False], 430, 'South', (13, 8))
Element 21: (1, (13, 8), ['%', '.', 'G', '%'], [(15, 2), (9, 9), (13, 9)], [True, False, False, True], 58, False, [False, True, False, False], 449, 'South', (13, 7))
Element 22: (1, (13, 7), ['%', '.', '', '%'], [(15, 1), (9, 10), (12, 9)], [True, False, False, True], 56, False, [False, True, False, False], 478, 'South', (13, 6))
Element 23: (1, (13, 6), ['%', '.', '', '%'], [(16, 1), (9, 11), (13, 9)], [True, False, False, True], 54, False, [False, True, False, False], 497, 'South', (13, 5))
Element 24: (1, (13, 5), ['%', '.', '', '%'], [(17, 1), (8, 11), (13, 10)], [True, False, False, True], 52, False, [False, True, False, False], 516, 'South', (13, 4))
Element 25: (1, (13, 4), ['%', '.', '', '%'], [(18, 1), (7, 11), (13, 11)], [True, False, False, True], 50, False, [False, True, False, False], 525, 'South', (13, 3))
Element 26: (1, (13, 3), ['.', '.', '', '%'], [(18, 2), (6, 11), (12, 11)], [False, False, False, True], 48, False, [True, True, False, False], 544, 'South', (13, 2))
Element 27: (1, (13, 2), ['%', '.', '', '%'], [(18, 3), (6, 10), (11, 11)], [True, False, False, True], 46, False, [False, True, False, False], 563, 'South', (13, 1))
Element 28: (1, (13, 1), ['.', '%', '', '%'], [(18, 4), (6, 9), (10, 11)], [False, True, False, True], 44, False, [True, False, False, False], 582, 'West', (12, 1))
Element 29: (1, (12, 1), ['.', '%', '%', ''], [(18, 5), (5, 9), (10, 10)], [False, True, True, False], 42, False, [True, False, False, False], 611, 'West', (11, 1))
Element 30: (1, (11, 1), ['.', '%', '%', ''], [(18, 6), (4, 9), (10, 9)], [False, True, True, False], 40, False, [True, False, False, False], 640, 'West', (10, 1))
Element 31: (1, (10, 1), ['.', '%', '%', ''], [(18, 7), (4, 10), (10, 8)], [False, True, True, False], 38, False, [True, False, False, False], 659, 'West', (9, 1))
Element 32: (1, (9, 1), ['.', '%', '%', ''], [(18, 8), (4, 11), (10, 7)], [False, True, True, False], 36, False, [True, False, False, False], 678, 'West', (8, 1))
Element 33: (1, (8, 1), ['.', '%', '%', ''], [(18, 9), (3, 11), (11, 7)], [False, True, True, False], 34, False, [True, False, False, False], 697, 'West', (7, 1))
Element 34: (1, (7, 1), ['.', '%', '%', ''], [(18, 10), (2, 11), (10, 7)], [False, True, True, False], 32, False, [True, False, False, False], 716, 'West', (6, 1))
Element 35: (1, (6, 1), ['%', '%', '.', ''], [(18, 11), (1, 11), (9, 7)], [True, True, False, False], 30, False, [False, False, True, False], 725, 'North', (6, 2))
Element 36: (1, (6, 2), ['%', '', '.', '%'], [(17, 11), (1, 10), (9, 8)], [True, False, False, True], 28, False, [False, False, True, False], 744, 'North', (6, 3))
Element 37: (1, (6, 3), ['.', '', '.', '.'], [(16, 11), (1, 9), (9, 9)], [False, False, False, False], 26, False, [True, False, True, True], 763, 'East', (7, 3))
Element 38: (1, (7, 3), ['', '%', '%', '.'], [(15, 11), (1, 8), (9, 10)], [False, True, True, False], 24, False, [False, False, False, True], 782, 'East', (8, 3))
Element 39: (1, (8, 3), ['', '%', '', '.'], [(15, 10), (1, 7), (9, 11)], [False, True, False, False], 22, False, [False, False, False, True], 801, 'East', (9, 3))
Element 40: (1, (9, 3), ['', '%', '%', '.'], [(15, 11), (1, 6), (8, 11)], [False, True, True, False], 20, False, [False, False, False, True], 820, 'East', (10, 3))
Element 41: (1, (10, 3), ['', '%', '%', '.'], [(16, 11), (1, 5), (7, 11)], [False, True, True, False], 18, False, [False, False, False, True], 839, 'East', (11, 3))
Element 42: (1, (11, 3), ['', '%', '%', '.'], [(17, 11), (1, 4), (6, 11)], [False, True, True, False], 16, False, [False, False, False, True], 858, 'East', (12, 3))
Element 43: (1, (12, 3), ['', '%', '%', ''], [(18, 11), (1, 3), (6, 10)], [False, True, True, False], 14, False, [False, False, False, False], 877, 'West', (11, 3))
Element 44: (1, (11, 3), ['', '%', '%', ''], [(18, 10), (1, 2), (6, 9)], [False, True, True, False], 12, False, [False, False, False, False], 886, 'West', (10, 3))
Element 45: (1, (10, 3), ['', '%', '%', ''], [(18, 9), (2, 2), (7, 9)], [False, True, True, False], 10, False, [False, False, False, False], 1885, 'West', (9, 3))
Element 46: #1#
