Element 1: (3, (16, 9), ['.', '.', '%', '%'], [(13, 2), (7, 1), (13, 11)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (16, 8))
Element 2: (3, (16, 8), ['%', '.', '', '%'], [(13, 3), (8, 1), (13, 10)], [True, False, False, True], 96, False, [False, True, False, False], 68, 'South', (16, 7))
Element 3: (3, (16, 7), ['.', '.', '', '.'], [(13, 4), (9, 1), (13, 9)], [False, False, False, False], 94, False, [True, True, False, True], 107, 'East', (17, 7))
Element 4: (3, (17, 7), ['', '%', '%', '.'], [(13, 5), (10, 1), (14, 9)], [False, True, True, False], 92, False, [False, False, False, True], 146, 'East', (18, 7))
Element 5: (3, (18, 7), ['', '.', '.', '%'], [(13, 6), (11, 1), (15, 9)], [False, False, False, True], 90, False, [False, True, True, False], 185, 'North', (18, 8))
Element 6: (3, (18, 8), ['%', '', '.', '%'], [(13, 7), (12, 1), (15, 10)], [True, False, False, True], 88, False, [False, False, True, False], 224, 'North', (18, 9))
Element 7: (3, (18, 9), ['%', '', '.', '%'], [(13, 8), (13, 1), (15, 11)], [True, False, False, True], 86, False, [False, False, True, False], 253, 'North', (18, 10))
Element 8: (3, (18, 10), ['%', '', '', '%'], [(13, 9), (13, 2), (16, 11)], [True, False, False, True], 84, False, [False, False, False, False], 272, 'North', (18, 11))
Element 9: (3, (18, 11), ['G', '', '%', '%'], [(12, 9), (13, 3), (17, 11)], [False, False, True, True], 82, False, [False, False, False, False], 291, 'South', (18, 10))
Element 10: (3, (18, 10), ['%', '', 'G', '%'], [(13, 9), (12, 3), (18, 11)], [True, False, False, True], 80, False, [False, False, False, False], 300, 'South', (18, 9))
Element 11: (3, (18, 9), ['%', '', 'G', '%'], [(14, 9), (11, 3), (18, 10)], [True, False, False, True], 78, False, [False, False, False, False], 309, 'South', (18, 8))
Element 12: (3, (18, 8), ['%', '', 'G', '%'], [(15, 9), (10, 3), (18, 9)], [True, False, False, True], 76, False, [False, False, False, False], 318, 'South', (18, 7))
Element 13: (3, (18, 7), ['', '.', 'G', '%'], [(16, 9), (9, 3), (18, 8)], [False, False, False, True], 74, False, [False, True, False, False], 327, 'South', (18, 6))
Element 14: (3, (18, 6), ['%', '.', 'G', '%'], [(16, 8), (8, 3), (18, 7)], [True, False, False, True], 72, False, [False, True, False, False], 346, 'South', (18, 5))
Element 15: (3, (18, 5), ['%', '.', 'G', '%'], [(16, 7), (7, 3), (18, 6)], [True, False, False, True], 70, False, [False, True, False, False], 365, 'South', (18, 4))
Element 16: (3, (18, 4), ['%', '.', 'G', '%'], [(16, 6), (6, 3), (18, 5)], [True, False, False, True], 68, False, [False, True, False, False], 394, 'South', (18, 3))
Element 17: (3, (18, 3), ['%', '.', 'G', '%'], [(16, 5), (6, 4), (18, 4)], [True, False, False, True], 66, False, [False, True, False, False], 423, 'South', (18, 2))
Element 18: (3, (18, 2), ['%', '', 'G', '%'], [(16, 4), (6, 5), (18, 3)], [True, False, False, True], 64, False, [False, False, False, False], 452, 'South', (18, 1))
