Element 1: (0, (14, 6), ['.', '.', 'G', '.'], [(9, 8), (14, 7), (15, 9)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'East', (15, 6))
Element 2: (0, (15, 6), ['', '.', 'G', '.'], [(9, 7), (15, 7), (16, 9)], [False, False, False, False], 96, False, [False, True, False, True], 1029, 'East', (16, 6))
Element 3: (0, (16, 6), ['', '%', 'G', '.'], [(10, 7), (16, 7), (17, 9)], [False, True, False, False], 94, False, [False, False, False, True], 2058, 'East', (17, 6))
Element 4: (0, (17, 6), ['', '.', '%', '.'], [(10, 8), (16, 8), (18, 9)], [False, False, True, False], 92, False, [False, True, False, True], 2097, 'East', (18, 6))
Element 5: (0, (18, 6), ['', '.', '%', '%'], [(11, 8), (17, 8), (18, 10)], [False, False, True, True], 90, False, [False, True, False, False], 2136, 'South', (18, 5))
Element 6: (0, (18, 5), ['.', '.', '', '%'], [(11, 9), (18, 8), (18, 11)], [False, False, False, True], 88, False, [True, True, False, False], 2175, 'South', (18, 4))
Element 7: (0, (18, 4), ['.', '%', '', '%'], [(12, 9), (18, 9), (17, 11)], [False, True, False, True], 86, False, [True, False, False, False], 2204, 'West', (17, 4))
Element 8: (0, (17, 4), ['.', '.', '.', ''], [(13, 9), (18, 10), (17, 10)], [False, False, False, False], 84, False, [True, True, True, False], 2233, 'North', (17, 5))
Element 9: (0, (17, 5), ['%', '', '', ''], [(13, 10), (18, 11), (16, 10)], [True, False, False, False], 82, False, [False, False, False, False], 2262, 'South', (17, 4))
Element 10: (0, (17, 4), ['.', '.', '', ''], [(14, 10), (17, 11), (16, 11)], [False, False, False, False], 80, False, [True, True, False, False], 2281, 'South', (17, 3))
Element 11: (0, (17, 3), ['.', '%', '', '%'], [(15, 10), (17, 10), (16, 12)], [False, True, False, True], 78, False, [True, False, False, False], 2310, 'West', (16, 3))
Element 12: (0, (16, 3), ['%', '.', '.', ''], [(15, 11), (17, 9), (16, 13)], [True, False, False, False], 76, False, [False, True, True, False], 2339, 'North', (16, 4))
Element 13: (0, (16, 4), ['.', '', '%', ''], [(15, 12), (16, 9), (17, 13)], [False, False, True, False], 74, False, [True, False, False, False], 2368, 'West', (15, 4))
Element 14: (0, (15, 4), ['%', '%', '.', ''], [(14, 12), (16, 10), (18, 13)], [True, True, False, False], 72, False, [False, False, True, False], 2397, 'North', (15, 5))
Element 15: (0, (15, 5), ['.', '', '', '%'], [(14, 11), (16, 11), (17, 13)], [False, False, False, True], 70, False, [True, False, False, False], 2416, 'West', (14, 5))
Element 16: (0, (14, 5), ['.', '%', '', ''], [(13, 11), (16, 12), (16, 13)], [False, True, False, False], 68, False, [True, False, False, False], 2435, 'West', (13, 5))
Element 17: (0, (13, 5), ['.', '%', '.', ''], [(13, 12), (15, 12), (16, 12)], [False, True, False, False], 66, False, [True, False, True, False], 2454, 'North', (13, 6))
Element 18: (0, (13, 6), ['.', '', '.', ''], [(12, 12), (15, 11), (15, 12)], [False, False, False, False], 64, False, [True, False, True, False], 2473, 'North', (13, 7))
Element 19: (0, (13, 7), ['.', '', '.', ''], [(12, 13), (15, 10), (15, 11)], [False, False, False, False], 62, False, [True, False, True, False], 3482, 'North', (13, 8))
Element 20: (0, (13, 8), ['%', '', '', '.'], [(11, 13), (15, 9), (15, 10)], [True, False, False, False], 60, False, [False, False, False, True], 3501, 'East', (14, 8))
Element 21: (0, (14, 8), ['', '', '%', 'G'], [(10, 13), (15, 8), (14, 10)], [False, False, True, False], 58, False, [False, False, False, False], 3530, 'South', (14, 7))
Element 22: (0, (14, 7), ['', '', 'G', ''], [(10, 12), (14, 8), (14, 11)], [False, False, False, False], 56, False, [False, False, False, False], 3539, 'East', (15, 7))
Element 23: (0, (15, 7), ['', '', '', ''], [(10, 11), (13, 8), (14, 12)], [False, False, False, False], 54, False, [False, False, False, False], 3548, 'East', (16, 7))
Element 24: (0, (16, 7), ['', '', '', '%'], [(11, 11), (13, 9), (13, 12)], [False, False, False, True], 52, False, [False, False, False, False], 3557, 'North', (16, 8))
Element 25: (0, (16, 8), ['', '', '', ''], [(12, 11), (13, 10), (13, 11)], [False, False, False, False], 50, False, [False, False, False, False], 3566, 'East', (17, 8))
Element 26: (0, (17, 8), ['', '%', '', ''], [(12, 10), (14, 10), (13, 10)], [False, True, False, False], 48, False, [False, False, False, False], 3575, 'East', (18, 8))
Element 27: (0, (18, 8), ['', '%', '', '%'], [(11, 10), (14, 11), (13, 9)], [False, True, False, True], 46, False, [False, False, False, False], 3584, 'North', (18, 9))
Element 28: (0, (18, 9), ['', '', '', '%'], [(10, 10), (14, 12), (13, 8)], [False, False, False, True], 44, False, [False, False, False, False], 3593, 'North', (18, 10))
Element 29: (0, (18, 10), ['', '', '', '%'], [(9, 10), (13, 12), (14, 8)], [False, False, False, True], 42, False, [False, False, False, False], 3602, 'North', (18, 11))
Element 30: (0, (18, 11), ['', '', '%', '%'], [(9, 11), (13, 11), (15, 8)], [False, False, True, True], 40, False, [False, False, False, False], 3611, 'West', (17, 11))
Element 31: (0, (17, 11), ['', '', '%', ''], [(9, 12), (12, 11), (16, 8)], [False, False, True, False], 38, False, [False, False, False, False], 3620, 'South', (17, 10))
Element 32: (0, (17, 10), ['', '', '', ''], [(9, 11), (12, 12), (17, 8)], [False, False, False, False], 36, False, [False, False, False, False], 3619, 'South', (17, 9))
Element 33: (0, (17, 9), ['', '', '', ''], [(8, 11), (12, 13), (18, 8)], [False, False, False, False], 34, False, [False, False, False, False], 3628, 'West', (16, 9))
Element 34: (0, (16, 9), ['', '', '', ''], [(7, 11), (11, 13), (17, 8)], [False, False, False, False], 32, False, [False, False, False, False], 4627, 'North', (16, 10))
Element 35: (0, (16, 10), ['', '', '', ''], [(7, 10), (10, 13), (16, 8)], [False, False, False, False], 30, False, [False, False, False, False], 4636, 'North', (16, 11))
Element 36: (0, (16, 11), ['', '', '', ''], [(7, 9), (10, 12), (16, 7)], [False, False, False, False], 28, False, [False, False, False, False], 5635, 'North', (16, 12))
Element 37: (0, (16, 12), ['', '', '', '%'], [(6, 9), (10, 11), (16, 6)], [False, False, False, True], 26, False, [False, False, False, False], 6634, 'North', (16, 13))
