Element 1: (2, (10, 1), ['F', '%', '.', '.'], [(11, 13), (6, 13), (13, 5)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (9, 1))
Element 2: (2, (9, 1), ['%', '%', '.', ''], [(12, 13), (5, 13), (14, 5)], [True, True, False, False], 96, False, [False, False, True, False], 3028, 'North', (9, 2))
Element 3: (2, (9, 2), ['.', '', '%', '.'], [(12, 12), (4, 13), (15, 5)], [False, False, True, False], 94, False, [True, False, False, True], 4057, 'East', (10, 2))
Element 4: (2, (10, 2), ['', '', '.', '.'], [(13, 12), (3, 13), (15, 6)], [False, False, False, False], 92, False, [False, False, True, True], 4096, 'East', (11, 2))
Element 5: (2, (11, 2), ['', '.', '.', '.'], [(14, 12), (3, 12), (16, 6)], [False, False, False, False], 90, False, [False, True, True, True], 4135, 'East', (12, 2))
Element 6: (2, (12, 2), ['', '.', '.', '%'], [(15, 12), (3, 11), (17, 6)], [False, False, False, True], 88, False, [False, True, True, False], 4174, 'North', (12, 3))
Element 7: (2, (12, 3), ['.', '', '%', '.'], [(16, 12), (3, 10), (18, 6)], [False, False, True, False], 86, False, [True, False, False, True], 4213, 'East', (13, 3))
Element 8: (2, (13, 3), ['', '%', '%', '.'], [(16, 13), (4, 10), (18, 5)], [False, True, True, False], 84, False, [False, False, False, True], 4252, 'East', (14, 3))
Element 9: (2, (14, 3), ['', '.', '%', '%'], [(17, 13), (5, 10), (18, 4)], [False, False, True, True], 82, False, [False, True, False, False], 4291, 'South', (14, 2))
Element 10: (2, (14, 2), ['%', '.', '', '.'], [(18, 13), (6, 10), (17, 4)], [True, False, False, False], 80, False, [False, True, False, True], 4330, 'East', (15, 2))
Element 11: (2, (15, 2), ['', '%', '%', '.'], [(17, 13), (6, 9), (17, 5)], [False, True, True, False], 78, False, [False, False, False, True], 5349, 'East', (16, 2))
Element 12: (2, (16, 2), ['', '%', '.', '%'], [(16, 13), (7, 9), (17, 4)], [False, True, False, True], 76, False, [False, False, True, False], 6358, 'North', (16, 3))
Element 13: (2, (16, 3), ['%', '', '.', 'G'], [(16, 12), (8, 9), (17, 3)], [True, False, False, False], 74, False, [False, False, True, False], 6387, 'North', (16, 4))
Element 14: (2, (16, 4), ['.', 'G', '%', ''], [(16, 11), (9, 9), (16, 3)], [False, False, True, False], 72, False, [True, False, False, False], 6416, 'West', (15, 4))
Element 15: (2, (15, 4), ['%', '%', '', 'G'], [(17, 11), (9, 10), (16, 4)], [True, True, False, False], 70, False, [False, False, False, False], 6445, 'North', (15, 5))
Element 16: (2, (15, 5), ['', 'G', '', '%'], [(18, 11), (10, 10), (15, 4)], [False, False, False, True], 68, False, [False, False, False, False], 6464, 'North', (15, 6))
Element 17: (2, (15, 6), ['.', '', '.', ''], [(18, 10), (11, 10), (16, 4)], [False, False, False, False], 66, False, [True, False, True, False], 6483, 'North', (15, 7))
Element 18: (2, (15, 7), ['.', '', '.', '.'], [(18, 9), (12, 10), (16, 3)], [False, False, False, False], 64, False, [True, False, True, True], 6512, 'East', (16, 7))
Element 19: (2, (16, 7), ['', '', '.', '%'], [(18, 8), (13, 10), (16, 2)], [False, False, False, True], 62, False, [False, False, True, False], 6541, 'North', (16, 8))
Element 20: (2, (16, 8), ['.', '', '.', 'G'], [(17, 8), (14, 10), (15, 2)], [False, False, False, False], 60, False, [True, False, True, False], 6570, 'North', (16, 9))
Element 21: (2, (16, 9), ['.', '', '.', 'G'], [(17, 9), (15, 10), (14, 2)], [False, False, False, False], 58, False, [True, False, True, False], 6599, 'North', (16, 10))
Element 22: (2, (16, 10), ['', '', '', 'G'], [(17, 10), (15, 11), (14, 1)], [False, False, False, False], 56, False, [False, False, False, False], 6638, 'North', (16, 11))
Element 23: (2, (16, 11), ['', 'G', '', ''], [(16, 10), (14, 11), (13, 1)], [False, False, False, False], 54, False, [False, False, False, False], 6657, 'East', (17, 11))
Element 24: (2, (17, 11), ['', '', '%', ''], [(16, 9), (13, 11), (12, 1)], [False, False, True, False], 52, False, [False, False, False, False], 6676, 'East', (18, 11))
Element 25: (2, (18, 11), ['', '', '%', '%'], [(15, 9), (12, 11), (11, 1)], [False, False, True, True], 50, False, [False, False, False, False], 6705, 'South', (18, 10))
Element 26: (2, (18, 10), ['', '', '', '%'], [(15, 8), (11, 11), (11, 2)], [False, False, False, True], 48, False, [False, False, False, False], 6724, 'South', (18, 9))
Element 27: (2, (18, 9), ['', '', '', '%'], [(14, 8), (10, 11), (11, 3)], [False, False, False, True], 46, False, [False, False, False, False], 6753, 'South', (18, 8))
Element 28: (2, (18, 8), ['', '%', '', '%'], [(14, 7), (10, 12), (10, 3)], [False, True, False, True], 44, False, [False, False, False, False], 6782, 'West', (17, 8))
Element 29: (2, (17, 8), ['', '%', '', ''], [(14, 6), (9, 12), (10, 4)], [False, True, False, False], 42, False, [False, False, False, False], 6811, 'North', (17, 9))
Element 30: (2, (17, 9), ['', '', '', ''], [(13, 6), (9, 11), (10, 5)], [False, False, False, False], 40, False, [False, False, False, False], 6840, 'North', (17, 10))
Element 31: (2, (17, 10), ['', '', '', ''], [(13, 7), (8, 11), (10, 6)], [False, False, False, False], 38, False, [False, False, False, False], 6869, 'South', (17, 9))
Element 32: (2, (17, 9), ['', '', '', ''], [(13, 8), (7, 11), (10, 7)], [False, False, False, False], 36, False, [False, False, False, False], 8878, 'South', (17, 8))
Element 33: (2, (17, 8), ['', '%', '', ''], [(13, 9), (7, 10), (9, 7)], [False, True, False, False], 34, False, [False, False, False, False], 9897, 'East', (18, 8))
