Element 1: (1, (3, 1), ['F', '%', '.', '.'], [(17, 13), (4, 4), (17, 11)], [False, True, False, False], 98, False, [False, False, True, True], 9, 'West', (2, 1))
Element 2: (1, (2, 1), ['.', '%', '.', ''], [(18, 13), (5, 4), (18, 11)], [False, True, False, False], 96, False, [True, False, True, False], 1038, 'North', (2, 2))
Element 3: (1, (2, 2), ['.', '', '%', '.'], [(17, 13), (6, 4), (18, 10)], [False, False, True, False], 94, False, [True, False, False, True], 1067, 'East', (3, 2))
Element 4: (1, (3, 2), ['', '', '%', '.'], [(16, 13), (7, 4), (18, 9)], [False, False, True, False], 92, False, [False, False, False, True], 1096, 'East', (4, 2))
Element 5: (1, (4, 2), ['', '.', '%', '.'], [(16, 12), (8, 4), (18, 8)], [False, False, True, False], 90, False, [False, True, False, True], 1135, 'East', (5, 2))
Element 6: (1, (5, 2), ['', '%', '.', '.'], [(16, 11), (9, 4), (17, 8)], [False, True, False, False], 88, False, [False, False, True, True], 1174, 'East', (6, 2))
Element 7: (1, (6, 2), ['', '%', '.', '.'], [(16, 10), (10, 4), (17, 9)], [False, True, False, False], 86, False, [False, False, True, True], 1213, 'East', (7, 2))
Element 8: (1, (7, 2), ['', '%', '.', '.'], [(16, 9), (10, 5), (17, 10)], [False, True, False, False], 84, False, [False, False, True, True], 1252, 'East', (8, 2))
Element 9: (1, (8, 2), ['', '%', '%', '.'], [(16, 8), (10, 6), (16, 10)], [False, True, True, False], 82, False, [False, False, False, True], 1281, 'East', (9, 2))
Element 10: (1, (9, 2), ['', 'F', '%', '.'], [(16, 7), (10, 7), (15, 10)], [False, False, True, False], 80, False, [False, False, False, True], 2310, 'South', (9, 1))
Element 11: (1, (9, 1), ['%', '%', '', '.'], [(16, 6), (9, 7), (15, 11)], [True, True, False, False], 78, False, [False, False, False, True], 4329, 'East', (10, 1))
Element 12: (1, (10, 1), ['', '%', '.', '.'], [(17, 6), (9, 8), (15, 12)], [False, True, False, False], 76, False, [False, False, True, True], 4368, 'East', (11, 1))
Element 13: (1, (11, 1), ['', '%', '.', '.'], [(18, 6), (10, 8), (14, 12)], [False, True, False, False], 74, False, [False, False, True, True], 4407, 'East', (12, 1))
Element 14: (1, (12, 1), ['', '%', '.', '.'], [(18, 5), (11, 8), (14, 11)], [False, True, False, False], 72, False, [False, False, True, True], 4446, 'East', (13, 1))
