Element 1: (0, (5, 6), ['.', '.', 'G', '.'], [(5, 3), (5, 7), (18, 8)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'East', (6, 6))
Element 2: (0, (6, 6), ['', '.', 'G', '%'], [(6, 3), (6, 7), (18, 9)], [False, False, False, True], 96, False, [False, True, False, False], 39, 'South', (6, 5))
Element 3: (0, (6, 5), ['.', '.', 'G', '.'], [(7, 3), (6, 6), (18, 10)], [False, False, False, False], 94, False, [True, True, False, True], 68, 'East', (7, 5))
Element 4: (0, (7, 5), ['G', 'G', '%', '%'], [(7, 4), (6, 5), (18, 11)], [False, False, True, True], 92, False, [False, False, False, False], 97, 'Stop', (7, 5))
Element 5: (0, (7, 5), ['', '', '%', '%'], [(8, 4), (6, 4), (17, 11)], [False, False, True, True], 90, False, [False, False, False, False], 126, 'West', (6, 5))
Element 6: (0, (6, 5), ['.', '', '', ''], [(9, 4), (5, 4), (17, 10)], [False, False, False, False], 88, False, [True, False, False, False], 155, 'Stop', (6, 5))
Element 7: (0, (6, 5), ['G', '', '', ''], [(10, 4), (5, 5), (17, 9)], [False, False, False, False], 86, False, [False, False, False, False], 184, 'South', (6, 4))
Element 8: (0, (6, 4), ['', '', '', ''], [(10, 5), (4, 5), (17, 8)], [False, False, False, False], 84, False, [False, False, False, False], 213, 'East', (7, 4))
Element 9: (0, (7, 4), ['', '', '', ''], [(10, 6), (4, 6), (16, 8)], [False, False, False, False], 82, False, [False, False, False, False], 242, 'East', (8, 4))
Element 10: (0, (8, 4), ['', '%', '%', ''], [(10, 7), (3, 6), (16, 9)], [False, True, True, False], 80, False, [False, False, False, False], 1261, 'East', (9, 4))
Element 11: (0, (9, 4), ['', '%', '.', ''], [(9, 7), (3, 7), (16, 10)], [False, True, False, False], 78, False, [False, False, True, False], 2280, 'North', (9, 5))
Element 12: (0, (9, 5), ['%', '', '.', ''], [(9, 8), (3, 8), (16, 11)], [True, False, False, False], 76, False, [False, False, True, False], 3309, 'North', (9, 6))
Element 13: (0, (9, 6), ['%', '', '', ''], [(10, 8), (3, 7), (16, 12)], [True, False, False, False], 74, False, [False, False, False, False], 3338, 'East', (10, 6))
Element 14: (0, (10, 6), ['', '', '', '%'], [(11, 8), (2, 7), (16, 13)], [False, False, False, True], 72, False, [False, False, False, False], 3367, 'North', (10, 7))
Element 15: (0, (10, 7), ['', '', '', '%'], [(11, 9), (2, 6), (17, 13)], [False, False, False, True], 70, False, [False, False, False, False], 3396, 'North', (10, 8))
Element 16: (0, (10, 8), ['', '', '%', ''], [(12, 9), (1, 6), (18, 13)], [False, False, True, False], 68, False, [False, False, False, False], 3425, 'East', (11, 8))
Element 17: (0, (11, 8), ['', '%', '', '%'], [(13, 9), (1, 7), (17, 13)], [False, True, False, True], 66, False, [False, False, False, False], 3444, 'North', (11, 9))
