Element 1: (1, (10, 8), ['.', 'F', '%', '.'], [(6, 9), (13, 3), (16, 8)], [False, False, True, False], 98, False, [True, False, False, True], 999, 'South', (10, 7))
Element 2: (1, (10, 7), ['F', '.', '', '%'], [(7, 9), (14, 3), (17, 8)], [False, False, False, True], 96, False, [False, True, False, False], 3018, 'West', (9, 7))
Element 3: (1, (9, 7), ['%', '.', '.', ''], [(8, 9), (14, 2), (18, 8)], [True, False, False, False], 94, False, [False, True, True, False], 4047, 'North', (9, 8))
Element 4: (1, (9, 8), ['.', '', 'G', ''], [(9, 9), (15, 2), (18, 9)], [False, False, False, False], 92, False, [True, False, False, False], 4086, 'West', (8, 8))
Element 5: (1, (8, 8), ['%', '%', '', ''], [(9, 10), (16, 2), (18, 10)], [True, True, False, False], 90, False, [False, False, False, False], 4125, 'North', (8, 9))
Element 6: (1, (8, 9), ['', '', '.', ''], [(10, 10), (16, 3), (18, 11)], [False, False, False, False], 88, False, [False, False, True, False], 4154, 'North', (8, 10))
Element 7: (1, (8, 10), ['.', '', '.', ''], [(11, 10), (17, 3), (17, 11)], [False, False, False, False], 86, False, [True, False, True, False], 4193, 'North', (8, 11))
Element 8: (1, (8, 11), ['F', '', '%', '.'], [(12, 10), (17, 4), (17, 10)], [False, False, True, False], 84, False, [False, False, False, True], 4232, 'West', (7, 11))
Element 9: (1, (7, 11), ['.', '.', '%', ''], [(13, 10), (18, 4), (17, 9)], [False, False, True, False], 82, False, [True, True, False, False], 5261, 'South', (7, 10))
Element 10: (1, (7, 10), ['.', '', '', ''], [(14, 10), (18, 5), (16, 9)], [False, False, False, False], 80, False, [True, False, False, False], 5300, 'West', (6, 10))
Element 11: (1, (6, 10), ['.', '', '.', ''], [(15, 10), (18, 6), (16, 10)], [False, False, False, False], 78, False, [True, False, True, False], 5339, 'North', (6, 11))
Element 12: (1, (6, 11), ['.', '', '%', ''], [(15, 11), (17, 6), (16, 11)], [False, False, True, False], 76, False, [True, False, False, False], 5378, 'West', (5, 11))
Element 13: (1, (5, 11), ['%', '.', '%', ''], [(15, 12), (17, 5), (16, 12)], [True, False, True, False], 74, False, [False, True, False, False], 5417, 'South', (5, 10))
Element 14: (1, (5, 10), ['.', '', '', ''], [(14, 12), (17, 6), (16, 13)], [False, False, False, False], 72, False, [True, False, False, False], 5446, 'West', (4, 10))
Element 15: (1, (4, 10), ['.', '.', '%', ''], [(14, 11), (16, 6), (17, 13)], [False, False, True, False], 70, False, [True, True, False, False], 5485, 'South', (4, 9))
Element 16: (1, (4, 9), ['%', '%', '', ''], [(13, 11), (16, 7), (18, 13)], [True, True, False, False], 68, False, [False, False, False, False], 5524, 'East', (5, 9))
