Element 1: (3, (17, 5), ['%', '.', '.', '.'], [(16, 2), (7, 4), (14, 3)], [True, False, False, False], 98, False, [False, True, True, True], 29, 'East', (18, 5))
Element 2: (3, (18, 5), ['', '.', '.', '%'], [(16, 3), (8, 4), (14, 2)], [False, False, False, True], 96, False, [False, True, True, False], 68, 'North', (18, 6))
Element 3: (3, (18, 6), ['.', '', '%', '%'], [(17, 3), (9, 4), (14, 1)], [False, False, True, True], 94, False, [True, False, False, False], 107, 'West', (17, 6))
Element 4: (3, (17, 6), ['.', '', '%', ''], [(17, 4), (10, 4), (13, 1)], [False, False, True, False], 92, False, [True, False, False, False], 146, 'West', (16, 6))
Element 5: (3, (16, 6), ['.', '%', '.', ''], [(18, 4), (10, 5), (12, 1)], [False, True, False, False], 90, False, [True, False, True, False], 185, 'North', (16, 7))
Element 6: (3, (16, 7), ['.', '', '.', '%'], [(18, 5), (10, 6), (12, 2)], [False, False, False, True], 88, False, [True, False, True, False], 214, 'North', (16, 8))
Element 7: (3, (16, 8), ['.', '', '.', '.'], [(18, 6), (10, 7), (12, 3)], [False, False, False, False], 86, False, [True, False, True, True], 1233, 'East', (17, 8))
Element 8: (3, (17, 8), ['', '%', '.', '.'], [(17, 6), (9, 7), (11, 3)], [False, True, False, False], 84, False, [False, False, True, True], 2252, 'East', (18, 8))
Element 9: (3, (18, 8), ['', '%', '.', '%'], [(17, 5), (9, 8), (11, 2)], [False, True, False, True], 82, False, [False, False, True, False], 2281, 'North', (18, 9))
Element 10: (3, (18, 9), ['.', '', '.', '%'], [(17, 6), (10, 8), (11, 1)], [False, False, False, True], 80, False, [True, False, True, False], 2310, 'North', (18, 10))
Element 11: (3, (18, 10), ['.', '', '.', '%'], [(16, 6), (11, 8), (10, 1)], [False, False, False, True], 78, False, [True, False, True, False], 2339, 'North', (18, 11))
Element 12: (3, (18, 11), ['.', '', '%', '%'], [(15, 6), (11, 9), (9, 1)], [False, False, True, True], 76, False, [True, False, False, False], 3368, 'West', (17, 11))
Element 13: (3, (17, 11), ['.', '.', '%', ''], [(15, 7), (12, 9), (9, 2)], [False, False, True, False], 74, False, [True, True, False, False], 3407, 'South', (17, 10))
