Element 1: (1, (2, 10), ['.', '%', '.', '.'], [(5, 4), (15, 4), (17, 5)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (3, 10))
Element 2: (1, (3, 10), ['', '%', '.', '.'], [(6, 4), (16, 4), (18, 5)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (4, 10))
Element 3: (1, (4, 10), ['', '.', '%', '.'], [(7, 4), (17, 4), (18, 6)], [False, False, True, False], 94, False, [False, True, False, True], 87, 'East', (5, 10))
Element 4: (1, (5, 10), ['', '.', '.', '.'], [(8, 4), (18, 4), (17, 6)], [False, False, False, False], 92, False, [False, True, True, True], 126, 'East', (6, 10))
Element 5: (1, (6, 10), ['', 'F', '.', '.'], [(9, 4), (18, 5), (16, 6)], [False, False, False, False], 90, False, [False, False, True, True], 155, 'South', (6, 9))
Element 6: (1, (6, 9), ['.', '%', '', 'F'], [(10, 4), (18, 6), (16, 7)], [False, True, False, False], 88, False, [True, False, False, False], 1174, 'East', (7, 9))
Element 7: (1, (7, 9), ['', '%', '.', '.'], [(10, 5), (17, 6), (16, 8)], [False, True, False, False], 86, False, [False, False, True, True], 2193, 'East', (8, 9))
Element 8: (1, (8, 9), ['', '.', '.', '.'], [(10, 6), (17, 5), (17, 8)], [False, False, False, False], 84, False, [False, True, True, True], 2222, 'East', (9, 9))
Element 9: (1, (9, 9), ['', '.', '.', '%'], [(10, 7), (17, 6), (18, 8)], [False, False, False, True], 82, False, [False, True, True, False], 3241, 'North', (9, 10))
Element 10: (1, (9, 10), ['.', '', '.', '.'], [(9, 7), (16, 6), (18, 9)], [False, False, False, False], 80, False, [True, False, True, True], 4260, 'East', (10, 10))
Element 11: (1, (10, 10), ['', '%', '.', '.'], [(9, 8), (15, 6), (18, 10)], [False, True, False, False], 78, False, [False, False, True, True], 4299, 'East', (11, 10))
Element 12: (1, (11, 10), ['', '.', '.', '.'], [(10, 8), (15, 7), (18, 11)], [False, False, False, False], 76, False, [False, True, True, True], 4338, 'East', (12, 10))
Element 13: (1, (12, 10), ['', '.', '.', '.'], [(11, 8), (15, 8), (17, 11)], [False, False, False, False], 74, False, [False, True, True, True], 4377, 'East', (13, 10))
Element 14: (1, (13, 10), ['', '.', '.', '.'], [(11, 9), (15, 9), (17, 10)], [False, False, False, False], 72, False, [False, True, True, True], 4416, 'East', (14, 10))
Element 15: (1, (14, 10), ['', '%', '.', '.'], [(12, 9), (16, 9), (17, 9)], [False, True, False, False], 70, False, [False, False, True, True], 4455, 'East', (15, 10))
Element 16: (1, (15, 10), ['', '', '.', 'G'], [(13, 9), (16, 10), (16, 9)], [False, False, False, False], 68, False, [False, False, True, False], 4484, 'North', (15, 11))
Element 17: (1, (15, 11), ['.', '', '.', 'G'], [(13, 8), (16, 11), (16, 10)], [False, False, False, False], 66, False, [True, False, True, False], 4513, 'North', (15, 12))
Element 18: (1, (15, 12), ['.', '', '%', 'G'], [(14, 8), (16, 12), (16, 11)], [False, False, True, False], 64, False, [True, False, False, False], 4542, 'West', (14, 12))
Element 19: (1, (14, 12), ['.', '.', '%', ''], [(14, 7), (16, 13), (16, 12)], [False, False, True, False], 62, False, [True, True, False, False], 4571, 'South', (14, 11))
