Element 1: (1, (2, 2), ['.', 'F', '%', '.'], [(7, 11), (12, 3), (14, 1)], [False, False, True, False], 98, False, [True, False, False, True], 999, 'South', (2, 1))
Element 2: (1, (2, 1), ['.', '%', '', '.'], [(7, 10), (13, 3), (14, 2)], [False, True, False, False], 96, False, [True, False, False, True], 2028, 'East', (3, 1))
Element 3: (1, (3, 1), ['', '%', '.', '.'], [(7, 9), (14, 3), (15, 2)], [False, True, False, False], 94, False, [False, False, True, True], 3057, 'East', (4, 1))
Element 4: (1, (4, 1), ['', '%', '.', '%'], [(6, 9), (14, 2), (16, 2)], [False, True, False, True], 92, False, [False, False, True, False], 4076, 'North', (4, 2))
Element 5: (1, (4, 2), ['.', '', '%', '.'], [(6, 10), (15, 2), (16, 3)], [False, False, True, False], 90, False, [True, False, False, True], 4105, 'East', (5, 2))
Element 6: (1, (5, 2), ['', '%', '.', '.'], [(6, 11), (16, 2), (17, 3)], [False, True, False, False], 88, False, [False, False, True, True], 4134, 'East', (6, 2))
Element 7: (1, (6, 2), ['', '%', '.', '.'], [(5, 11), (16, 3), (17, 4)], [False, True, False, False], 86, False, [False, False, True, True], 4163, 'East', (7, 2))
Element 8: (1, (7, 2), ['', '%', '.', '.'], [(5, 10), (16, 4), (18, 4)], [False, True, False, False], 84, False, [False, False, True, True], 4202, 'East', (8, 2))
Element 9: (1, (8, 2), ['', '%', '%', '.'], [(5, 9), (15, 4), (18, 5)], [False, True, True, False], 82, False, [False, False, False, True], 4241, 'East', (9, 2))
Element 10: (1, (9, 2), ['', 'F', '%', '.'], [(4, 9), (15, 5), (18, 6)], [False, False, True, False], 80, False, [False, False, False, True], 4280, 'South', (9, 1))
Element 11: (1, (9, 1), ['%', '%', '', '.'], [(4, 10), (15, 6), (17, 6)], [True, True, False, False], 78, False, [False, False, False, True], 5309, 'East', (10, 1))
Element 12: (1, (10, 1), ['', '%', '.', '.'], [(3, 10), (16, 6), (17, 5)], [False, True, False, False], 76, False, [False, False, True, True], 5348, 'East', (11, 1))
Element 13: (1, (11, 1), ['', '%', '.', '.'], [(3, 11), (16, 7), (17, 6)], [False, True, False, False], 74, False, [False, False, True, True], 5377, 'East', (12, 1))
