Element 1: (1, (9, 2), ['.', 'F', '%', '.'], [(9, 7), (12, 5), (18, 10)], [False, False, True, False], 98, False, [True, False, False, True], 999, 'South', (9, 1))
Element 29: (1, (17, 10), ['', '', '', ''], [(9, 11), (18, 9), (13, 7)], [False, False, False, False], 42, False, [False, False, False, False], 4701, 'West', (16, 10))
Element 30: (1, (16, 10), ['', '', '', ''], [(9, 12), (18, 10), (13, 8)], [False, False, False, False], 40, False, [False, False, False, False], 4720, 'North', (16, 11))
Element 31: (1, (16, 11), ['', '', '', ''], [(9, 11), (18, 11), (13, 9)], [False, False, False, False], 38, False, [False, False, False, False], 4719, 'North', (16, 12))
Element 32: (1, (16, 12), ['', '', '', '%'], [(8, 11), (17, 11), (13, 10)], [False, False, False, True], 36, False, [False, False, False, False], 4728, 'North', (16, 13))
Element 33: (1, (16, 13), ['%', '', '%', ''], [(7, 11), (17, 10), (14, 10)], [True, False, True, False], 34, False, [False, False, False, False], 5727, 'East', (17, 13))
Element 34: (1, (17, 13), ['', '%', '%', ''], [(7, 10), (17, 9), (14, 11)], [False, True, True, False], 32, False, [False, False, False, False], 5736, 'East', (18, 13))
Element 35: (1, (18, 13), ['', '%', '%', '%'], [(7, 9), (16, 9), (14, 12)], [False, True, True, True], 30, False, [False, False, False, False], 6735, 'West', (17, 13))
Element 36: (1, (17, 13), ['', '%', '%', ''], [(6, 9), (16, 10), (13, 12)], [False, True, True, False], 28, False, [False, False, False, False], 7734, 'West', (16, 13))
Element 37: (1, (16, 13), ['%', '', '%', ''], [(6, 10), (16, 11), (13, 11)], [True, False, True, False], 26, False, [False, False, False, False], 7743, 'South', (16, 12))
Element 38: (1, (16, 12), ['', '', '', '%'], [(6, 11), (15, 11), (12, 11)], [False, False, False, True], 24, False, [False, False, False, False], 7752, 'West', (15, 12))
Element 39: (1, (15, 12), ['', '', '%', ''], [(5, 11), (15, 10), (12, 12)], [False, False, True, False], 22, False, [False, False, False, False], 7761, 'South', (15, 11))
Element 40: (1, (15, 11), ['', '', '', ''], [(5, 10), (15, 9), (12, 13)], [False, False, False, False], 20, False, [False, False, False, False], 7770, 'South', (15, 10))
Element 41: (1, (15, 10), ['', '', '', ''], [(5, 9), (15, 8), (11, 13)], [False, False, False, False], 18, False, [False, False, False, False], 7779, 'West', (14, 10))
Element 42: (1, (14, 10), ['', '%', '', ''], [(4, 9), (15, 7), (10, 13)], [False, True, False, False], 16, False, [False, False, False, False], 7788, 'North', (14, 11))
Element 43: (1, (14, 11), ['', '', '', ''], [(4, 10), (14, 7), (10, 12)], [False, False, False, False], 14, False, [False, False, False, False], 7797, 'North', (14, 12))
Element 44: (1, (14, 12), ['', '', '%', ''], [(3, 10), (14, 8), (10, 11)], [False, False, True, False], 12, False, [False, False, False, False], 7806, 'West', (13, 12))
Element 45: (1, (13, 12), ['', '', '%', ''], [(3, 11), (13, 8), (11, 11)], [False, False, True, False], 10, False, [False, False, False, False], 7815, 'South', (13, 11))
Element 46: (1, (13, 11), ['', '', '', ''], [(3, 12), (13, 9), (11, 10)], [False, False, False, False], 8, False, [False, False, False, False], 7824, 'South', (13, 10))
Element 47: (1, (13, 10), ['G', '', '', ''], [(3, 13), (12, 9), (12, 10)], [False, False, False, False], 6, False, [False, False, False, False], 7833, 'South', (13, 9))
Element 48: (1, (13, 9), ['G', '', '', '%'], [(4, 13), (11, 9), (12, 9)], [False, False, False, True], 4, False, [False, False, False, False], 8832, 'South', (13, 8))
Element 49: (1, (13, 8), ['%', '', '', ''], [(5, 13), (11, 10), (11, 9)], [True, False, False, False], 2, False, [False, False, False, False], 9831, 'East', (14, 8))
Element 50: (1, (14, 8), ['', '', '%', ''], [(5, 13), (12, 10), (11, 8)], [False, False, True, False], 0, False, [False, False, False, False], 9830, 'Stop', (14, 8))
Element 51: #0#
