Element 1: (0, (3, 13), ['.', '.', '%', 'F'], [(1, 10), (16, 3), (16, 7)], [False, False, True, False], 98, False, [True, True, False, False], 0, 'East', (4, 13))
Element 26: (0, (7, 10), ['', '', 'F', '.'], [(10, 12), (18, 10), (16, 10)], [False, False, False, False], 48, False, [False, False, False, True], 5625, 'North', (7, 11))
Element 27: (0, (7, 11), ['.', '', '%', '.'], [(10, 11), (18, 9), (15, 10)], [False, False, True, False], 46, False, [True, False, False, True], 6634, 'East', (8, 11))
Element 28: (0, (8, 11), ['', '.', '%', '.'], [(11, 11), (18, 8), (15, 11)], [False, False, True, False], 44, False, [False, True, False, True], 6653, 'East', (9, 11))
Element 29: (0, (9, 11), ['', '', '.', 'G'], [(10, 11), (17, 8), (15, 12)], [False, False, False, False], 42, False, [False, False, True, False], 6662, 'North', (9, 12))
Element 30: (0, (9, 12), ['%', 'G', '%', ''], [(9, 11), (17, 9), (14, 12)], [True, False, True, False], 40, False, [False, False, False, False], 6671, 'East', (10, 12))
Element 31: (0, (10, 12), ['G', '', '', '%'], [(9, 12), (17, 10), (14, 11)], [False, False, False, True], 38, False, [False, False, False, False], 6670, 'North', (10, 13))
Element 32: (0, (10, 13), ['%', '', '%', ''], [(9, 11), (16, 10), (14, 10)], [True, False, True, False], 36, False, [False, False, False, False], 6669, 'East', (11, 13))
Element 33: (0, (11, 13), ['', '%', '%', ''], [(8, 11), (16, 9), (13, 10)], [False, True, True, False], 34, False, [False, False, False, False], 6668, 'East', (12, 13))
Element 34: (0, (12, 13), ['', '', '%', '%'], [(8, 10), (16, 8), (13, 9)], [False, False, True, True], 32, False, [False, False, False, False], 6687, 'South', (12, 12))
Element 35: (0, (12, 12), ['%', '', '', ''], [(7, 10), (16, 7), (13, 8)], [True, False, False, False], 30, False, [False, False, False, False], 6696, 'East', (13, 12))
Element 36: (0, (13, 12), ['', '', '%', ''], [(7, 11), (16, 8), (14, 8)], [False, False, True, False], 28, False, [False, False, False, False], 6705, 'East', (14, 12))
Element 37: (0, (14, 12), ['', '', '%', ''], [(6, 11), (16, 9), (14, 7)], [False, False, True, False], 26, False, [False, False, False, False], 6724, 'East', (15, 12))
Element 38: (0, (15, 12), ['', '', '%', ''], [(5, 11), (16, 10), (14, 6)], [False, False, True, False], 24, False, [False, False, False, False], 6743, 'East', (16, 12))
Element 39: (0, (16, 12), ['', '', '', '%'], [(6, 11), (17, 10), (14, 5)], [False, False, False, True], 22, False, [False, False, False, False], 6752, 'North', (16, 13))
Element 40: (0, (16, 13), ['%', '', '%', ''], [(7, 11), (17, 9), (15, 5)], [True, False, True, False], 20, False, [False, False, False, False], 6761, 'East', (17, 13))
Element 41: (0, (17, 13), ['', '%', '%', ''], [(7, 10), (16, 9), (15, 4)], [False, True, True, False], 18, False, [False, False, False, False], 6770, 'East', (18, 13))
Element 42: (0, (18, 13), ['', '%', '%', '%'], [(8, 10), (17, 9), (16, 4)], [False, True, True, True], 16, False, [False, False, False, False], 6779, 'West', (17, 13))
Element 43: (0, (17, 13), ['', '%', '%', ''], [(8, 11), (17, 8), (17, 4)], [False, True, True, False], 14, False, [False, False, False, False], 6778, 'West', (16, 13))
Element 44: (0, (16, 13), ['%', '', '%', ''], [(7, 11), (16, 8), (18, 4)], [True, False, True, False], 12, False, [False, False, False, False], 6777, 'South', (16, 12))
Element 45: (0, (16, 12), ['', '', '', '%'], [(8, 11), (17, 8), (18, 5)], [False, False, False, True], 10, False, [False, False, False, False], 6776, 'South', (16, 11))
Element 46: (0, (16, 11), ['', '', '', ''], [(9, 11), (18, 8), (18, 6)], [False, False, False, False], 8, False, [False, False, False, False], 6775, 'East', (17, 11))
Element 47: (0, (17, 11), ['', '', '%', ''], [(10, 11), (18, 9), (17, 6)], [False, False, True, False], 6, False, [False, False, False, False], 6774, 'East', (18, 11))
Element 48: (0, (18, 11), ['', '', '%', '%'], [(10, 12), (17, 9), (17, 5)], [False, False, True, True], 4, False, [False, False, False, False], 6773, 'South', (18, 10))
Element 49: (0, (18, 10), ['', 'G', '', '%'], [(9, 12), (18, 9), (17, 6)], [False, False, False, True], 2, False, [False, False, False, False], 6772, 'West', (17, 10))
Element 50: (0, (17, 10), ['', '', '', 'G'], [(10, 12), (18, 10), (16, 6)], [False, False, False, False], 0, False, [False, False, False, False], 6771, 'Stop', (17, 10))
Element 51: #0#
