Element 1: (1, (3, 11), ['.', '.', '.', '%'], [(14, 8), (6, 4), (7, 4)], [False, False, False, True], 98, False, [True, True, True, False], 9, 'North', (3, 12))
Element 2: (1, (3, 12), ['.', '', '.', '%'], [(15, 8), (6, 5), (8, 4)], [False, False, False, True], 96, False, [True, False, True, False], 48, 'North', (3, 13))
Element 3: (1, (3, 13), ['.', '', '%', 'F'], [(16, 8), (7, 5), (9, 4)], [False, False, True, False], 94, False, [True, False, False, False], 87, 'East', (4, 13))
Element 4: (1, (4, 13), ['', '%', '%', 'F'], [(17, 8), (7, 4), (10, 4)], [False, True, True, False], 92, False, [False, False, False, False], 1106, 'East', (5, 13))
Element 5: (1, (5, 13), ['', '%', '%', '.'], [(18, 8), (7, 3), (10, 5)], [False, True, True, False], 90, False, [False, False, False, True], 2135, 'East', (6, 13))
Element 6: (1, (6, 13), ['', '%', '%', '.'], [(18, 9), (7, 2), (10, 6)], [False, True, True, False], 88, False, [False, False, False, True], 2174, 'East', (7, 13))
Element 7: (1, (7, 13), ['', '%', '%', '%'], [(18, 10), (8, 2), (10, 7)], [False, True, True, True], 86, False, [False, False, False, False], 3203, 'West', (6, 13))
Element 8: (1, (6, 13), ['', '%', '%', ''], [(18, 11), (9, 2), (9, 7)], [False, True, True, False], 84, False, [False, False, False, False], 4222, 'West', (5, 13))
Element 9: (1, (5, 13), ['', '%', '%', ''], [(17, 11), (9, 1), (9, 8)], [False, True, True, False], 82, False, [False, False, False, False], 5241, 'West', (4, 13))
Element 10: (1, (4, 13), ['', '%', '%', ''], [(17, 10), (10, 1), (10, 8)], [False, True, True, False], 80, False, [False, False, False, False], 5270, 'West', (3, 13))
Element 11: (1, (3, 13), ['.', '', '%', ''], [(17, 9), (11, 1), (11, 8)], [False, False, True, False], 78, False, [True, False, False, False], 5299, 'West', (2, 13))
Element 12: (1, (2, 13), ['%', '.', '%', ''], [(16, 9), (12, 1), (11, 9)], [True, False, True, False], 76, False, [False, True, False, False], 5338, 'South', (2, 12))
Element 13: (1, (2, 12), ['.', '.', '', ''], [(16, 10), (13, 1), (12, 9)], [False, False, False, False], 74, False, [True, True, False, False], 5377, 'South', (2, 11))
Element 14: (1, (2, 11), ['.', '.', '', ''], [(16, 11), (14, 1), (13, 9)], [False, False, False, False], 72, False, [True, True, False, False], 5416, 'South', (2, 10))
Element 15: (1, (2, 10), ['.', '%', '', '.'], [(16, 12), (14, 2), (13, 10)], [False, True, False, False], 70, False, [True, False, False, True], 5455, 'East', (3, 10))
Element 16: (1, (3, 10), ['', '%', '', '.'], [(16, 13), (15, 2), (14, 10)], [False, True, False, False], 68, False, [False, False, False, True], 5494, 'East', (4, 10))
Element 17: (1, (4, 10), ['', '.', '%', '.'], [(17, 13), (16, 2), (15, 10)], [False, False, True, False], 66, False, [False, True, False, True], 5533, 'East', (5, 10))
Element 18: (1, (5, 10), ['', '.', '.', '.'], [(18, 13), (16, 3), (15, 11)], [False, False, False, False], 64, False, [False, True, True, True], 5572, 'East', (6, 10))
Element 19: (1, (6, 10), ['', 'F', '.', '.'], [(17, 13), (17, 3), (15, 12)], [False, False, False, False], 62, False, [False, False, True, True], 5601, 'South', (6, 9))
Element 20: (1, (6, 9), ['.', '%', '', 'F'], [(16, 13), (17, 4), (14, 12)], [False, True, False, False], 60, False, [True, False, False, False], 6620, 'East', (7, 9))
Element 21: (1, (7, 9), ['', '%', '.', '.'], [(16, 12), (18, 4), (14, 11)], [False, True, False, False], 58, False, [False, False, True, True], 7639, 'East', (8, 9))
Element 22: (1, (8, 9), ['', '.', '.', '.'], [(15, 12), (18, 5), (13, 11)], [False, False, False, False], 56, False, [False, True, True, True], 7668, 'East', (9, 9))
Element 23: (1, (9, 9), ['', '', '.', '%'], [(15, 11), (18, 6), (13, 12)], [False, False, False, True], 54, False, [False, False, True, False], 7697, 'North', (9, 10))
Element 24: (1, (9, 10), ['.', '', '.', '.'], [(15, 10), (17, 6), (12, 12)], [False, False, False, False], 52, False, [True, False, True, True], 7726, 'East', (10, 10))
Element 25: (1, (10, 10), ['', '%', '.', '.'], [(15, 9), (17, 5), (12, 13)], [False, True, False, False], 50, False, [False, False, True, True], 8755, 'East', (11, 10))
Element 26: (1, (11, 10), ['', '', '.', '.'], [(15, 10), (17, 6), (11, 13)], [False, False, False, False], 48, False, [False, False, True, True], 8774, 'East', (12, 10))
Element 27: (1, (12, 10), ['', '', '.', ''], [(14, 10), (16, 6), (10, 13)], [False, False, False, False], 46, False, [False, False, True, False], 8803, 'North', (12, 11))
Element 28: (1, (12, 11), ['.', '', '', ''], [(14, 11), (16, 7), (10, 12)], [False, False, False, False], 44, False, [True, False, False, False], 8832, 'West', (11, 11))
Element 29: (1, (11, 11), ['G', '', '%', ''], [(14, 12), (15, 7), (10, 11)], [False, False, True, False], 42, False, [False, False, False, False], 8861, 'East', (12, 11))
Element 30: (1, (12, 11), ['', '', '', ''], [(13, 12), (15, 6), (9, 11)], [False, False, False, False], 40, False, [False, False, False, False], 8880, 'East', (13, 11))
Element 31: (1, (13, 11), ['', '', '', ''], [(12, 12), (15, 5), (9, 12)], [False, False, False, False], 38, False, [False, False, False, False], 8899, 'East', (14, 11))
Element 32: (1, (14, 11), ['', '', '', ''], [(12, 13), (15, 4), (9, 11)], [False, False, False, False], 36, False, [False, False, False, False], 8908, 'East', (15, 11))
Element 33: (1, (15, 11), ['', '', '', ''], [(11, 13), (16, 4), (8, 11)], [False, False, False, False], 34, False, [False, False, False, False], 8927, 'East', (16, 11))
Element 34: (1, (16, 11), ['', '', '', ''], [(10, 13), (15, 4), (7, 11)], [False, False, False, False], 32, False, [False, False, False, False], 9926, 'East', (17, 11))
