Element 1: (2, (12, 3), ['.', '.', '%', '.'], [(11, 11), (11, 13), (14, 7)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (13, 3))
Element 2: (2, (13, 3), ['', '%', '%', '.'], [(12, 11), (12, 13), (15, 7)], [False, True, True, False], 96, False, [False, False, False, True], 1048, 'East', (14, 3))
Element 3: (2, (14, 3), ['', '.', '%', '%'], [(13, 11), (12, 12), (16, 7)], [False, False, True, True], 94, False, [False, True, False, False], 1087, 'South', (14, 2))
Element 4: (2, (14, 2), ['%', '.', '', '.'], [(14, 11), (13, 12), (16, 8)], [True, False, False, False], 92, False, [False, True, False, True], 1126, 'East', (15, 2))
Element 5: (2, (15, 2), ['', '%', '%', '.'], [(15, 11), (14, 12), (17, 8)], [False, True, True, False], 90, False, [False, False, False, True], 1165, 'East', (16, 2))
Element 6: (2, (16, 2), ['', '%', '.', '%'], [(16, 11), (15, 12), (18, 8)], [False, True, False, True], 88, False, [False, False, True, False], 1204, 'North', (16, 3))
Element 7: (2, (16, 3), ['%', '', '.', '.'], [(17, 11), (16, 12), (18, 9)], [True, False, False, False], 86, False, [False, False, True, True], 1243, 'East', (17, 3))
Element 8: (2, (17, 3), ['', '%', '.', '%'], [(18, 11), (16, 13), (18, 10)], [False, True, False, True], 84, False, [False, False, True, False], 1282, 'North', (17, 4))
Element 9: (2, (17, 4), ['.', '', '.', '.'], [(18, 10), (17, 13), (17, 10)], [False, False, False, False], 82, False, [True, False, True, True], 1311, 'East', (18, 4))
Element 10: (2, (18, 4), ['', '%', '.', '%'], [(18, 9), (18, 13), (17, 9)], [False, True, False, True], 80, False, [False, False, True, False], 1340, 'North', (18, 5))
Element 11: (2, (18, 5), ['.', '', '.', '%'], [(18, 8), (17, 13), (16, 9)], [False, False, False, True], 78, False, [True, False, True, False], 1359, 'North', (18, 6))
Element 12: (2, (18, 6), ['.', '', '%', '%'], [(17, 8), (16, 13), (16, 10)], [False, False, True, True], 76, False, [True, False, False, False], 1378, 'West', (17, 6))
Element 13: (2, (17, 6), ['.', '.', '%', ''], [(17, 9), (16, 12), (15, 10)], [False, False, True, False], 74, False, [True, True, False, False], 1397, 'South', (17, 5))
Element 14: (2, (17, 5), ['%', '', '', ''], [(17, 10), (16, 11), (15, 9)], [True, False, False, False], 72, False, [False, False, False, False], 1416, 'North', (17, 6))
Element 15: (2, (17, 6), ['.', '', '%', ''], [(16, 10), (17, 11), (15, 8)], [False, False, True, False], 70, False, [True, False, False, False], 1425, 'West', (16, 6))
Element 16: (2, (16, 6), ['.', '%', '', ''], [(16, 9), (18, 11), (14, 8)], [False, True, False, False], 68, False, [True, False, False, False], 1444, 'West', (15, 6))
Element 17: (2, (15, 6), ['.', '.', '', ''], [(16, 8), (18, 10), (13, 8)], [False, False, False, False], 66, False, [True, True, False, False], 1463, 'South', (15, 5))
Element 18: (2, (15, 5), ['.', '.', '', '%'], [(16, 7), (18, 9), (13, 9)], [False, False, False, True], 64, False, [True, True, False, False], 1482, 'South', (15, 4))
Element 19: (2, (15, 4), ['%', '%', '', '.'], [(16, 6), (18, 8), (13, 10)], [True, True, False, False], 62, False, [False, False, False, True], 1501, 'East', (16, 4))
Element 20: (2, (16, 4), ['', '', '%', ''], [(17, 6), (17, 8), (14, 10)], [False, False, True, False], 60, False, [False, False, False, False], 1520, 'West', (15, 4))
