Element 1: (0, (14, 3), ['.', '.', '%', '%'], [(6, 5), (10, 8), (15, 12)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (14, 2))
Element 2: (0, (14, 2), ['%', '.', '', '.'], [(7, 5), (10, 7), (16, 12)], [True, False, False, False], 96, False, [False, True, False, True], 1029, 'East', (15, 2))
Element 3: (0, (15, 2), ['', '%', '%', '.'], [(7, 4), (9, 7), (16, 13)], [False, True, True, False], 94, False, [False, False, False, True], 2058, 'East', (16, 2))
Element 4: (0, (16, 2), ['', '%', '.', '%'], [(8, 4), (9, 8), (17, 13)], [False, True, False, True], 92, False, [False, False, True, False], 2097, 'North', (16, 3))
Element 5: (0, (16, 3), ['%', '', '.', '.'], [(9, 4), (9, 9), (18, 13)], [True, False, False, False], 90, False, [False, False, True, True], 2136, 'East', (17, 3))
Element 6: (0, (17, 3), ['', '%', '.', '%'], [(10, 4), (9, 10), (17, 13)], [False, True, False, True], 88, False, [False, False, True, False], 2165, 'North', (17, 4))
Element 7: (0, (17, 4), ['.', '', '.', '.'], [(10, 5), (10, 10), (16, 13)], [False, False, False, False], 86, False, [True, False, True, True], 2194, 'East', (18, 4))
Element 8: (0, (18, 4), ['', '%', '.', '%'], [(10, 6), (11, 10), (16, 12)], [False, True, False, True], 84, False, [False, False, True, False], 2223, 'North', (18, 5))
Element 9: (0, (18, 5), ['.', '', '.', '%'], [(9, 6), (12, 10), (16, 11)], [False, False, False, True], 82, False, [True, False, True, False], 2262, 'North', (18, 6))
Element 10: (0, (18, 6), ['.', '', '%', '%'], [(9, 5), (13, 10), (17, 11)], [False, False, True, True], 80, False, [True, False, False, False], 2301, 'West', (17, 6))
Element 11: (0, (17, 6), ['.', '.', '%', ''], [(9, 6), (14, 10), (18, 11)], [False, False, True, False], 78, False, [True, True, False, False], 2330, 'South', (17, 5))
Element 12: (0, (17, 5), ['%', '', '', ''], [(9, 7), (15, 10), (18, 10)], [True, False, False, False], 76, False, [False, False, False, False], 2359, 'North', (17, 6))
Element 13: (0, (17, 6), ['.', '', '%', ''], [(10, 7), (16, 10), (18, 9)], [False, False, True, False], 74, False, [True, False, False, False], 2378, 'West', (16, 6))
Element 14: (0, (16, 6), ['.', '%', '.', ''], [(10, 8), (17, 10), (18, 8)], [False, True, False, False], 72, False, [True, False, True, False], 2407, 'North', (16, 7))
Element 15: (0, (16, 7), ['.', '', '.', '%'], [(11, 8), (17, 9), (17, 8)], [False, False, False, True], 70, False, [True, False, True, False], 2446, 'North', (16, 8))
Element 16: (0, (16, 8), ['.', '', 'G', ''], [(11, 9), (16, 9), (17, 9)], [False, False, False, False], 68, False, [True, False, False, False], 2475, 'West', (15, 8))
Element 17: (0, (15, 8), ['.', '.', 'G', ''], [(12, 9), (15, 9), (17, 10)], [False, False, False, False], 66, False, [True, True, False, False], 2504, 'South', (15, 7))
Element 18: (0, (15, 7), ['.', '.', 'G', ''], [(13, 9), (15, 8), (16, 10)], [False, False, False, False], 64, False, [True, True, False, False], 2523, 'South', (15, 6))
Element 19: (0, (15, 6), ['.', '.', '', ''], [(13, 8), (14, 8), (16, 9)], [False, False, False, False], 62, False, [True, True, False, False], 2552, 'South', (15, 5))
Element 20: (0, (15, 5), ['.', '.', '', '%'], [(13, 7), (14, 7), (16, 8)], [False, False, False, True], 60, False, [True, True, False, False], 2581, 'South', (15, 4))
Element 21: (0, (15, 4), ['%', '%', '', '.'], [(13, 6), (14, 6), (16, 7)], [True, True, False, False], 58, False, [False, False, False, True], 2610, 'East', (16, 4))
Element 22: (0, (16, 4), ['', '', '%', ''], [(13, 5), (14, 5), (16, 6)], [False, False, True, False], 56, False, [False, False, False, False], 2639, 'West', (15, 4))
Element 23: (0, (15, 4), ['%', '%', 'G', ''], [(12, 5), (15, 5), (17, 6)], [True, True, False, False], 54, False, [False, False, False, False], 2648, 'East', (16, 4))
Element 24: (0, (16, 4), ['', '', '%', ''], [(12, 6), (15, 6), (18, 6)], [False, False, True, False], 52, False, [False, False, False, False], 2657, 'Stop', (16, 4))
Element 25: (0, (16, 4), ['', '', '%', ''], [(12, 7), (16, 6), (18, 5)], [False, False, True, False], 50, False, [False, False, False, False], 2666, 'Stop', (16, 4))
Element 26: (0, (16, 4), ['', '', '%', ''], [(12, 6), (17, 6), (18, 4)], [False, False, True, False], 48, False, [False, False, False, False], 2665, 'Stop', (16, 4))
Element 27: (0, (16, 4), ['', '', '%', 'G'], [(12, 5), (18, 6), (17, 4)], [False, False, True, False], 46, False, [False, False, False, False], 2664, 'Stop', (16, 4))
