Element 1: (1, (6, 7), ['.', '.', '%', '%'], [(11, 13), (11, 8), (15, 4)], [False, False, True, True], 98, False, [True, True, False, False], 9, 'South', (6, 6))
Element 2: (1, (6, 6), ['.', '.', '', '%'], [(12, 13), (11, 9), (16, 4)], [False, False, False, True], 96, False, [True, True, False, False], 1038, 'South', (6, 5))
Element 3: (1, (6, 5), ['.', '.', '', '.'], [(12, 12), (12, 9), (17, 4)], [False, False, False, False], 94, False, [True, True, False, True], 1077, 'East', (7, 5))
Element 4: (1, (7, 5), ['', '.', '%', '%'], [(13, 12), (13, 9), (18, 4)], [False, False, True, True], 92, False, [False, True, False, False], 1116, 'South', (7, 4))
Element 5: (1, (7, 4), ['.', '.', '', '.'], [(14, 12), (13, 10), (18, 5)], [False, False, False, False], 90, False, [True, True, False, True], 1155, 'East', (8, 4))
Element 6: (1, (8, 4), ['', '%', '%', '.'], [(15, 12), (14, 10), (18, 6)], [False, True, True, False], 88, False, [False, False, False, True], 1194, 'East', (9, 4))
Element 7: (1, (9, 4), ['', '%', '.', '.'], [(16, 12), (15, 10), (17, 6)], [False, True, False, False], 86, False, [False, False, True, True], 1233, 'East', (10, 4))
Element 8: (1, (10, 4), ['', '.', '.', '%'], [(16, 13), (16, 10), (17, 5)], [False, False, False, True], 84, False, [False, True, True, False], 1272, 'North', (10, 5))
Element 9: (1, (10, 5), ['.', '', '.', '%'], [(17, 13), (17, 10), (17, 6)], [False, False, False, True], 82, False, [True, False, True, False], 1301, 'North', (10, 6))
Element 10: (1, (10, 6), ['.', '', 'F', '%'], [(18, 13), (18, 10), (16, 6)], [False, False, False, True], 80, False, [True, False, False, False], 1340, 'North', (10, 7))
Element 11: (1, (10, 7), ['F', '', '.', '%'], [(17, 13), (18, 11), (16, 7)], [False, False, False, True], 78, False, [False, False, True, False], 2359, 'West', (9, 7))
Element 12: (1, (9, 7), ['%', '.', '.', ''], [(16, 13), (17, 11), (16, 8)], [True, False, False, False], 76, False, [False, True, True, False], 3378, 'North', (9, 8))
Element 13: (1, (9, 8), ['.', '', '.', '.'], [(16, 12), (16, 11), (17, 8)], [False, False, False, False], 74, False, [True, False, True, True], 3407, 'East', (10, 8))
Element 14: (1, (10, 8), ['', '', '%', ''], [(16, 11), (15, 11), (18, 8)], [False, False, True, False], 72, False, [False, False, False, False], 3436, 'East', (11, 8))
Element 15: (1, (11, 8), ['', '%', '', '%'], [(17, 11), (14, 11), (18, 9)], [False, True, False, True], 70, False, [False, False, False, False], 3455, 'North', (11, 9))
