Element 1: (3, (16, 8), ['.', 'G', '.', '.'], [(11, 11), (6, 2), (16, 7)], [False, False, False, False], 98, False, [True, False, True, True], 29, 'East', (17, 8))
Element 15: (3, (14, 8), ['.', '.', '%', ''], [(14, 12), (17, 3), (15, 6)], [False, False, True, False], 70, False, [True, True, False, False], 1505, 'South', (14, 7))
Element 16: (3, (14, 7), ['.', 'G', '', ''], [(13, 12), (17, 4), (14, 6)], [False, False, False, False], 68, False, [True, False, False, False], 1534, 'West', (13, 7))
Element 17: (3, (13, 7), ['.', '.', '.', ''], [(12, 12), (18, 4), (14, 5)], [False, False, False, False], 66, False, [True, True, True, False], 1563, 'North', (13, 8))
Element 18: (3, (13, 8), ['%', '', '.', ''], [(12, 13), (18, 5), (13, 5)], [True, False, False, False], 64, False, [False, False, True, False], 2582, 'North', (13, 9))
Element 19: (3, (13, 9), ['.', '', '.', '%'], [(11, 13), (18, 6), (13, 6)], [False, False, False, True], 62, False, [True, False, True, False], 2611, 'North', (13, 10))
Element 20: (3, (13, 10), ['.', '', '', '.'], [(10, 13), (17, 6), (12, 6)], [False, False, False, False], 60, False, [True, False, False, True], 2640, 'East', (14, 10))
Element 21: (3, (14, 10), ['', '%', '', ''], [(10, 12), (17, 5), (12, 7)], [False, True, False, False], 58, False, [False, False, False, False], 2669, 'North', (14, 11))
Element 22: (3, (14, 11), ['', '', '', ''], [(9, 12), (17, 6), (13, 7)], [False, False, False, False], 56, False, [False, False, False, False], 2678, 'East', (15, 11))
Element 23: (3, (15, 11), ['', '', '', ''], [(9, 11), (16, 6), (14, 7)], [False, False, False, False], 54, False, [False, False, False, False], 2687, 'East', (16, 11))
Element 24: (3, (16, 11), ['', '', '', ''], [(9, 10), (16, 7), (14, 8)], [False, False, False, False], 52, False, [False, False, False, False], 2696, 'North', (16, 12))
Element 25: (3, (16, 12), ['', '', '', '%'], [(10, 10), (16, 8), (15, 8)], [False, False, False, True], 50, False, [False, False, False, False], 2705, 'North', (16, 13))
Element 26: (3, (16, 13), ['%', '', '%', ''], [(11, 10), (17, 8), (16, 8)], [True, False, True, False], 48, False, [False, False, False, False], 2714, 'East', (17, 13))
Element 27: (3, (17, 13), ['', '%', '%', ''], [(12, 10), (18, 8), (17, 8)], [False, True, True, False], 46, False, [False, False, False, False], 2723, 'East', (18, 13))
Element 28: (3, (18, 13), ['', '%', '%', '%'], [(12, 9), (18, 9), (18, 8)], [False, True, True, True], 44, False, [False, False, False, False], 2732, 'West', (17, 13))
Element 29: (3, (17, 13), ['', '%', '%', ''], [(11, 9), (18, 10), (18, 9)], [False, True, True, False], 42, False, [False, False, False, False], 2741, 'West', (16, 13))
Element 30: (3, (16, 13), ['%', '', '%', ''], [(11, 8), (18, 11), (18, 10)], [True, False, True, False], 40, False, [False, False, False, False], 2750, 'South', (16, 12))
Element 31: (3, (16, 12), ['', '', '', '%'], [(10, 8), (17, 11), (18, 11)], [False, False, False, True], 38, False, [False, False, False, False], 2759, 'West', (15, 12))
Element 32: (3, (15, 12), ['', '', '%', ''], [(10, 7), (17, 10), (17, 11)], [False, False, True, False], 36, False, [False, False, False, False], 3758, 'West', (14, 12))
Element 33: (3, (14, 12), ['', '', '%', ''], [(9, 7), (17, 9), (17, 10)], [False, False, True, False], 34, False, [False, False, False, False], 4757, 'West', (13, 12))
Element 34: (3, (13, 12), ['', '', '%', ''], [(9, 8), (16, 9), (17, 9)], [False, False, True, False], 32, False, [False, False, False, False], 4766, 'South', (13, 11))
Element 35: (3, (13, 11), ['', '', '', ''], [(9, 9), (16, 10), (16, 9)], [False, False, False, False], 30, False, [False, False, False, False], 4775, 'West', (12, 11))
Element 36: (3, (12, 11), ['', '', '', ''], [(8, 9), (16, 11), (16, 10)], [False, False, False, False], 28, False, [False, False, False, False], 4784, 'North', (12, 12))
Element 37: (3, (12, 12), ['%', '', '', ''], [(7, 9), (16, 12), (16, 11)], [True, False, False, False], 26, False, [False, False, False, False], 5783, 'North', (12, 13))
Element 38: (3, (12, 13), ['', '', '%', '%'], [(6, 9), (16, 13), (16, 12)], [False, False, True, True], 24, False, [False, False, False, False], 6782, 'West', (11, 13))
Element 39: (3, (11, 13), ['', '%', '%', ''], [(6, 10), (17, 13), (16, 13)], [False, True, True, False], 22, False, [False, False, False, False], 6791, 'West', (10, 13))
Element 40: (3, (10, 13), ['%', '', '%', ''], [(7, 10), (18, 13), (17, 13)], [True, False, True, False], 20, False, [False, False, False, False], 6800, 'South', (10, 12))
Element 41: (3, (10, 12), ['', '', '', '%'], [(7, 11), (18, 13), (16, 13)], [False, False, False, True], 18, False, [False, False, False, False], 7799, 'South', (10, 11))
Element 42: (3, (10, 11), ['', '', '', ''], [(8, 11), (17, 13), (16, 12)], [False, False, False, False], 16, False, [False, False, False, False], 7808, 'East', (11, 11))
Element 43: (3, (11, 11), ['', '', '%', ''], [(8, 10), (16, 13), (15, 12)], [False, False, True, False], 14, False, [False, False, False, False], 7817, 'South', (11, 10))
Element 44: (3, (11, 10), ['', '', '', ''], [(8, 11), (16, 12), (15, 11)], [False, False, False, False], 12, False, [False, False, False, False], 7816, 'East', (12, 10))
Element 45: (3, (12, 10), ['', '', '', ''], [(7, 11), (16, 12), (15, 10)], [False, False, False, False], 10, False, [False, False, False, False], 7815, 'South', (12, 9))
Element 46: (3, (12, 9), ['', '%', '', ''], [(6, 11), (16, 11), (15, 9)], [False, True, False, False], 8, False, [False, False, False, False], 7824, 'West', (11, 9))
Element 47: (3, (11, 9), ['%', '', '', ''], [(5, 11), (15, 11), (15, 10)], [True, False, False, False], 6, False, [False, False, False, False], 7833, 'South', (11, 8))
Element 48: (3, (11, 8), ['', '%', '', '%'], [(5, 10), (15, 12), (14, 10)], [False, True, False, True], 4, False, [False, False, False, False], 7842, 'West', (10, 8))
Element 49: (3, (10, 8), ['', '', '%', ''], [(5, 9), (14, 12), (14, 11)], [False, False, True, False], 2, False, [False, False, False, False], 7851, 'South', (10, 7))
Element 50: (3, (10, 7), ['', '.', '', '%'], [(5, 9), (14, 12), (14, 11)], [False, False, False, True], 0, False, [False, True, False, False], 7850, 'Stop', (10, 7))
Element 51: #0#
