Element 1: (1, (3, 1), ['F', '%', '.', '.'], [(12, 9), (5, 2), (6, 11)], [False, True, False, False], 98, False, [False, False, True, True], 9, 'West', (2, 1))
Element 2: (1, (2, 1), ['.', '%', '.', ''], [(13, 9), (6, 2), (7, 11)], [False, True, False, False], 96, False, [True, False, True, False], 2028, 'North', (2, 2))
Element 3: (1, (2, 2), ['.', '', '%', '.'], [(13, 10), (7, 2), (8, 11)], [False, False, True, False], 94, False, [True, False, False, True], 2067, 'East', (3, 2))
Element 4: (1, (3, 2), ['', '', '%', '.'], [(14, 10), (8, 2), (9, 11)], [False, False, True, False], 92, False, [False, False, False, True], 2106, 'East', (4, 2))
Element 5: (1, (4, 2), ['', '.', '%', ''], [(15, 10), (9, 2), (10, 11)], [False, False, True, False], 90, False, [False, True, False, False], 2145, 'South', (4, 1))
Element 6: (1, (4, 1), ['', '%', '', '%'], [(16, 10), (9, 1), (11, 11)], [False, True, False, True], 88, False, [False, False, False, False], 3174, 'North', (4, 2))
Element 7: (1, (4, 2), ['', '', '%', ''], [(17, 10), (10, 1), (12, 11)], [False, False, True, False], 86, False, [False, False, False, False], 3203, 'East', (5, 2))
Element 8: (1, (5, 2), ['', '%', '.', ''], [(18, 10), (11, 1), (13, 11)], [False, True, False, False], 84, False, [False, False, True, False], 3232, 'North', (5, 3))
Element 9: (1, (5, 3), ['%', '', '.', '.'], [(18, 11), (12, 1), (14, 11)], [True, False, False, False], 82, False, [False, False, True, True], 3271, 'East', (6, 3))
Element 10: (1, (6, 3), ['', '', '.', '.'], [(17, 11), (13, 1), (15, 11)], [False, False, False, False], 80, False, [False, False, True, True], 3310, 'East', (7, 3))
Element 11: (1, (7, 3), ['', '', '.', '%'], [(18, 11), (14, 1), (16, 11)], [False, False, False, True], 78, False, [False, False, True, False], 3339, 'North', (7, 4))
Element 12: (1, (7, 4), ['.', '', '.', '.'], [(18, 10), (14, 2), (16, 12)], [False, False, False, False], 76, False, [True, False, True, True], 3368, 'East', (8, 4))
Element 13: (1, (8, 4), ['', '%', '%', '.'], [(18, 9), (15, 2), (16, 13)], [False, True, True, False], 74, False, [False, False, False, True], 3407, 'East', (9, 4))
Element 14: (1, (9, 4), ['', '%', '.', '.'], [(18, 8), (16, 2), (17, 13)], [False, True, False, False], 72, False, [False, False, True, True], 3446, 'East', (10, 4))
Element 15: (1, (10, 4), ['', '.', '.', '%'], [(17, 8), (16, 3), (18, 13)], [False, False, False, True], 70, False, [False, True, True, False], 3485, 'North', (10, 5))
Element 16: (1, (10, 5), ['.', '', '.', '%'], [(17, 9), (17, 3), (17, 13)], [False, False, False, True], 68, False, [True, False, True, False], 3514, 'North', (10, 6))
Element 17: (1, (10, 6), ['.', '', 'F', '%'], [(16, 9), (17, 4), (16, 13)], [False, False, False, True], 66, False, [True, False, False, False], 3543, 'North', (10, 7))
Element 18: (1, (10, 7), ['F', '', '.', '%'], [(16, 8), (18, 4), (16, 12)], [False, False, False, True], 64, False, [False, False, True, False], 4562, 'West', (9, 7))
Element 19: (1, (9, 7), ['%', '.', '.', ''], [(16, 7), (18, 5), (15, 12)], [True, False, False, False], 62, False, [False, True, True, False], 5591, 'North', (9, 8))
Element 20: (1, (9, 8), ['.', '', '.', '.'], [(16, 6), (18, 6), (14, 12)], [False, False, False, False], 60, False, [True, False, True, True], 5630, 'East', (10, 8))
Element 21: (1, (10, 8), ['', '', '%', '.'], [(15, 6), (17, 6), (13, 12)], [False, False, True, False], 58, False, [False, False, False, True], 5669, 'East', (11, 8))
Element 22: (1, (11, 8), ['', '%', '', '%'], [(15, 7), (17, 5), (12, 12)], [False, True, False, True], 56, False, [False, False, False, False], 5708, 'North', (11, 9))
Element 23: (1, (11, 9), ['%', '', '.', ''], [(15, 8), (17, 6), (12, 13)], [True, False, False, False], 54, False, [False, False, True, False], 6717, 'North', (11, 10))
Element 24: (1, (11, 10), ['.', '', '', '.'], [(15, 9), (16, 6), (11, 13)], [False, False, False, False], 52, False, [True, False, False, True], 6746, 'East', (12, 10))
Element 25: (1, (12, 10), ['', '', '', ''], [(15, 8), (16, 7), (10, 13)], [False, False, False, False], 50, False, [False, False, False, False], 6765, 'East', (13, 10))
Element 26: (1, (13, 10), ['', '', '', ''], [(14, 8), (16, 8), (10, 12)], [False, False, False, False], 48, False, [False, False, False, False], 6784, 'East', (14, 10))
Element 27: (1, (14, 10), ['', '%', '', ''], [(14, 7), (17, 8), (9, 12)], [False, True, False, False], 46, False, [False, False, False, False], 6803, 'East', (15, 10))
Element 28: (1, (15, 10), ['', '', '', ''], [(14, 6), (18, 8), (10, 12)], [False, False, False, False], 44, False, [False, False, False, False], 6812, 'East', (16, 10))
Element 29: (1, (16, 10), ['', '', '', ''], [(14, 5), (18, 9), (10, 13)], [False, False, False, False], 42, False, [False, False, False, False], 6821, 'East', (17, 10))
Element 30: (1, (17, 10), ['', '', '', 'G'], [(15, 5), (18, 10), (11, 13)], [False, False, False, False], 40, False, [False, False, False, False], 6830, 'North', (17, 11))
Element 31: (1, (17, 11), ['', '', '%', 'G'], [(15, 4), (18, 11), (12, 13)], [False, False, True, False], 38, False, [False, False, False, False], 6839, 'West', (16, 11))
Element 32: (1, (16, 11), ['', '', '', 'G'], [(16, 4), (17, 11), (12, 12)], [False, False, False, False], 36, False, [False, False, False, False], 6848, 'North', (16, 12))
Element 33: (1, (16, 12), ['', '', '', '%'], [(17, 4), (17, 10), (13, 12)], [False, False, False, True], 34, False, [False, False, False, False], 6847, 'North', (16, 13))
Element 34: (1, (16, 13), ['%', '', '%', ''], [(18, 4), (17, 9), (14, 12)], [True, False, True, False], 32, False, [False, False, False, False], 6846, 'East', (17, 13))
Element 35: (1, (17, 13), ['', '%', '%', ''], [(18, 5), (16, 9), (15, 12)], [False, True, True, False], 30, False, [False, False, False, False], 6845, 'East', (18, 13))
Element 36: (1, (18, 13), ['', '%', '%', '%'], [(18, 6), (16, 10), (16, 12)], [False, True, True, True], 28, False, [False, False, False, False], 6844, 'West', (17, 13))
Element 37: (1, (17, 13), ['', '%', '%', ''], [(17, 6), (16, 11), (15, 12)], [False, True, True, False], 26, False, [False, False, False, False], 6843, 'West', (16, 13))
Element 38: (1, (16, 13), ['%', 'G', '%', ''], [(17, 5), (16, 12), (15, 11)], [True, False, True, False], 24, False, [False, False, False, False], 6842, 'East', (17, 13))
Element 39: (1, (17, 13), ['G', '%', '%', ''], [(17, 6), (16, 13), (16, 11)], [False, True, True, False], 22, False, [False, False, False, False], 6841, 'Stop', (17, 13))
Element 40: (1, (17, 13), ['', '%', '%', ''], [(18, 6), (16, 12), (16, 10)], [False, True, True, False], 20, False, [False, False, False, False], 6840, 'West', (16, 13))
Element 41: (1, (16, 13), ['%', '', '%', ''], [(18, 5), (15, 12), (17, 10)], [True, False, True, False], 18, False, [False, False, False, False], 6839, 'South', (16, 12))
Element 42: (1, (16, 12), ['', '', '', '%'], [(17, 5), (15, 11), (18, 10)], [False, False, False, True], 16, False, [False, False, False, False], 6838, 'West', (15, 12))
Element 43: (1, (15, 12), ['', '', '%', ''], [(18, 5), (15, 10), (18, 11)], [False, False, True, False], 14, False, [False, False, False, False], 6837, 'South', (15, 11))
Element 44: (1, (15, 11), ['', '', '', ''], [(18, 4), (15, 9), (17, 11)], [False, False, False, False], 12, False, [False, False, False, False], 6836, 'West', (14, 11))
Element 45: (1, (14, 11), ['', '', '', ''], [(17, 4), (15, 8), (18, 11)], [False, False, False, False], 10, False, [False, False, False, False], 6835, 'North', (14, 12))
