Element 1: (2, (9, 2), ['.', 'F', '%', '.'], [(6, 5), (2, 1), (18, 13)], [False, False, True, False], 98, False, [True, False, False, True], 1009, 'South', (9, 1))
Element 19: (2, (17, 6), ['', '', '%', ''], [(15, 10), (16, 3), (15, 6)], [False, False, True, False], 62, False, [False, False, False, False], 4621, 'West', (16, 6))
Element 20: (2, (16, 6), ['', '%', '', ''], [(15, 11), (16, 4), (15, 7)], [False, True, False, False], 60, False, [False, False, False, False], 4650, 'North', (16, 7))
Element 21: (2, (16, 7), ['', '', '', '%'], [(15, 12), (15, 4), (15, 8)], [False, False, False, True], 58, False, [False, False, False, False], 4679, 'North', (16, 8))
Element 22: (2, (16, 8), ['', '', '', ''], [(14, 12), (15, 5), (15, 9)], [False, False, False, False], 56, False, [False, False, False, False], 4708, 'East', (17, 8))
Element 23: (2, (17, 8), ['', '%', '', ''], [(14, 11), (14, 5), (15, 10)], [False, True, False, False], 54, False, [False, False, False, False], 4727, 'East', (18, 8))
Element 24: (2, (18, 8), ['', '%', '', '%'], [(13, 11), (14, 6), (15, 11)], [False, True, False, True], 52, False, [False, False, False, False], 4746, 'North', (18, 9))
Element 25: (2, (18, 9), ['', '', '', '%'], [(13, 12), (14, 7), (15, 12)], [False, False, False, True], 50, False, [False, False, False, False], 4765, 'North', (18, 10))
Element 26: (2, (18, 10), ['', '', '', '%'], [(12, 12), (14, 8), (14, 12)], [False, False, False, True], 48, False, [False, False, False, False], 4784, 'North', (18, 11))
Element 27: (2, (18, 11), ['', '', '%', '%'], [(12, 13), (13, 8), (14, 11)], [False, False, True, True], 46, False, [False, False, False, False], 5793, 'West', (17, 11))
Element 28: (2, (17, 11), ['', '', '%', ''], [(11, 13), (13, 7), (14, 10)], [False, False, True, False], 44, False, [False, False, False, False], 5812, 'South', (17, 10))
Element 29: (2, (17, 10), ['', '', '', ''], [(10, 13), (13, 6), (13, 10)], [False, False, False, False], 42, False, [False, False, False, False], 5831, 'South', (17, 9))
Element 30: (2, (17, 9), ['', '', '', ''], [(10, 12), (13, 5), (12, 10)], [False, False, False, False], 40, False, [False, False, False, False], 5860, 'West', (16, 9))
Element 31: (2, (16, 9), ['', '', '', ''], [(10, 11), (12, 5), (12, 11)], [False, False, False, False], 38, False, [False, False, False, False], 5889, 'North', (16, 10))
Element 32: (2, (16, 10), ['', '', '', ''], [(10, 10), (12, 6), (11, 11)], [False, False, False, False], 36, False, [False, False, False, False], 5918, 'North', (16, 11))
Element 33: (2, (16, 11), ['', '', '', ''], [(9, 10), (12, 7), (11, 10)], [False, False, False, False], 34, False, [False, False, False, False], 5947, 'North', (16, 12))
Element 34: (2, (16, 12), ['', '', '', '%'], [(9, 11), (12, 6), (11, 9)], [False, False, False, True], 32, False, [False, False, False, False], 5956, 'North', (16, 13))
Element 35: (2, (16, 13), ['%', '', '%', ''], [(9, 12), (12, 5), (12, 9)], [True, False, True, False], 30, False, [False, False, False, False], 5965, 'East', (17, 13))
Element 36: (2, (17, 13), ['', '%', '%', ''], [(9, 11), (13, 5), (13, 9)], [False, True, True, False], 28, False, [False, False, False, False], 5964, 'East', (18, 13))
Element 37: (2, (18, 13), ['', '%', '%', '%'], [(8, 11), (13, 6), (13, 8)], [False, True, True, True], 26, False, [False, False, False, False], 5973, 'West', (17, 13))
Element 38: (2, (17, 13), ['', '%', '%', ''], [(7, 11), (12, 6), (14, 8)], [False, True, True, False], 24, False, [False, False, False, False], 6972, 'West', (16, 13))
Element 39: (2, (16, 13), ['%', '', '%', ''], [(7, 10), (13, 6), (14, 7)], [True, False, True, False], 22, False, [False, False, False, False], 6981, 'South', (16, 12))
Element 40: (2, (16, 12), ['', '', '', '%'], [(7, 9), (13, 7), (14, 6)], [False, False, False, True], 20, False, [False, False, False, False], 7980, 'West', (15, 12))
Element 41: (2, (15, 12), ['', '', '%', ''], [(6, 9), (12, 7), (14, 5)], [False, False, True, False], 18, False, [False, False, False, False], 8979, 'South', (15, 11))
Element 42: (2, (15, 11), ['', '', '', ''], [(6, 10), (13, 7), (15, 5)], [False, False, False, False], 16, False, [False, False, False, False], 8988, 'South', (15, 10))
Element 43: (2, (15, 10), ['', '', '', ''], [(6, 11), (13, 8), (15, 4)], [False, False, False, False], 14, False, [False, False, False, False], 8997, 'South', (15, 9))
Element 44: (2, (15, 9), ['%', '', '', ''], [(5, 11), (13, 9), (16, 4)], [True, False, False, False], 12, False, [False, False, False, False], 9006, 'South', (15, 8))
Element 45: (2, (15, 8), ['', '', '', ''], [(5, 10), (13, 10), (17, 4)], [False, False, False, False], 10, False, [False, False, False, False], 9015, 'South', (15, 7))
Element 46: (2, (15, 7), ['', '', '', ''], [(5, 9), (14, 10), (18, 4)], [False, False, False, False], 8, False, [False, False, False, False], 9024, 'South', (15, 6))
Element 47: (2, (15, 6), ['', '', '', ''], [(4, 9), (15, 10), (18, 5)], [False, False, False, False], 6, False, [False, False, False, False], 9033, 'South', (15, 5))
Element 48: (2, (15, 5), ['', '', '', '%'], [(4, 10), (16, 10), (18, 6)], [False, False, False, True], 4, False, [False, False, False, False], 9042, 'South', (15, 4))
Element 49: (2, (15, 4), ['%', '%', '', ''], [(3, 10), (17, 10), (17, 6)], [True, True, False, False], 2, False, [False, False, False, False], 9051, 'East', (16, 4))
Element 50: (2, (16, 4), ['', '', '%', ''], [(3, 10), (17, 10), (17, 5)], [False, False, True, False], 0, False, [False, False, False, False], 9050, 'Stop', (16, 4))
Element 51: #0#
