Element 1: (3, (18, 4), ['.', '%', '.', '%'], [(10, 5), (5, 2), (9, 10)], [False, True, False, True], 98, False, [True, False, True, False], 29, 'North', (18, 5))
Element 2: (3, (18, 5), ['.', '', '.', '%'], [(10, 6), (6, 2), (10, 10)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (18, 6))
Element 3: (3, (18, 6), ['.', '', '%', '%'], [(10, 7), (7, 2), (11, 10)], [False, False, True, True], 94, False, [True, False, False, False], 1097, 'West', (17, 6))
Element 4: (3, (17, 6), ['.', '.', '%', ''], [(9, 7), (8, 2), (12, 10)], [False, False, True, False], 92, False, [True, True, False, False], 2126, 'South', (17, 5))
Element 5: (3, (17, 5), ['%', '.', '', ''], [(9, 8), (9, 2), (13, 10)], [True, False, False, False], 90, False, [False, True, False, False], 2165, 'South', (17, 4))
Element 6: (3, (17, 4), ['.', '.', '', ''], [(10, 8), (9, 1), (14, 10)], [False, False, False, False], 88, False, [True, True, False, False], 3194, 'South', (17, 3))
Element 7: (3, (17, 3), ['.', '%', '', '%'], [(11, 8), (10, 1), (15, 10)], [False, True, False, True], 86, False, [True, False, False, False], 3233, 'West', (16, 3))
Element 8: (3, (16, 3), ['%', '.', '.', ''], [(11, 9), (11, 1), (16, 10)], [True, False, False, False], 84, False, [False, True, True, False], 3272, 'North', (16, 4))
Element 9: (3, (16, 4), ['.', '', '%', ''], [(12, 9), (12, 1), (17, 10)], [False, False, True, False], 82, False, [True, False, False, False], 3311, 'West', (15, 4))
Element 10: (3, (15, 4), ['%', '%', '.', ''], [(13, 9), (13, 1), (18, 10)], [True, True, False, False], 80, False, [False, False, True, False], 3350, 'North', (15, 5))
Element 11: (3, (15, 5), ['.', '', '.', '%'], [(13, 8), (14, 1), (18, 11)], [False, False, False, True], 78, False, [True, False, True, False], 3389, 'North', (15, 6))
Element 12: (3, (15, 6), ['.', '', '.', '.'], [(14, 8), (14, 2), (17, 11)], [False, False, False, False], 76, False, [True, False, True, True], 3428, 'East', (16, 6))
Element 13: (3, (16, 6), ['', '%', '.', ''], [(15, 8), (15, 2), (16, 11)], [False, True, False, False], 74, False, [False, False, True, False], 3467, 'North', (16, 7))
Element 14: (3, (16, 7), ['.', '', 'G', '%'], [(16, 8), (16, 2), (16, 12)], [False, False, False, True], 72, False, [True, False, False, False], 3506, 'West', (15, 7))
Element 15: (3, (15, 7), ['.', '', '', ''], [(17, 8), (16, 3), (16, 13)], [False, False, False, False], 70, False, [True, False, False, False], 3535, 'West', (14, 7))
Element 16: (3, (14, 7), ['.', '.', '', ''], [(18, 8), (17, 3), (17, 13)], [False, False, False, False], 68, False, [True, True, False, False], 3564, 'South', (14, 6))
Element 17: (3, (14, 6), ['.', '.', '', ''], [(18, 9), (17, 4), (18, 13)], [False, False, False, False], 66, False, [True, True, False, False], 3593, 'South', (14, 5))
Element 18: (3, (14, 5), ['.', '%', '', ''], [(17, 9), (18, 4), (17, 13)], [False, True, False, False], 64, False, [True, False, False, False], 3612, 'West', (13, 5))
