Element 1: (1, (14, 1), ['.', '%', '.', '%'], [(12, 9), (17, 11), (18, 5)], [False, True, False, True], 98, False, [True, False, True, False], 9, 'North', (14, 2))
Element 2: (1, (14, 2), ['%', '', '.', '.'], [(13, 9), (18, 11), (18, 6)], [True, False, False, False], 96, False, [False, False, True, True], 48, 'East', (15, 2))
Element 3: (1, (15, 2), ['', '%', '%', '.'], [(13, 10), (18, 10), (17, 6)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (16, 2))
Element 4: (1, (16, 2), ['', '%', '.', '%'], [(14, 10), (18, 9), (17, 5)], [False, True, False, True], 92, False, [False, False, True, False], 126, 'North', (16, 3))
Element 5: (1, (16, 3), ['%', '', '.', '.'], [(15, 10), (18, 8), (17, 4)], [True, False, False, False], 90, False, [False, False, True, True], 165, 'East', (17, 3))
Element 6: (1, (17, 3), ['', '%', '', '%'], [(16, 10), (17, 8), (18, 4)], [False, True, False, True], 88, False, [False, False, False, False], 204, 'North', (17, 4))
Element 7: (1, (17, 4), ['.', '', '', ''], [(17, 10), (17, 9), (18, 5)], [False, False, False, False], 86, False, [True, False, False, False], 223, 'West', (16, 4))
Element 8: (1, (16, 4), ['.', '', '%', ''], [(18, 10), (16, 9), (17, 5)], [False, False, True, False], 84, False, [True, False, False, False], 242, 'West', (15, 4))
Element 9: (1, (15, 4), ['%', '%', '.', ''], [(18, 11), (16, 8), (17, 4)], [True, True, False, False], 82, False, [False, False, True, False], 261, 'North', (15, 5))
Element 10: (1, (15, 5), ['.', '', '.', '%'], [(17, 11), (16, 7), (17, 5)], [False, False, False, True], 80, False, [True, False, True, False], 280, 'North', (15, 6))
Element 11: (1, (15, 6), ['.', '', '.', 'G'], [(16, 11), (16, 6), (17, 6)], [False, False, False, False], 78, False, [True, False, True, False], 309, 'North', (15, 7))
Element 12: (1, (15, 7), ['.', 'G', '.', ''], [(16, 12), (15, 6), (16, 6)], [False, False, False, False], 76, False, [True, False, True, False], 328, 'North', (15, 8))
Element 13: (1, (15, 8), ['.', '', '.', ''], [(16, 13), (14, 6), (16, 7)], [False, False, False, False], 74, False, [True, False, True, False], 357, 'North', (15, 9))
Element 14: (1, (15, 9), ['%', '', '', ''], [(17, 13), (14, 7), (16, 8)], [True, False, False, False], 72, False, [False, False, False, False], 386, 'East', (16, 9))
Element 15: (1, (16, 9), ['', '', '', ''], [(18, 13), (14, 8), (17, 8)], [False, False, False, False], 70, False, [False, False, False, False], 405, 'East', (17, 9))
Element 16: (1, (17, 9), ['', '', '', ''], [(17, 13), (13, 8), (18, 8)], [False, False, False, False], 68, False, [False, False, False, False], 414, 'East', (18, 9))
Element 17: (1, (18, 9), ['', '', '', '%'], [(16, 13), (13, 7), (17, 8)], [False, False, False, True], 66, False, [False, False, False, False], 423, 'North', (18, 10))
Element 18: (1, (18, 10), ['', '', '', '%'], [(16, 12), (13, 6), (16, 8)], [False, False, False, True], 64, False, [False, False, False, False], 432, 'North', (18, 11))
Element 19: (1, (18, 11), ['', '', '%', '%'], [(15, 12), (13, 5), (15, 8)], [False, False, True, True], 62, False, [False, False, False, False], 451, 'West', (17, 11))
Element 20: (1, (17, 11), ['', '', '%', ''], [(15, 11), (14, 5), (15, 9)], [False, False, True, False], 60, False, [False, False, False, False], 470, 'South', (17, 10))
Element 21: (1, (17, 10), ['', '', '', ''], [(14, 11), (15, 5), (16, 9)], [False, False, False, False], 58, False, [False, False, False, False], 479, 'West', (16, 10))
Element 22: (1, (16, 10), ['', '', '', ''], [(14, 12), (15, 4), (17, 9)], [False, False, False, False], 56, False, [False, False, False, False], 488, 'North', (16, 11))
Element 23: (1, (16, 11), ['', '', '', ''], [(13, 12), (16, 4), (18, 9)], [False, False, False, False], 54, False, [False, False, False, False], 497, 'North', (16, 12))
Element 24: (1, (16, 12), ['', '', '', '%'], [(13, 11), (17, 4), (18, 10)], [False, False, False, True], 52, False, [False, False, False, False], 506, 'North', (16, 13))
Element 25: (1, (16, 13), ['%', '', '%', ''], [(12, 11), (18, 4), (18, 11)], [True, False, True, False], 50, False, [False, False, False, False], 515, 'East', (17, 13))
Element 26: (1, (17, 13), ['', '%', '%', ''], [(12, 12), (18, 5), (17, 11)], [False, True, True, False], 48, False, [False, False, False, False], 524, 'East', (18, 13))
Element 27: (1, (18, 13), ['', '%', '%', '%'], [(12, 13), (18, 6), (17, 10)], [False, True, True, True], 46, False, [False, False, False, False], 1523, 'West', (17, 13))
Element 28: (1, (17, 13), ['', '%', '%', ''], [(11, 13), (17, 6), (16, 10)], [False, True, True, False], 44, False, [False, False, False, False], 1532, 'West', (16, 13))
Element 29: (1, (16, 13), ['%', '', '%', ''], [(10, 13), (17, 5), (16, 11)], [True, False, True, False], 42, False, [False, False, False, False], 1541, 'South', (16, 12))
Element 30: (1, (16, 12), ['', '', '', '%'], [(10, 12), (17, 6), (15, 11)], [False, False, False, True], 40, False, [False, False, False, False], 1550, 'West', (15, 12))
Element 31: (1, (15, 12), ['', '', '%', ''], [(10, 11), (18, 6), (15, 10)], [False, False, True, False], 38, False, [False, False, False, False], 1559, 'South', (15, 11))
Element 32: (1, (15, 11), ['', '', '', ''], [(11, 11), (18, 5), (14, 10)], [False, False, False, False], 36, False, [False, False, False, False], 1568, 'South', (15, 10))
Element 33: (1, (15, 10), ['', '', '', ''], [(11, 10), (17, 5), (14, 11)], [False, False, False, False], 34, False, [False, False, False, False], 1577, 'West', (14, 10))
Element 34: (1, (14, 10), ['', '%', '', ''], [(12, 10), (18, 5), (14, 12)], [False, True, False, False], 32, False, [False, False, False, False], 1586, 'North', (14, 11))
Element 35: (1, (14, 11), ['', '', '', ''], [(11, 10), (18, 4), (15, 12)], [False, False, False, False], 30, False, [False, False, False, False], 1585, 'North', (14, 12))
Element 36: (1, (14, 12), ['', '', '%', ''], [(10, 10), (17, 4), (16, 12)], [False, False, True, False], 28, False, [False, False, False, False], 1594, 'West', (13, 12))
Element 37: (1, (13, 12), ['', '', '%', ''], [(9, 10), (17, 5), (16, 13)], [False, False, True, False], 26, False, [False, False, False, False], 1603, 'South', (13, 11))
