Element 1: (0, (5, 6), ['.', 'G', '.', '.'], [(5, 5), (11, 13), (14, 8)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'East', (6, 6))
Element 2: (0, (6, 6), ['', 'G', '.', '%'], [(6, 5), (12, 13), (15, 8)], [False, False, False, True], 96, False, [False, False, True, False], 1029, 'North', (6, 7))
Element 3: (0, (6, 7), ['.', '', '%', '%'], [(7, 5), (12, 12), (16, 8)], [False, False, True, True], 94, False, [True, False, False, False], 1068, 'West', (5, 7))
Element 4: (0, (5, 7), ['%', '', '%', ''], [(7, 4), (13, 12), (17, 8)], [True, False, True, False], 92, False, [False, False, False, False], 1107, 'East', (6, 7))
Element 5: (0, (6, 7), ['', '', '%', '%'], [(8, 4), (14, 12), (18, 8)], [False, False, True, True], 90, False, [False, False, False, False], 1136, 'South', (6, 6))
Element 6: (0, (6, 6), ['', '', '', '%'], [(9, 4), (15, 12), (18, 9)], [False, False, False, True], 88, False, [False, False, False, False], 1165, 'West', (5, 6))
Element 7: (0, (5, 6), ['.', '', '', ''], [(10, 4), (16, 12), (18, 10)], [False, False, False, False], 86, False, [True, False, False, False], 1194, 'North', (5, 7))
Element 8: (0, (5, 7), ['%', '', '%', ''], [(10, 5), (16, 13), (18, 11)], [True, False, True, False], 84, False, [False, False, False, False], 1223, 'South', (5, 6))
Element 9: (0, (5, 6), ['.', '', '', ''], [(10, 6), (17, 13), (17, 11)], [False, False, False, False], 82, False, [True, False, False, False], 1252, 'West', (4, 6))
Element 10: (0, (4, 6), ['.', '.', '%', ''], [(10, 7), (18, 13), (17, 10)], [False, False, True, False], 80, False, [True, True, False, False], 2281, 'South', (4, 5))
Element 11: (0, (4, 5), ['%', '.', '', ''], [(9, 7), (17, 13), (17, 9)], [True, False, False, False], 78, False, [False, True, False, False], 3300, 'South', (4, 4))
Element 12: (0, (4, 4), ['%', '%', '', '.'], [(9, 8), (16, 13), (16, 9)], [True, True, False, False], 76, False, [False, False, False, True], 3329, 'East', (5, 4))
Element 13: (0, (5, 4), ['', '.', '', '.'], [(10, 8), (16, 12), (16, 10)], [False, False, False, False], 74, False, [False, True, False, True], 3358, 'East', (6, 4))
Element 14: (0, (6, 4), ['', '.', '', ''], [(11, 8), (16, 11), (15, 10)], [False, False, False, False], 72, False, [False, True, False, False], 3397, 'South', (6, 3))
Element 15: (0, (6, 3), ['.', '.', '', '.'], [(11, 9), (15, 11), (15, 9)], [False, False, False, False], 70, False, [True, True, False, True], 3436, 'East', (7, 3))
Element 16: (0, (7, 3), ['', '.', '', '%'], [(12, 9), (14, 11), (15, 10)], [False, False, False, True], 68, False, [False, True, False, False], 3465, 'South', (7, 2))
Element 17: (0, (7, 2), ['.', '%', '', '.'], [(13, 9), (14, 10), (15, 9)], [False, True, False, False], 66, False, [True, False, False, True], 3494, 'East', (8, 2))
Element 18: (0, (8, 2), ['', '%', '%', '.'], [(13, 10), (15, 10), (15, 8)], [False, True, True, False], 64, False, [False, False, False, True], 3513, 'East', (9, 2))
Element 19: (0, (9, 2), ['', 'F', '%', '.'], [(13, 11), (16, 10), (14, 8)], [False, False, True, False], 62, False, [False, False, False, True], 3532, 'South', (9, 1))
Element 20: (0, (9, 1), ['%', '%', '', '.'], [(12, 11), (17, 10), (14, 8)], [True, True, False, False], 60, False, [False, False, False, True], 4541, 'East', (10, 1))
Element 21: (0, (10, 1), ['', '%', '.', '.'], [(12, 10), (18, 10), (14, 8)], [False, True, False, False], 58, False, [False, False, True, True], 4560, 'East', (11, 1))
Element 22: (0, (11, 1), ['', '%', '.', '.'], [(11, 10), (18, 11), (14, 8)], [False, True, False, False], 56, False, [False, False, True, True], 4579, 'East', (12, 1))
Element 23: (0, (12, 1), ['', '%', '.', '.'], [(11, 11), (17, 11), (14, 8)], [False, True, False, False], 54, False, [False, False, True, True], 4598, 'East', (13, 1))
Element 24: (0, (13, 1), ['', '%', '%', '.'], [(10, 11), (18, 11), (14, 8)], [False, True, True, False], 52, False, [False, False, False, True], 4617, 'East', (14, 1))
Element 25: (0, (14, 1), ['', '%', '.', '%'], [(10, 12), (18, 10), (14, 8)], [False, True, False, True], 50, False, [False, False, True, False], 4636, 'North', (14, 2))
Element 26: (0, (14, 2), ['%', '', '.', '.'], [(10, 13), (18, 9), (14, 8)], [True, False, False, False], 48, False, [False, False, True, True], 4655, 'East', (15, 2))
Element 27: (0, (15, 2), ['', '%', '%', '.'], [(11, 13), (18, 8), (14, 8)], [False, True, True, False], 46, False, [False, False, False, True], 4664, 'East', (16, 2))
Element 28: (0, (16, 2), ['', '%', '.', '%'], [(12, 13), (17, 8), (14, 8)], [False, True, False, True], 44, False, [False, False, True, False], 4673, 'North', (16, 3))
Element 29: (0, (16, 3), ['%', '', '.', '.'], [(12, 12), (17, 9), (14, 8)], [True, False, False, False], 42, False, [False, False, True, True], 4682, 'East', (17, 3))
Element 30: (0, (17, 3), ['', '%', '.', '%'], [(13, 12), (16, 9), (14, 8)], [False, True, False, True], 40, False, [False, False, True, False], 4691, 'North', (17, 4))
Element 31: (0, (17, 4), ['.', '', '.', '.'], [(14, 12), (16, 8), (14, 8)], [False, False, False, False], 38, False, [True, False, True, True], 4700, 'East', (18, 4))
