Element 1: (1, (4, 1), ['.', '%', '.', '%'], [(12, 11), (10, 8), (14, 5)], [False, True, False, True], 98, False, [True, False, True, False], 9, 'North', (4, 2))
Element 2: (1, (4, 2), ['.', '', '%', '.'], [(13, 11), (10, 7), (15, 5)], [False, False, True, False], 96, False, [True, False, False, True], 1038, 'East', (5, 2))
Element 3: (1, (5, 2), ['', '%', '.', '.'], [(14, 11), (9, 7), (15, 6)], [False, True, False, False], 94, False, [False, False, True, True], 2067, 'East', (6, 2))
Element 4: (1, (6, 2), ['', '%', '.', '.'], [(15, 11), (9, 8), (16, 6)], [False, True, False, False], 92, False, [False, False, True, True], 2106, 'East', (7, 2))
Element 5: (1, (7, 2), ['', '%', '.', '.'], [(16, 11), (9, 9), (17, 6)], [False, True, False, False], 90, False, [False, False, True, True], 2145, 'East', (8, 2))
Element 6: (1, (8, 2), ['', '%', '%', '.'], [(17, 11), (9, 10), (18, 6)], [False, True, True, False], 88, False, [False, False, False, True], 2184, 'East', (9, 2))
Element 7: (1, (9, 2), ['', 'F', '%', '.'], [(18, 11), (10, 10), (18, 5)], [False, False, True, False], 86, False, [False, False, False, True], 2223, 'South', (9, 1))
Element 8: (1, (9, 1), ['%', '%', '', '.'], [(18, 10), (11, 10), (18, 4)], [True, True, False, False], 84, False, [False, False, False, True], 3252, 'East', (10, 1))
Element 9: (1, (10, 1), ['', '%', '.', '.'], [(18, 9), (12, 10), (17, 4)], [False, True, False, False], 82, False, [False, False, True, True], 3291, 'East', (11, 1))
Element 10: (1, (11, 1), ['', '%', '.', '.'], [(18, 8), (13, 10), (17, 5)], [False, True, False, False], 80, False, [False, False, True, True], 3330, 'East', (12, 1))
Element 11: (1, (12, 1), ['', '%', '.', '.'], [(17, 8), (14, 10), (17, 4)], [False, True, False, False], 78, False, [False, False, True, True], 3359, 'East', (13, 1))
Element 12: (1, (13, 1), ['', '%', '%', '.'], [(17, 9), (15, 10), (17, 3)], [False, True, True, False], 76, False, [False, False, False, True], 3398, 'East', (14, 1))
Element 13: (1, (14, 1), ['', '%', '.', '%'], [(17, 10), (16, 10), (16, 3)], [False, True, False, True], 74, False, [False, False, True, False], 3437, 'North', (14, 2))
Element 14: (1, (14, 2), ['%', '', '.', '.'], [(16, 10), (16, 9), (16, 4)], [True, False, False, False], 72, False, [False, False, True, True], 3466, 'East', (15, 2))
Element 15: (1, (15, 2), ['', '%', '%', '.'], [(16, 9), (16, 8), (15, 4)], [False, True, True, False], 70, False, [False, False, False, True], 3495, 'East', (16, 2))
Element 16: (1, (16, 2), ['', '%', '', '%'], [(15, 9), (16, 7), (16, 4)], [False, True, False, True], 68, False, [False, False, False, False], 3524, 'North', (16, 3))
Element 17: (1, (16, 3), ['%', '', '', ''], [(15, 8), (15, 7), (15, 4)], [True, False, False, False], 66, False, [False, False, False, False], 3543, 'East', (17, 3))
Element 18: (1, (17, 3), ['', '%', '', '%'], [(14, 8), (14, 7), (15, 4)], [False, True, False, True], 64, False, [False, False, False, False], 3562, 'North', (17, 4))
Element 19: (1, (17, 4), ['', '', '', ''], [(13, 8), (14, 6), (15, 4)], [False, False, False, False], 62, False, [False, False, False, False], 3581, 'East', (18, 4))
Element 20: (1, (18, 4), ['', '%', '', '%'], [(13, 9), (13, 6), (15, 4)], [False, True, False, True], 60, False, [False, False, False, False], 3600, 'North', (18, 5))
Element 21: (1, (18, 5), ['', '', '', '%'], [(12, 9), (13, 7), (16, 4)], [False, False, False, True], 58, False, [False, False, False, False], 3619, 'North', (18, 6))
Element 22: (1, (18, 6), ['', '', '%', '%'], [(11, 9), (12, 7), (16, 4)], [False, False, True, True], 56, False, [False, False, False, False], 3638, 'West', (17, 6))
Element 23: (1, (17, 6), ['', '', '%', ''], [(11, 8), (12, 6), (17, 4)], [False, False, True, False], 54, False, [False, False, False, False], 3657, 'South', (17, 5))
Element 24: (1, (17, 5), ['%', '', '', ''], [(10, 8), (12, 5), (18, 4)], [True, False, False, False], 52, False, [False, False, False, False], 3666, 'North', (17, 6))
Element 25: (1, (17, 6), ['', '', '%', ''], [(10, 7), (13, 5), (18, 5)], [False, False, True, False], 50, False, [False, False, False, False], 3675, 'West', (16, 6))
Element 26: (1, (16, 6), ['', '%', '', ''], [(10, 6), (14, 5), (17, 5)], [False, True, False, False], 48, False, [False, False, False, False], 3684, 'North', (16, 7))
Element 27: (1, (16, 7), ['', '', '', '%'], [(10, 5), (15, 5), (18, 5)], [False, False, False, True], 46, False, [False, False, False, False], 3693, 'North', (16, 8))
Element 28: (1, (16, 8), ['', '', '', ''], [(10, 4), (15, 6), (18, 6)], [False, False, False, False], 44, False, [False, False, False, False], 3702, 'East', (17, 8))
Element 29: (1, (17, 8), ['', '%', '', ''], [(10, 3), (16, 6), (17, 6)], [False, True, False, False], 42, False, [False, False, False, False], 3711, 'East', (18, 8))
Element 30: (1, (18, 8), ['', '%', '', '%'], [(11, 3), (15, 6), (17, 5)], [False, True, False, True], 40, False, [False, False, False, False], 3720, 'North', (18, 9))
Element 31: (1, (18, 9), ['', '', '', '%'], [(12, 3), (15, 5), (17, 6)], [False, False, False, True], 38, False, [False, False, False, False], 3729, 'North', (18, 10))
Element 32: (1, (18, 10), ['', '', '', '%'], [(13, 3), (15, 4), (16, 6)], [False, False, False, True], 36, False, [False, False, False, False], 3738, 'North', (18, 11))
Element 33: (1, (18, 11), ['', '', '%', '%'], [(14, 3), (16, 4), (16, 7)], [False, False, True, True], 34, False, [False, False, False, False], 3747, 'West', (17, 11))
Element 34: (1, (17, 11), ['', '', '%', ''], [(14, 2), (17, 4), (16, 8)], [False, False, True, False], 32, False, [False, False, False, False], 3746, 'South', (17, 10))
Element 35: (1, (17, 10), ['', '', '', ''], [(15, 2), (18, 4), (17, 8)], [False, False, False, False], 30, False, [False, False, False, False], 3745, 'South', (17, 9))
Element 36: (1, (17, 9), ['', '', '', ''], [(16, 2), (18, 5), (18, 8)], [False, False, False, False], 28, False, [False, False, False, False], 3744, 'West', (16, 9))
Element 37: (1, (16, 9), ['', '', '', ''], [(16, 3), (18, 6), (18, 9)], [False, False, False, False], 26, False, [False, False, False, False], 3743, 'North', (16, 10))
Element 38: (1, (16, 10), ['', '', '', ''], [(17, 3), (17, 6), (18, 10)], [False, False, False, False], 24, False, [False, False, False, False], 3742, 'North', (16, 11))
Element 39: (1, (16, 11), ['', '', '.', ''], [(17, 4), (17, 5), (18, 11)], [False, False, False, False], 22, False, [False, False, True, False], 3741, 'North', (16, 12))
Element 40: (1, (16, 12), ['.', '', '.', '%'], [(18, 4), (17, 6), (17, 11)], [False, False, False, True], 20, False, [True, False, True, False], 3750, 'North', (16, 13))
Element 41: (1, (16, 13), ['%', '', '%', '.'], [(18, 5), (18, 6), (17, 10)], [True, False, True, False], 18, False, [False, False, False, True], 3759, 'East', (17, 13))
Element 42: (1, (17, 13), ['', '%', '%', '.'], [(18, 6), (17, 6), (17, 9)], [False, True, True, False], 16, False, [False, False, False, True], 3768, 'East', (18, 13))
Element 43: (1, (18, 13), ['', '%', '%', '%'], [(17, 6), (17, 5), (16, 9)], [False, True, True, True], 14, False, [False, False, False, False], 3777, 'West', (17, 13))
Element 44: (1, (17, 13), ['', '%', '%', ''], [(17, 5), (18, 5), (16, 10)], [False, True, True, False], 12, False, [False, False, False, False], 3776, 'West', (16, 13))
Element 45: (1, (16, 13), ['%', '', '%', ''], [(17, 6), (18, 4), (16, 11)], [True, False, True, False], 10, False, [False, False, False, False], 3775, 'South', (16, 12))
Element 46: (1, (16, 12), ['.', '', '', '%'], [(16, 6), (17, 4), (15, 11)], [False, False, False, True], 8, False, [True, False, False, False], 3774, 'West', (15, 12))
Element 47: (1, (15, 12), ['.', '', '%', ''], [(16, 7), (17, 5), (15, 10)], [False, False, True, False], 6, False, [True, False, False, False], 3783, 'West', (14, 12))
Element 48: (1, (14, 12), ['.', '', '%', ''], [(16, 8), (17, 4), (15, 9)], [False, False, True, False], 4, False, [True, False, False, False], 3792, 'West', (13, 12))
Element 49: (1, (13, 12), ['.', '', '%', ''], [(16, 7), (17, 3), (15, 8)], [False, False, True, False], 2, False, [True, False, False, False], 3801, 'West', (12, 12))
Element 50: (1, (12, 12), ['%', '', 'F', ''], [(16, 7), (16, 3), (15, 7)], [True, False, False, False], 0, False, [False, False, False, False], 3810, 'Stop', (12, 12))
Element 51: #0#
