Element 1: (1, (9, 6), ['%', '.', 'F', '.'], [(2, 1), (9, 8), (12, 7)], [True, False, False, False], 98, False, [False, True, False, True], 999, 'North', (9, 7))
Element 30: (1, (18, 10), ['', '', '', '%'], [(12, 6), (11, 11), (10, 10)], [False, False, False, True], 40, False, [False, False, False, False], 5880, 'North', (18, 11))
Element 31: (1, (18, 11), ['', '', '%', '%'], [(12, 7), (10, 11), (9, 10)], [False, False, True, True], 38, False, [False, False, False, False], 5889, 'West', (17, 11))
Element 32: (1, (17, 11), ['', '', '%', ''], [(13, 7), (9, 11), (9, 9)], [False, False, True, False], 36, False, [False, False, False, False], 5908, 'South', (17, 10))
Element 33: (1, (17, 10), ['', '', '', ''], [(14, 7), (9, 12), (8, 9)], [False, False, False, False], 34, False, [False, False, False, False], 5927, 'South', (17, 9))
Element 34: (1, (17, 9), ['', '', '', ''], [(15, 7), (10, 12), (7, 9)], [False, False, False, False], 32, False, [False, False, False, False], 6926, 'West', (16, 9))
Element 35: (1, (16, 9), ['', '', '', ''], [(16, 7), (10, 13), (6, 9)], [False, False, False, False], 30, False, [False, False, False, False], 7925, 'North', (16, 10))
Element 36: (1, (16, 10), ['', '', '', ''], [(16, 8), (11, 13), (6, 10)], [False, False, False, False], 28, False, [False, False, False, False], 7934, 'North', (16, 11))
Element 37: (1, (16, 11), ['', '', '', ''], [(17, 8), (12, 13), (7, 10)], [False, False, False, False], 26, False, [False, False, False, False], 7943, 'North', (16, 12))
Element 38: (1, (16, 12), ['', '', '', '%'], [(18, 8), (12, 12), (7, 11)], [False, False, False, True], 24, False, [False, False, False, False], 8942, 'North', (16, 13))
Element 39: (1, (16, 13), ['%', '', '%', ''], [(18, 9), (12, 13), (8, 11)], [True, False, True, False], 22, False, [False, False, False, False], 8951, 'East', (17, 13))
Element 40: (1, (17, 13), ['', '%', '%', ''], [(18, 10), (11, 13), (8, 10)], [False, True, True, False], 20, False, [False, False, False, False], 8960, 'East', (18, 13))
Element 41: (1, (18, 13), ['', '%', '%', '%'], [(18, 11), (10, 13), (8, 11)], [False, True, True, True], 18, False, [False, False, False, False], 8959, 'West', (17, 13))
Element 42: (1, (17, 13), ['', '%', '%', ''], [(17, 11), (10, 12), (9, 11)], [False, True, True, False], 16, False, [False, False, False, False], 8958, 'West', (16, 13))
Element 43: (1, (16, 13), ['%', '', '%', ''], [(17, 10), (9, 12), (8, 11)], [True, False, True, False], 14, False, [False, False, False, False], 8957, 'South', (16, 12))
Element 44: (1, (16, 12), ['', '', '', '%'], [(17, 9), (9, 11), (7, 11)], [False, False, False, True], 12, False, [False, False, False, False], 8956, 'West', (15, 12))
Element 45: (1, (15, 12), ['', '', '%', ''], [(16, 9), (8, 11), (6, 11)], [False, False, True, False], 10, False, [False, False, False, False], 8965, 'South', (15, 11))
Element 46: (1, (15, 11), ['', '', '', ''], [(16, 10), (8, 10), (5, 11)], [False, False, False, False], 8, False, [False, False, False, False], 8974, 'South', (15, 10))
Element 47: (1, (15, 10), ['', '', '', ''], [(16, 11), (9, 10), (5, 10)], [False, False, False, False], 6, False, [False, False, False, False], 8983, 'South', (15, 9))
Element 48: (1, (15, 9), ['%', '', '', ''], [(16, 12), (10, 10), (5, 9)], [True, False, False, False], 4, False, [False, False, False, False], 8992, 'South', (15, 8))
Element 49: (1, (15, 8), ['', '', '', ''], [(16, 13), (9, 10), (4, 9)], [False, False, False, False], 2, False, [False, False, False, False], 9001, 'South', (15, 7))
Element 50: (1, (15, 7), ['', '', '', ''], [(16, 13), (9, 9), (4, 10)], [False, False, False, False], 0, False, [False, False, False, False], 9010, 'Stop', (15, 7))
Element 51: #0#
