Element 1: (3, (18, 11), ['.', '.', '%', '%'], [(5, 4), (10, 5), (15, 10)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (18, 10))
Element 2: (3, (18, 10), ['.', '.', '', '%'], [(6, 4), (10, 6), (16, 10)], [False, False, False, True], 96, False, [True, True, False, False], 68, 'South', (18, 9))
Element 3: (3, (18, 9), ['.', '.', '', '%'], [(7, 4), (10, 7), (17, 10)], [False, False, False, True], 94, False, [True, True, False, False], 1097, 'South', (18, 8))
Element 4: (3, (18, 8), ['.', '%', '', '%'], [(8, 4), (9, 7), (17, 11)], [False, True, False, True], 92, False, [True, False, False, False], 2126, 'West', (17, 8))
Element 5: (3, (17, 8), ['.', '%', '.', ''], [(9, 4), (9, 8), (16, 11)], [False, True, False, False], 90, False, [True, False, True, False], 2165, 'North', (17, 9))
Element 6: (3, (17, 9), ['.', '', '', ''], [(9, 5), (10, 8), (16, 12)], [False, False, False, False], 88, False, [True, False, False, False], 2204, 'West', (16, 9))
Element 7: (3, (16, 9), ['.', '.', '', ''], [(9, 6), (11, 8), (16, 13)], [False, False, False, False], 86, False, [True, True, False, False], 2243, 'South', (16, 8))
Element 8: (3, (16, 8), ['.', '.', '', ''], [(10, 6), (11, 9), (17, 13)], [False, False, False, False], 84, False, [True, True, False, False], 2272, 'South', (16, 7))
Element 9: (3, (16, 7), ['.', '.', '', '%'], [(10, 7), (12, 9), (18, 13)], [False, False, False, True], 82, False, [True, True, False, False], 2301, 'South', (16, 6))
Element 10: (3, (16, 6), ['.', '%', '', '.'], [(10, 8), (13, 9), (17, 13)], [False, True, False, False], 80, False, [True, False, False, True], 2320, 'East', (17, 6))
Element 11: (3, (17, 6), ['', '.', '%', '.'], [(11, 8), (13, 10), (16, 13)], [False, False, True, False], 78, False, [False, True, False, True], 2339, 'East', (18, 6))
Element 12: (3, (18, 6), ['', '.', '%', '%'], [(11, 9), (13, 11), (16, 12)], [False, False, True, True], 76, False, [False, True, False, False], 2358, 'South', (18, 5))
Element 13: (3, (18, 5), ['.', '.', '', '%'], [(11, 10), (14, 11), (15, 12)], [False, False, False, True], 74, False, [True, True, False, False], 2397, 'South', (18, 4))
Element 14: (3, (18, 4), ['.', '%', '', '%'], [(12, 10), (15, 11), (14, 12)], [False, True, False, True], 72, False, [True, False, False, False], 2436, 'West', (17, 4))
Element 15: (3, (17, 4), ['.', '.', '.', ''], [(12, 11), (16, 11), (13, 12)], [False, False, False, False], 70, False, [True, True, True, False], 2465, 'North', (17, 5))
Element 16: (3, (17, 5), ['%', '', '', ''], [(12, 12), (17, 11), (13, 11)], [True, False, False, False], 68, False, [False, False, False, False], 2484, 'South', (17, 4))
Element 17: (3, (17, 4), ['.', '.', '', ''], [(12, 13), (18, 11), (14, 11)], [False, False, False, False], 66, False, [True, True, False, False], 3483, 'South', (17, 3))
Element 18: (3, (17, 3), ['.', '%', '', '%'], [(11, 13), (18, 10), (15, 11)], [False, True, False, True], 64, False, [True, False, False, False], 3502, 'West', (16, 3))
Element 19: (3, (16, 3), ['%', '.', '.', ''], [(10, 13), (18, 9), (14, 11)], [True, False, False, False], 62, False, [False, True, True, False], 3521, 'North', (16, 4))
Element 20: (3, (16, 4), ['.', '', '%', ''], [(10, 12), (18, 8), (13, 11)], [False, False, True, False], 60, False, [True, False, False, False], 3540, 'West', (15, 4))
Element 21: (3, (15, 4), ['%', '%', '.', ''], [(10, 11), (17, 8), (13, 10)], [True, True, False, False], 58, False, [False, False, True, False], 3559, 'North', (15, 5))
Element 22: (3, (15, 5), ['.', '', '.', '%'], [(11, 11), (17, 9), (13, 9)], [False, False, False, True], 56, False, [True, False, True, False], 3578, 'North', (15, 6))
Element 23: (3, (15, 6), ['.', '', '.', ''], [(10, 11), (17, 10), (13, 8)], [False, False, False, False], 54, False, [True, False, True, False], 3597, 'North', (15, 7))
Element 24: (3, (15, 7), ['.', '', '.', ''], [(10, 10), (16, 10), (14, 8)], [False, False, False, False], 52, False, [True, False, True, False], 3626, 'North', (15, 8))
Element 25: (3, (15, 8), ['', '', '.', ''], [(9, 10), (16, 9), (14, 7)], [False, False, False, False], 50, False, [False, False, True, False], 3655, 'North', (15, 9))
Element 26: (3, (15, 9), ['%', '', '', ''], [(9, 11), (16, 8), (14, 6)], [True, False, False, False], 48, False, [False, False, False, False], 3684, 'North', (15, 10))
Element 27: (3, (15, 10), ['', '', '', ''], [(9, 12), (16, 7), (14, 5)], [False, False, False, False], 46, False, [False, False, False, False], 3703, 'East', (16, 10))
Element 28: (3, (16, 10), ['', '', '', ''], [(9, 11), (16, 6), (13, 5)], [False, False, False, False], 44, False, [False, False, False, False], 3712, 'East', (17, 10))
Element 29: (3, (17, 10), ['', '', '', ''], [(8, 11), (17, 6), (13, 6)], [False, False, False, False], 42, False, [False, False, False, False], 3731, 'North', (17, 11))
Element 30: (3, (17, 11), ['', '', '%', ''], [(7, 11), (18, 6), (13, 7)], [False, False, True, False], 40, False, [False, False, False, False], 4740, 'West', (16, 11))
Element 31: (3, (16, 11), ['', '', '', ''], [(7, 10), (18, 5), (12, 7)], [False, False, False, False], 38, False, [False, False, False, False], 4759, 'North', (16, 12))
Element 32: (3, (16, 12), ['', '', '', '%'], [(7, 9), (18, 4), (12, 6)], [False, False, False, True], 36, False, [False, False, False, False], 5768, 'North', (16, 13))
Element 33: (3, (16, 13), ['%', '', '%', ''], [(6, 9), (17, 4), (12, 5)], [True, False, True, False], 34, False, [False, False, False, False], 6777, 'East', (17, 13))
Element 34: (3, (17, 13), ['', '%', '%', ''], [(6, 10), (17, 5), (12, 6)], [False, True, True, False], 32, False, [False, False, False, False], 6786, 'East', (18, 13))
Element 35: (3, (18, 13), ['', '%', '%', '%'], [(6, 11), (17, 4), (12, 7)], [False, True, True, True], 30, False, [False, False, False, False], 6795, 'West', (17, 13))
Element 36: (3, (17, 13), ['', '%', '%', ''], [(5, 11), (17, 3), (13, 7)], [False, True, True, False], 28, False, [False, False, False, False], 6804, 'West', (16, 13))
Element 37: (3, (16, 13), ['%', '', '%', ''], [(5, 10), (16, 3), (13, 6)], [True, False, True, False], 26, False, [False, False, False, False], 6813, 'South', (16, 12))
Element 38: (3, (16, 12), ['', '', '', '%'], [(5, 9), (16, 2), (12, 6)], [False, False, False, True], 24, False, [False, False, False, False], 6832, 'West', (15, 12))
Element 39: (3, (15, 12), ['', '', '%', ''], [(4, 9), (15, 2), (13, 6)], [False, False, True, False], 22, False, [False, False, False, False], 6851, 'South', (15, 11))
Element 40: (3, (15, 11), ['', '', '', ''], [(4, 10), (14, 2), (13, 5)], [False, False, False, False], 20, False, [False, False, False, False], 6870, 'West', (14, 11))
Element 41: (3, (14, 11), ['', '', '', ''], [(3, 10), (14, 3), (12, 5)], [False, False, False, False], 18, False, [False, False, False, False], 6889, 'North', (14, 12))
Element 42: (3, (14, 12), ['', '', '%', ''], [(3, 11), (13, 3), (13, 5)], [False, False, True, False], 16, False, [False, False, False, False], 6908, 'West', (13, 12))
Element 43: (3, (13, 12), ['', '', '%', ''], [(3, 12), (12, 3), (14, 5)], [False, False, True, False], 14, False, [False, False, False, False], 6927, 'South', (13, 11))
Element 44: (3, (13, 11), ['', '', '', ''], [(3, 13), (12, 2), (15, 5)], [False, False, False, False], 12, False, [False, False, False, False], 6946, 'South', (13, 10))
Element 45: (3, (13, 10), ['', '', '', ''], [(4, 13), (12, 1), (15, 6)], [False, False, False, False], 10, False, [False, False, False, False], 7955, 'East', (14, 10))
