Element 1: (1, (1, 7), ['%', '.', '%', '.'], [(12, 3), (1, 10), (14, 3)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (2, 7))
Element 2: (1, (2, 7), ['', '.', '%', '.'], [(12, 2), (2, 10), (14, 2)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (3, 7))
Element 3: (1, (3, 7), ['', '.', 'F', '%'], [(12, 1), (3, 10), (15, 2)], [False, False, False, True], 94, False, [False, True, False, False], 87, 'North', (3, 8))
Element 4: (1, (3, 8), ['%', '', '%', '%'], [(13, 1), (4, 10), (16, 2)], [True, False, True, True], 92, False, [False, False, False, False], 1116, 'South', (3, 7))
Element 5: (1, (3, 7), ['', '.', '', '%'], [(14, 1), (5, 10), (16, 3)], [False, False, False, True], 90, False, [False, True, False, False], 1145, 'South', (3, 6))
Element 6: (1, (3, 6), ['.', '%', '', '.'], [(14, 2), (6, 10), (17, 3)], [False, True, False, False], 88, False, [True, False, False, True], 1174, 'East', (4, 6))
Element 7: (1, (4, 6), ['', '.', '%', '.'], [(15, 2), (6, 9), (17, 4)], [False, False, True, False], 86, False, [False, True, False, True], 2193, 'East', (5, 6))
Element 8: (1, (5, 6), ['', '.', '.', '.'], [(16, 2), (7, 9), (18, 4)], [False, False, False, False], 84, False, [False, True, True, True], 3212, 'East', (6, 6))
Element 9: (1, (6, 6), ['', '.', '.', '%'], [(16, 3), (8, 9), (18, 5)], [False, False, False, True], 82, False, [False, True, True, False], 3241, 'North', (6, 7))
Element 10: (1, (6, 7), ['.', '', '%', '%'], [(16, 4), (9, 9), (18, 6)], [False, False, True, True], 80, False, [True, False, False, False], 3280, 'West', (5, 7))
Element 11: (1, (5, 7), ['%', '', '%', ''], [(15, 4), (9, 10), (17, 6)], [True, False, True, False], 78, False, [False, False, False, False], 3319, 'East', (6, 7))
Element 12: (1, (6, 7), ['', '', '%', '%'], [(15, 5), (10, 10), (17, 5)], [False, False, True, True], 76, False, [False, False, False, False], 3348, 'South', (6, 6))
Element 13: (1, (6, 6), ['', '.', '', '%'], [(15, 6), (11, 10), (17, 6)], [False, False, False, True], 74, False, [False, True, False, False], 3367, 'South', (6, 5))
Element 14: (1, (6, 5), ['.', '.', '', '.'], [(15, 7), (12, 10), (16, 6)], [False, False, False, False], 72, False, [True, True, False, True], 3406, 'East', (7, 5))
Element 15: (1, (7, 5), ['', '.', '%', '%'], [(15, 8), (13, 10), (16, 7)], [False, False, True, True], 70, False, [False, True, False, False], 3445, 'South', (7, 4))
Element 16: (1, (7, 4), ['.', '.', '', '.'], [(15, 9), (14, 10), (16, 8)], [False, False, False, False], 68, False, [True, True, False, True], 3484, 'East', (8, 4))
Element 17: (1, (8, 4), ['', '%', '%', '.'], [(16, 9), (15, 10), (17, 8)], [False, True, True, False], 66, False, [False, False, False, True], 3523, 'East', (9, 4))
Element 18: (1, (9, 4), ['', '%', '.', '.'], [(17, 9), (16, 10), (18, 8)], [False, True, False, False], 64, False, [False, False, True, True], 3562, 'East', (10, 4))
Element 19: (1, (10, 4), ['', '.', '.', '%'], [(17, 8), (17, 10), (18, 9)], [False, False, False, True], 62, False, [False, True, True, False], 3591, 'North', (10, 5))
Element 20: (1, (10, 5), ['.', '', '.', '%'], [(18, 8), (18, 10), (17, 9)], [False, False, False, True], 60, False, [True, False, True, False], 3610, 'North', (10, 6))
