Element 1: (0, (10, 8), ['.', 'F', '%', '.'], [(10, 13), (15, 7), (16, 13)], [False, False, True, False], 98, False, [True, False, False, True], 0, 'South', (10, 7))
Element 19: (0, (9, 11), ['.', '', '', ''], [(17, 6), (17, 13), (16, 9)], [False, False, False, False], 62, False, [True, False, False, False], 3452, 'West', (8, 11))
Element 20: (0, (8, 11), ['F', '.', '%', ''], [(18, 6), (16, 13), (16, 10)], [False, False, True, False], 60, False, [False, True, False, False], 3471, 'West', (7, 11))
Element 21: (0, (7, 11), ['.', '.', '%', ''], [(18, 5), (16, 12), (15, 10)], [False, False, True, False], 58, False, [True, True, False, False], 4480, 'South', (7, 10))
Element 22: (0, (7, 10), ['.', 'F', '', '.'], [(18, 4), (15, 12), (15, 11)], [False, False, False, False], 56, False, [True, False, False, True], 4499, 'South', (7, 9))
Element 23: (0, (7, 9), ['F', '%', '', '.'], [(17, 4), (14, 12), (15, 12)], [False, True, False, False], 54, False, [False, False, False, True], 5508, 'West', (6, 9))
Element 24: (0, (6, 9), ['.', '%', '.', ''], [(17, 5), (14, 11), (14, 12)], [False, True, False, False], 52, False, [True, False, True, False], 6517, 'North', (6, 10))
Element 25: (0, (6, 10), ['.', '', '.', ''], [(17, 4), (15, 11), (14, 11)], [False, False, False, False], 50, False, [True, False, True, False], 6526, 'North', (6, 11))
Element 26: (0, (6, 11), ['.', '', '%', ''], [(17, 3), (15, 10), (14, 10)], [False, False, True, False], 48, False, [True, False, False, False], 6545, 'West', (5, 11))
Element 27: (0, (5, 11), ['%', '.', '%', ''], [(16, 3), (16, 10), (13, 10)], [True, False, True, False], 46, False, [False, True, False, False], 6564, 'South', (5, 10))
Element 28: (0, (5, 10), ['.', '.', '', ''], [(16, 4), (16, 9), (13, 9)], [False, False, False, False], 44, False, [True, True, False, False], 6593, 'South', (5, 9))
Element 29: (0, (5, 9), ['.', '%', '', ''], [(15, 4), (17, 9), (13, 8)], [False, True, False, False], 42, False, [True, False, False, False], 6622, 'West', (4, 9))
Element 30: (0, (4, 9), ['%', '%', '.', ''], [(15, 5), (16, 9), (13, 7)], [True, True, False, False], 40, False, [False, False, True, False], 6651, 'North', (4, 10))
Element 31: (0, (4, 10), ['.', '', '%', ''], [(14, 5), (15, 9), (13, 6)], [False, False, True, False], 38, False, [True, False, False, False], 6680, 'West', (3, 10))
Element 32: (0, (3, 10), ['.', '%', '.', ''], [(13, 5), (15, 8), (12, 6)], [False, True, False, False], 36, False, [True, False, True, False], 6709, 'North', (3, 11))
Element 33: (0, (3, 11), ['.', '', '.', '%'], [(12, 5), (14, 8), (12, 7)], [False, False, False, True], 34, False, [True, False, True, False], 6738, 'North', (3, 12))
Element 34: (0, (3, 12), ['.', '', '.', '%'], [(12, 6), (14, 7), (13, 7)], [False, False, False, True], 32, False, [True, False, True, False], 6747, 'North', (3, 13))
Element 35: (0, (3, 13), ['.', '', '%', 'F'], [(13, 6), (14, 6), (12, 7)], [False, False, True, False], 30, False, [True, False, False, False], 6756, 'East', (4, 13))
Element 36: (0, (4, 13), ['', '%', '%', 'F'], [(13, 7), (15, 6), (12, 6)], [False, True, True, False], 28, False, [False, False, False, False], 7755, 'East', (5, 13))
Element 37: (0, (5, 13), ['', '%', '%', '.'], [(13, 8), (16, 6), (13, 6)], [False, True, True, False], 26, False, [False, False, False, True], 8754, 'East', (6, 13))
Element 38: (0, (6, 13), ['', '%', '%', '.'], [(13, 9), (17, 6), (13, 7)], [False, True, True, False], 24, False, [False, False, False, True], 8763, 'East', (7, 13))
Element 39: (0, (7, 13), ['', '%', '%', '%'], [(12, 9), (18, 6), (12, 7)], [False, True, True, True], 22, False, [False, False, False, False], 8782, 'West', (6, 13))
Element 40: (0, (6, 13), ['', '%', '%', ''], [(11, 9), (18, 5), (13, 7)], [False, True, True, False], 20, False, [False, False, False, False], 8791, 'West', (5, 13))
Element 41: (0, (5, 13), ['', '%', '%', ''], [(11, 8), (18, 4), (14, 7)], [False, True, True, False], 18, False, [False, False, False, False], 8800, 'West', (4, 13))
Element 42: (0, (4, 13), ['', '%', '%', ''], [(10, 8), (17, 4), (15, 7)], [False, True, True, False], 16, False, [False, False, False, False], 8799, 'West', (3, 13))
Element 43: (0, (3, 13), ['.', '', '%', ''], [(10, 7), (17, 5), (16, 7)], [False, False, True, False], 14, False, [True, False, False, False], 8798, 'West', (2, 13))
Element 44: (0, (2, 13), ['%', '.', '%', ''], [(10, 6), (17, 4), (16, 6)], [True, False, True, False], 12, False, [False, True, False, False], 8817, 'South', (2, 12))
Element 45: (0, (2, 12), ['.', '.', '', ''], [(10, 5), (17, 3), (17, 6)], [False, False, False, False], 10, False, [True, True, False, False], 8836, 'South', (2, 11))
Element 46: (0, (2, 11), ['.', '.', '', ''], [(10, 4), (16, 3), (18, 6)], [False, False, False, False], 8, False, [True, True, False, False], 8855, 'South', (2, 10))
Element 47: (0, (2, 10), ['.', '%', '', ''], [(10, 3), (16, 2), (18, 5)], [False, True, False, False], 6, False, [True, False, False, False], 8884, 'West', (1, 10))
Element 48: (0, (1, 10), ['%', '%', '.', ''], [(11, 3), (15, 2), (18, 4)], [True, True, False, False], 4, False, [False, False, True, False], 8913, 'North', (1, 11))
Element 49: (0, (1, 11), ['%', '', '.', ''], [(12, 3), (14, 2), (17, 4)], [True, False, False, False], 2, False, [False, False, True, False], 8942, 'North', (1, 12))
Element 50: (0, (1, 12), ['%', '', '%', ''], [(13, 3), (14, 3), (17, 5)], [True, False, True, False], 0, False, [False, False, False, False], 8971, 'Stop', (1, 12))
Element 51: #0#
