Element 1: (1, (9, 8), ['.', 'F', '.', '.'], [(11, 10), (16, 2), (18, 6)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'South', (9, 7))
Element 2: (1, (9, 7), ['%', '.', '', 'F'], [(12, 10), (16, 3), (18, 5)], [True, False, False, False], 96, False, [False, True, False, False], 1038, 'East', (10, 7))
Element 3: (1, (10, 7), ['', '.', '.', '%'], [(13, 10), (17, 3), (18, 4)], [False, False, False, True], 94, False, [False, True, True, False], 2067, 'North', (10, 8))
Element 4: (1, (10, 8), ['', '', '%', '.'], [(14, 10), (17, 4), (18, 5)], [False, False, True, False], 92, False, [False, False, False, True], 2096, 'East', (11, 8))
Element 5: (1, (11, 8), ['', '%', '.', '%'], [(15, 10), (17, 5), (18, 4)], [False, True, False, True], 90, False, [False, False, True, False], 2125, 'North', (11, 9))
Element 6: (1, (11, 9), ['%', '', '', '.'], [(16, 10), (17, 6), (18, 5)], [True, False, False, False], 88, False, [False, False, False, True], 2154, 'East', (12, 9))
Element 7: (1, (12, 9), ['', '%', '', '.'], [(17, 10), (16, 6), (18, 6)], [False, True, False, False], 86, False, [False, False, False, True], 2183, 'East', (13, 9))
Element 8: (1, (13, 9), ['', '.', '', '%'], [(18, 10), (16, 7), (17, 6)], [False, False, False, True], 84, False, [False, True, False, False], 2212, 'South', (13, 8))
Element 9: (1, (13, 8), ['%', '.', '', '.'], [(18, 11), (16, 8), (17, 5)], [True, False, False, False], 82, False, [False, True, False, True], 2241, 'East', (14, 8))
Element 10: (1, (14, 8), ['', '.', '%', '.'], [(17, 11), (17, 8), (17, 4)], [False, False, True, False], 80, False, [False, True, False, True], 2270, 'East', (15, 8))
Element 11: (1, (15, 8), ['', '.', '.', ''], [(16, 11), (18, 8), (16, 4)], [False, False, False, False], 78, False, [False, True, True, False], 2309, 'North', (15, 9))
Element 12: (1, (15, 9), ['%', '', '', '.'], [(16, 12), (18, 9), (15, 4)], [True, False, False, False], 76, False, [False, False, False, True], 2348, 'East', (16, 9))
Element 13: (1, (16, 9), ['', '', '', 'G'], [(16, 13), (17, 9), (15, 5)], [False, False, False, False], 74, False, [False, False, False, False], 2387, 'North', (16, 10))
