Element 1: (0, (6, 11), ['.', '.', '%', 'F'], [(2, 10), (6, 7), (16, 11)], [False, False, True, False], 98, False, [True, True, False, False], 0, 'East', (7, 11))
Element 2: (0, (7, 11), ['', '.', '%', '.'], [(3, 10), (6, 6), (17, 11)], [False, False, True, False], 96, False, [False, True, False, True], 1029, 'East', (8, 11))
Element 3: (0, (8, 11), ['', '.', '%', '.'], [(4, 10), (6, 5), (18, 11)], [False, False, True, False], 94, False, [False, True, False, True], 1068, 'East', (9, 11))
Element 4: (0, (9, 11), ['', '.', '.', '.'], [(5, 10), (7, 5), (18, 10)], [False, False, False, False], 92, False, [False, True, True, True], 1107, 'East', (10, 11))
Element 5: (0, (10, 11), ['', '.', '.', '.'], [(6, 10), (7, 4), (18, 9)], [False, False, False, False], 90, False, [False, True, True, True], 1146, 'East', (11, 11))
Element 6: (0, (11, 11), ['', '.', '%', '.'], [(6, 9), (8, 4), (18, 8)], [False, False, True, False], 88, False, [False, True, False, True], 2175, 'East', (12, 11))
Element 7: (0, (12, 11), ['', '.', '.', '.'], [(7, 9), (9, 4), (17, 8)], [False, False, False, False], 86, False, [False, True, True, True], 3204, 'East', (13, 11))
Element 8: (0, (13, 11), ['', '.', '.', '.'], [(8, 9), (10, 4), (17, 9)], [False, False, False, False], 84, False, [False, True, True, True], 3243, 'East', (14, 11))
Element 9: (0, (14, 11), ['', '.', '.', '.'], [(9, 9), (10, 5), (17, 10)], [False, False, False, False], 82, False, [False, True, True, True], 3282, 'East', (15, 11))
Element 10: (0, (15, 11), ['', '.', '.', ''], [(9, 10), (10, 6), (16, 10)], [False, False, False, False], 80, False, [False, True, True, False], 3321, 'North', (15, 12))
Element 11: (0, (15, 12), ['.', '', '%', '.'], [(10, 10), (10, 7), (16, 9)], [False, False, True, False], 78, False, [True, False, False, True], 4350, 'East', (16, 12))
Element 12: (0, (16, 12), ['', '', '.', '%'], [(11, 10), (9, 7), (16, 8)], [False, False, False, True], 76, False, [False, False, True, False], 5379, 'North', (16, 13))
Element 13: (0, (16, 13), ['%', '', '%', '.'], [(12, 10), (9, 8), (16, 7)], [True, False, True, False], 74, False, [False, False, False, True], 5418, 'East', (17, 13))
Element 14: (0, (17, 13), ['', '%', '%', '.'], [(13, 10), (10, 8), (16, 6)], [False, True, True, False], 72, False, [False, False, False, True], 5457, 'East', (18, 13))
Element 15: (0, (18, 13), ['', '%', '%', '%'], [(14, 10), (11, 8), (17, 6)], [False, True, True, True], 70, False, [False, False, False, False], 5496, 'West', (17, 13))
Element 16: (0, (17, 13), ['', '%', '%', ''], [(15, 10), (11, 9), (18, 6)], [False, True, True, False], 68, False, [False, False, False, False], 5525, 'West', (16, 13))
Element 17: (0, (16, 13), ['%', '', '%', ''], [(15, 9), (12, 9), (18, 5)], [True, False, True, False], 66, False, [False, False, False, False], 5554, 'South', (16, 12))
Element 18: (0, (16, 12), ['', '', '', '%'], [(15, 8), (13, 9), (18, 4)], [False, False, False, True], 64, False, [False, False, False, False], 5583, 'South', (16, 11))
Element 19: (0, (16, 11), ['', '', '', ''], [(15, 7), (13, 8), (17, 4)], [False, False, False, False], 62, False, [False, False, False, False], 5612, 'East', (17, 11))
Element 20: (0, (17, 11), ['', '', '%', ''], [(15, 6), (14, 8), (17, 5)], [False, False, True, False], 60, False, [False, False, False, False], 5641, 'East', (18, 11))
Element 21: (0, (18, 11), ['', '', '%', '%'], [(15, 5), (14, 7), (17, 4)], [False, False, True, True], 58, False, [False, False, False, False], 5660, 'South', (18, 10))
Element 22: (0, (18, 10), ['', '', '', '%'], [(15, 4), (14, 6), (17, 3)], [False, False, False, True], 56, False, [False, False, False, False], 5689, 'South', (18, 9))
Element 23: (0, (18, 9), ['', '', '', '%'], [(16, 4), (14, 5), (16, 3)], [False, False, False, True], 54, False, [False, False, False, False], 5718, 'South', (18, 8))
Element 24: (0, (18, 8), ['', '%', '', '%'], [(17, 4), (13, 5), (16, 2)], [False, True, False, True], 52, False, [False, False, False, False], 5737, 'West', (17, 8))
Element 25: (0, (17, 8), ['', '%', '', ''], [(18, 4), (13, 6), (15, 2)], [False, True, False, False], 50, False, [False, False, False, False], 5756, 'North', (17, 9))
Element 26: (0, (17, 9), ['', '', '', ''], [(18, 5), (13, 7), (14, 2)], [False, False, False, False], 48, False, [False, False, False, False], 5775, 'North', (17, 10))
Element 27: (0, (17, 10), ['', '', '', ''], [(18, 6), (12, 7), (14, 3)], [False, False, False, False], 46, False, [False, False, False, False], 5794, 'West', (16, 10))
Element 28: (0, (16, 10), ['', '', '', ''], [(17, 6), (12, 6), (13, 3)], [False, False, False, False], 44, False, [False, False, False, False], 5813, 'South', (16, 9))
Element 29: (0, (16, 9), ['', '', '', ''], [(17, 5), (12, 5), (12, 3)], [False, False, False, False], 42, False, [False, False, False, False], 5832, 'South', (16, 8))
Element 30: (0, (16, 8), ['', '', '', ''], [(17, 6), (12, 6), (12, 2)], [False, False, False, False], 40, False, [False, False, False, False], 5841, 'South', (16, 7))
Element 31: (0, (16, 7), ['', 'G', '', '%'], [(16, 6), (12, 7), (12, 1)], [False, False, False, True], 38, False, [False, False, False, False], 5850, 'West', (15, 7))
Element 32: (0, (15, 7), ['', '', '', 'G'], [(16, 7), (13, 7), (13, 1)], [False, False, False, False], 36, False, [False, False, False, False], 5859, 'North', (15, 8))
Element 33: (0, (15, 8), ['', '', '', 'G'], [(16, 8), (13, 6), (14, 1)], [False, False, False, False], 34, False, [False, False, False, False], 5868, 'North', (15, 9))
Element 34: (0, (15, 9), ['%', '', '', ''], [(17, 8), (12, 6), (13, 1)], [True, False, False, False], 32, False, [False, False, False, False], 5867, 'North', (15, 10))
Element 35: (0, (15, 10), ['', '', '', ''], [(18, 8), (13, 6), (12, 1)], [False, False, False, False], 30, False, [False, False, False, False], 5866, 'West', (14, 10))
Element 36: (0, (14, 10), ['', '%', '', ''], [(18, 9), (13, 5), (11, 1)], [False, True, False, False], 28, False, [False, False, False, False], 5875, 'West', (13, 10))
Element 37: (0, (13, 10), ['', '', '', ''], [(18, 10), (12, 5), (11, 2)], [False, False, False, False], 26, False, [False, False, False, False], 5884, 'South', (13, 9))
Element 38: (0, (13, 9), ['', '', '', '%'], [(18, 11), (13, 5), (11, 3)], [False, False, False, True], 24, False, [False, False, False, False], 5893, 'South', (13, 8))
Element 39: (0, (13, 8), ['%', '', '', ''], [(17, 11), (14, 5), (10, 3)], [True, False, False, False], 22, False, [False, False, False, False], 5902, 'East', (14, 8))
Element 40: (0, (14, 8), ['', '', '%', ''], [(17, 10), (15, 5), (10, 2)], [False, False, True, False], 20, False, [False, False, False, False], 5911, 'South', (14, 7))
Element 41: (0, (14, 7), ['', '', '', ''], [(17, 9), (15, 6), (10, 1)], [False, False, False, False], 18, False, [False, False, False, False], 5920, 'South', (14, 6))
Element 42: (0, (14, 6), ['', '', '', ''], [(16, 9), (16, 6), (9, 1)], [False, False, False, False], 16, False, [False, False, False, False], 6919, 'East', (15, 6))
Element 43: (0, (15, 6), ['', '', '', ''], [(16, 10), (17, 6), (9, 2)], [False, False, False, False], 14, False, [False, False, False, False], 6928, 'East', (16, 6))
Element 44: (0, (16, 6), ['', '%', '', ''], [(16, 11), (18, 6), (8, 2)], [False, True, False, False], 12, False, [False, False, False, False], 6937, 'East', (17, 6))
