Element 1: (2, (10, 1), ['F', '%', '.', '.'], [(15, 2), (10, 5), (15, 6)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (9, 1))
Element 2: (2, (9, 1), ['%', '%', '.', ''], [(16, 2), (10, 6), (16, 6)], [True, True, False, False], 96, False, [False, False, True, False], 1048, 'North', (9, 2))
Element 3: (2, (9, 2), ['.', '', '%', '.'], [(16, 3), (10, 7), (17, 6)], [False, False, True, False], 94, False, [True, False, False, True], 2077, 'East', (10, 2))
Element 4: (2, (10, 2), ['', '', '.', '.'], [(17, 3), (9, 7), (18, 6)], [False, False, False, False], 92, False, [False, False, True, True], 3106, 'East', (11, 2))
Element 5: (2, (11, 2), ['', '.', '.', '.'], [(17, 4), (9, 8), (18, 5)], [False, False, False, False], 90, False, [False, True, True, True], 3145, 'East', (12, 2))
Element 6: (2, (12, 2), ['', '.', '.', '%'], [(17, 5), (10, 8), (18, 4)], [False, False, False, True], 88, False, [False, True, True, False], 3184, 'North', (12, 3))
Element 7: (2, (12, 3), ['.', '', '%', '.'], [(18, 5), (11, 8), (17, 4)], [False, False, True, False], 86, False, [True, False, False, True], 3203, 'East', (13, 3))
Element 8: (2, (13, 3), ['', '%', '%', '.'], [(18, 6), (11, 9), (16, 4)], [False, True, True, False], 84, False, [False, False, False, True], 3232, 'East', (14, 3))
Element 9: (2, (14, 3), ['', '', '%', '%'], [(17, 6), (12, 9), (15, 4)], [False, False, True, True], 82, False, [False, False, False, False], 3261, 'South', (14, 2))
Element 10: (2, (14, 2), ['%', '.', '', ''], [(16, 6), (13, 9), (15, 5)], [True, False, False, False], 80, False, [False, True, False, False], 3280, 'South', (14, 1))
Element 11: (2, (14, 1), ['.', '%', '', '%'], [(16, 7), (13, 10), (14, 5)], [False, True, False, True], 78, False, [True, False, False, False], 3319, 'West', (13, 1))
Element 12: (2, (13, 1), ['.', '%', '%', ''], [(16, 8), (14, 10), (14, 6)], [False, True, True, False], 76, False, [True, False, False, False], 3358, 'West', (12, 1))
Element 13: (2, (12, 1), ['.', '%', '', ''], [(17, 8), (15, 10), (14, 7)], [False, True, False, False], 74, False, [True, False, False, False], 3397, 'West', (11, 1))
Element 14: (2, (11, 1), ['', '%', '', ''], [(18, 8), (16, 10), (15, 7)], [False, True, False, False], 72, False, [False, False, False, False], 3436, 'East', (12, 1))
Element 15: (2, (12, 1), ['', '%', '', ''], [(18, 9), (17, 10), (15, 8)], [False, True, False, False], 70, False, [False, False, False, False], 3465, 'East', (13, 1))
