Element 1: (0, (11, 8), ['.', '%', '.', '%'], [(5, 2), (6, 13), (14, 6)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (11, 9))
Element 2: (0, (11, 9), ['%', '', '.', '.'], [(6, 2), (5, 13), (15, 6)], [True, False, False, False], 96, False, [False, False, True, True], 1029, 'East', (12, 9))
Element 3: (0, (12, 9), ['', '%', '.', '.'], [(7, 2), (4, 13), (16, 6)], [False, True, False, False], 94, False, [False, False, True, True], 2058, 'East', (13, 9))
Element 4: (0, (13, 9), ['', '.', '.', '%'], [(8, 2), (3, 13), (17, 6)], [False, False, False, True], 92, False, [False, True, True, False], 2097, 'North', (13, 10))
Element 5: (0, (13, 10), ['.', '', '.', '.'], [(9, 2), (3, 12), (18, 6)], [False, False, False, False], 90, False, [True, False, True, True], 2136, 'East', (14, 10))
Element 6: (0, (14, 10), ['', '%', '.', '.'], [(9, 1), (3, 11), (18, 5)], [False, True, False, False], 88, False, [False, False, True, True], 3165, 'East', (15, 10))
Element 7: (0, (15, 10), ['', '.', '.', '.'], [(10, 1), (3, 10), (18, 4)], [False, False, False, False], 86, False, [False, True, True, True], 3204, 'East', (16, 10))
Element 8: (0, (16, 10), ['', '.', '.', '.'], [(11, 1), (4, 10), (17, 4)], [False, False, False, False], 84, False, [False, True, True, True], 3243, 'East', (17, 10))
Element 9: (0, (17, 10), ['', '.', '.', '.'], [(12, 1), (5, 10), (17, 5)], [False, False, False, False], 82, False, [False, True, True, True], 3282, 'East', (18, 10))
Element 10: (0, (18, 10), ['', '.', '.', '%'], [(13, 1), (6, 10), (17, 4)], [False, False, False, True], 80, False, [False, True, True, False], 3311, 'North', (18, 11))
Element 11: (0, (18, 11), ['.', '', '%', '%'], [(14, 1), (6, 9), (17, 3)], [False, False, True, True], 78, False, [True, False, False, False], 4340, 'West', (17, 11))
Element 12: (0, (17, 11), ['.', '', '%', ''], [(14, 2), (7, 9), (16, 3)], [False, False, True, False], 76, False, [True, False, False, False], 5369, 'West', (16, 11))
Element 13: (0, (16, 11), ['.', '', '.', ''], [(15, 2), (8, 9), (16, 4)], [False, False, False, False], 74, False, [True, False, True, False], 5408, 'North', (16, 12))
Element 14: (0, (16, 12), ['.', '', '.', '%'], [(16, 2), (9, 9), (15, 4)], [False, False, False, True], 72, False, [True, False, True, False], 5447, 'North', (16, 13))
Element 15: (0, (16, 13), ['%', '', '%', '.'], [(16, 3), (9, 10), (15, 5)], [True, False, True, False], 70, False, [False, False, False, True], 5476, 'East', (17, 13))
Element 16: (0, (17, 13), ['', '%', '%', '.'], [(17, 3), (10, 10), (14, 5)], [False, True, True, False], 68, False, [False, False, False, True], 5505, 'East', (18, 13))
Element 17: (0, (18, 13), ['', '%', '%', '%'], [(17, 4), (11, 10), (13, 5)], [False, True, True, True], 66, False, [False, False, False, False], 5534, 'West', (17, 13))
Element 18: (0, (17, 13), ['', '%', '%', ''], [(18, 4), (12, 10), (13, 6)], [False, True, True, False], 64, False, [False, False, False, False], 5553, 'West', (16, 13))
Element 19: (0, (16, 13), ['%', '', '%', ''], [(18, 5), (12, 11), (13, 7)], [True, False, True, False], 62, False, [False, False, False, False], 5572, 'South', (16, 12))
Element 20: (0, (16, 12), ['.', '', '', '%'], [(18, 6), (13, 11), (14, 7)], [False, False, False, True], 60, False, [True, False, False, False], 5591, 'West', (15, 12))
Element 21: (0, (15, 12), ['.', '.', '%', ''], [(17, 6), (14, 11), (15, 7)], [False, False, True, False], 58, False, [True, True, False, False], 5620, 'South', (15, 11))
Element 22: (0, (15, 11), ['', '', '', ''], [(17, 5), (14, 12), (16, 7)], [False, False, False, False], 56, False, [False, False, False, False], 5649, 'West', (14, 11))
Element 23: (0, (14, 11), ['', '', '', ''], [(17, 6), (13, 12), (16, 8)], [False, False, False, False], 54, False, [False, False, False, False], 5668, 'North', (14, 12))
Element 24: (0, (14, 12), ['', '', '%', ''], [(16, 6), (12, 12), (17, 8)], [False, False, True, False], 52, False, [False, False, False, False], 5687, 'West', (13, 12))
Element 25: (0, (13, 12), ['', '', '%', ''], [(16, 7), (12, 13), (18, 8)], [False, False, True, False], 50, False, [False, False, False, False], 6696, 'South', (13, 11))
Element 26: (0, (13, 11), ['', '', '', ''], [(16, 8), (11, 13), (18, 9)], [False, False, False, False], 48, False, [False, False, False, False], 6715, 'West', (12, 11))
Element 27: (0, (12, 11), ['.', '', '', ''], [(16, 9), (10, 13), (17, 9)], [False, False, False, False], 46, False, [True, False, False, False], 6744, 'West', (11, 11))
Element 28: (0, (11, 11), ['.', '', '%', ''], [(15, 9), (10, 12), (17, 10)], [False, False, True, False], 44, False, [True, False, False, False], 6773, 'West', (10, 11))
