Element 1: (3, (18, 8), ['.', '%', '.', '%'], [(6, 3), (4, 6), (17, 13)], [False, True, False, True], 98, False, [True, False, True, False], 29, 'North', (18, 9))
Element 2: (3, (18, 9), ['.', '', '.', '%'], [(7, 3), (5, 6), (18, 13)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (18, 10))
Element 3: (3, (18, 10), ['.', '', '.', '%'], [(7, 4), (6, 6), (17, 13)], [False, False, False, True], 94, False, [True, False, True, False], 97, 'North', (18, 11))
Element 4: (3, (18, 11), ['.', '', '%', '%'], [(8, 4), (6, 7), (16, 13)], [False, False, True, True], 92, False, [True, False, False, False], 126, 'West', (17, 11))
Element 5: (3, (17, 11), ['.', '.', '%', ''], [(9, 4), (5, 7), (16, 12)], [False, False, True, False], 90, False, [True, True, False, False], 165, 'South', (17, 10))
Element 6: (3, (17, 10), ['.', '.', '', ''], [(10, 4), (6, 7), (16, 11)], [False, False, False, False], 88, False, [True, True, False, False], 194, 'South', (17, 9))
Element 7: (3, (17, 9), ['.', '.', '', ''], [(10, 5), (6, 6), (16, 10)], [False, False, False, False], 86, False, [True, True, False, False], 223, 'South', (17, 8))
Element 8: (3, (17, 8), ['.', '%', '', ''], [(10, 6), (6, 5), (16, 9)], [False, True, False, False], 84, False, [True, False, False, False], 262, 'West', (16, 8))
Element 9: (3, (16, 8), ['.', '.', '', ''], [(10, 7), (7, 5), (15, 9)], [False, False, False, False], 82, False, [True, True, False, False], 1291, 'South', (16, 7))
Element 10: (3, (16, 7), ['.', '.', '', '%'], [(9, 7), (7, 4), (15, 10)], [False, False, False, True], 80, False, [True, True, False, False], 2310, 'South', (16, 6))
Element 11: (3, (16, 6), ['.', '%', '', '.'], [(9, 8), (6, 4), (15, 11)], [False, True, False, False], 78, False, [True, False, False, True], 2349, 'East', (17, 6))
Element 12: (3, (17, 6), ['', '.', '%', '.'], [(10, 8), (5, 4), (15, 12)], [False, False, True, False], 76, False, [False, True, False, True], 2388, 'East', (18, 6))
Element 13: (3, (18, 6), ['', '.', '%', '%'], [(11, 8), (5, 5), (14, 12)], [False, False, True, True], 74, False, [False, True, False, False], 2427, 'South', (18, 5))
