Element 1: (2, (5, 9), ['.', '%', '.', 'F'], [(7, 4), (6, 6), (10, 5)], [False, True, False, False], 98, False, [True, False, True, False], 19, 'East', (6, 9))
Element 14: (2, (17, 10), ['', '.', '.', '.'], [(17, 3), (9, 2), (16, 8)], [False, False, False, False], 72, False, [False, True, True, True], 4456, 'East', (18, 10))
Element 15: (2, (18, 10), ['', '.', '.', '%'], [(17, 4), (9, 1), (17, 8)], [False, False, False, True], 70, False, [False, True, True, False], 5485, 'North', (18, 11))
Element 16: (2, (18, 11), ['.', '', '%', '%'], [(18, 4), (10, 1), (18, 8)], [False, False, True, True], 68, False, [True, False, False, False], 5524, 'West', (17, 11))
Element 17: (2, (17, 11), ['.', '', '%', ''], [(18, 5), (11, 1), (18, 9)], [False, False, True, False], 66, False, [True, False, False, False], 5563, 'West', (16, 11))
Element 18: (2, (16, 11), ['.', '', '.', ''], [(18, 6), (12, 1), (17, 9)], [False, False, False, False], 64, False, [True, False, True, False], 5602, 'North', (16, 12))
Element 19: (2, (16, 12), ['.', '', '.', '%'], [(17, 6), (13, 1), (16, 9)], [False, False, False, True], 62, False, [True, False, True, False], 5641, 'North', (16, 13))
Element 20: (2, (16, 13), ['%', '', '%', '.'], [(17, 5), (14, 1), (15, 9)], [True, False, True, False], 60, False, [False, False, False, True], 5680, 'East', (17, 13))
Element 21: (2, (17, 13), ['', '%', '%', '.'], [(17, 6), (14, 2), (15, 10)], [False, True, True, False], 58, False, [False, False, False, True], 5689, 'East', (18, 13))
Element 22: (2, (18, 13), ['', '%', '%', '%'], [(16, 6), (15, 2), (15, 11)], [False, True, True, True], 56, False, [False, False, False, False], 5718, 'West', (17, 13))
Element 23: (2, (17, 13), ['', '%', '%', ''], [(16, 7), (16, 2), (15, 12)], [False, True, True, False], 54, False, [False, False, False, False], 5737, 'West', (16, 13))
Element 24: (2, (16, 13), ['%', '', '%', ''], [(15, 7), (16, 3), (14, 12)], [True, False, True, False], 52, False, [False, False, False, False], 5756, 'South', (16, 12))
Element 25: (2, (16, 12), ['', '', '', '%'], [(15, 6), (16, 4), (14, 11)], [False, False, False, True], 50, False, [False, False, False, False], 5785, 'West', (15, 12))
Element 26: (2, (15, 12), ['', '', '%', ''], [(15, 5), (15, 4), (13, 11)], [False, False, True, False], 48, False, [False, False, False, False], 5814, 'South', (15, 11))
Element 27: (2, (15, 11), ['', '', '', ''], [(14, 5), (15, 5), (13, 12)], [False, False, False, False], 46, False, [False, False, False, False], 5833, 'West', (14, 11))
Element 28: (2, (14, 11), ['', '', '', ''], [(14, 6), (15, 6), (12, 12)], [False, False, False, False], 44, False, [False, False, False, False], 5852, 'North', (14, 12))
Element 29: (2, (14, 12), ['', '', '%', ''], [(14, 7), (16, 6), (12, 13)], [False, False, True, False], 42, False, [False, False, False, False], 6861, 'West', (13, 12))
Element 30: (2, (13, 12), ['', '', '%', ''], [(13, 7), (17, 6), (11, 13)], [False, False, True, False], 40, False, [False, False, False, False], 6880, 'South', (13, 11))
Element 31: (2, (13, 11), ['.', '', '', ''], [(13, 6), (18, 6), (10, 13)], [False, False, False, False], 38, False, [True, False, False, False], 6899, 'West', (12, 11))
Element 32: (2, (12, 11), ['.', '', '', ''], [(13, 5), (18, 5), (10, 12)], [False, False, False, False], 36, False, [True, False, False, False], 6928, 'West', (11, 11))
Element 33: (2, (11, 11), ['G', '', '%', ''], [(12, 5), (18, 4), (10, 11)], [False, False, True, False], 34, False, [False, False, False, False], 6957, 'East', (12, 11))
Element 34: (2, (12, 11), ['', '', '', ''], [(12, 6), (17, 4), (9, 11)], [False, False, False, False], 32, False, [False, False, False, False], 6976, 'North', (12, 12))
Element 35: (2, (12, 12), ['%', '', '', ''], [(12, 7), (17, 5), (9, 12)], [True, False, False, False], 30, False, [False, False, False, False], 6995, 'North', (12, 13))
Element 36: (2, (12, 13), ['', '', '%', '%'], [(12, 6), (17, 4), (9, 11)], [False, False, True, True], 28, False, [False, False, False, False], 6994, 'West', (11, 13))
Element 37: (2, (11, 13), ['', '%', '%', ''], [(12, 5), (17, 3), (8, 11)], [False, True, True, False], 26, False, [False, False, False, False], 7003, 'West', (10, 13))
Element 38: (2, (10, 13), ['%', '', '%', ''], [(13, 5), (17, 4), (7, 11)], [True, False, True, False], 24, False, [False, False, False, False], 8002, 'South', (10, 12))
Element 39: (2, (10, 12), ['', '', '', '%'], [(13, 6), (18, 4), (7, 10)], [False, False, False, True], 22, False, [False, False, False, False], 8011, 'South', (10, 11))
Element 40: (2, (10, 11), ['', '', '', ''], [(12, 6), (18, 5), (8, 10)], [False, False, False, False], 20, False, [False, False, False, False], 8020, 'West', (9, 11))
Element 41: (2, (9, 11), ['', 'G', '', ''], [(13, 6), (17, 5), (9, 10)], [False, False, False, False], 18, False, [False, False, False, False], 8019, 'North', (9, 12))
Element 42: (2, (9, 12), ['%', '', '%', ''], [(13, 7), (18, 5), (10, 10)], [True, False, True, False], 16, False, [False, False, False, False], 8018, 'South', (9, 11))
Element 43: (2, (9, 11), ['', '', '', ''], [(12, 7), (18, 6), (11, 10)], [False, False, False, False], 14, False, [False, False, False, False], 8017, 'West', (8, 11))
Element 44: (2, (8, 11), ['', '', '%', ''], [(13, 7), (17, 6), (12, 10)], [False, False, True, False], 12, False, [False, False, False, False], 8016, 'South', (8, 10))
Element 45: (2, (8, 10), ['', '', '', ''], [(13, 8), (17, 5), (13, 10)], [False, False, False, False], 10, False, [False, False, False, False], 8015, 'West', (7, 10))
Element 46: (2, (7, 10), ['.', '', '', ''], [(14, 8), (17, 6), (14, 10)], [False, False, False, False], 8, False, [True, False, False, False], 8014, 'West', (6, 10))
Element 47: (2, (6, 10), ['.', '', '.', ''], [(15, 8), (16, 6), (13, 10)], [False, False, False, False], 6, False, [True, False, True, False], 8023, 'North', (6, 11))
Element 48: (2, (6, 11), ['.', '', '%', ''], [(16, 8), (16, 7), (12, 10)], [False, False, True, False], 4, False, [True, False, False, False], 8032, 'West', (5, 11))
Element 49: (2, (5, 11), ['%', '.', '%', ''], [(17, 8), (16, 8), (12, 11)], [True, False, True, False], 2, False, [False, True, False, False], 8041, 'South', (5, 10))
Element 50: (2, (5, 10), ['.', '', '', ''], [(17, 8), (16, 8), (11, 11)], [False, False, False, False], 0, False, [True, False, False, False], 8050, 'Stop', (5, 10))
Element 51: #0#
