Element 1: (2, (11, 10), ['.', '.', 'G', '.'], [(7, 9), (11, 11), (14, 11)], [False, False, False, False], 98, False, [True, True, False, True], 1009, 'East', (12, 10))
Element 2: (2, (12, 10), ['', '.', 'G', '.'], [(6, 9), (12, 11), (15, 11)], [False, False, False, False], 96, False, [False, True, False, True], 2038, 'East', (13, 10))
Element 3: (2, (13, 10), ['', '.', 'G', '.'], [(6, 10), (13, 11), (16, 11)], [False, False, False, False], 94, False, [False, True, False, True], 2077, 'East', (14, 10))
Element 4: (2, (14, 10), ['', '%', '', '.'], [(7, 10), (13, 12), (17, 11)], [False, True, False, False], 92, False, [False, False, False, True], 2116, 'East', (15, 10))
Element 5: (2, (15, 10), ['', '.', '', '.'], [(7, 11), (14, 12), (18, 11)], [False, False, False, False], 90, False, [False, True, False, True], 3145, 'East', (16, 10))
Element 6: (2, (16, 10), ['', '.', '', '.'], [(8, 11), (15, 12), (18, 10)], [False, False, False, False], 88, False, [False, True, False, True], 3184, 'East', (17, 10))
Element 7: (2, (17, 10), ['', '.', '', ''], [(9, 11), (16, 12), (18, 9)], [False, False, False, False], 86, False, [False, True, False, False], 3223, 'South', (17, 9))
Element 8: (2, (17, 9), ['.', '.', '', ''], [(9, 12), (16, 13), (18, 8)], [False, False, False, False], 84, False, [True, True, False, False], 3262, 'South', (17, 8))
Element 9: (2, (17, 8), ['.', '%', '', ''], [(10, 12), (17, 13), (18, 9)], [False, True, False, False], 82, False, [True, False, False, False], 3291, 'West', (16, 8))
Element 10: (2, (16, 8), ['.', '.', '.', ''], [(10, 13), (18, 13), (18, 10)], [False, False, False, False], 80, False, [True, True, True, False], 3320, 'North', (16, 9))
Element 11: (2, (16, 9), ['.', '', '', ''], [(11, 13), (17, 13), (18, 11)], [False, False, False, False], 78, False, [True, False, False, False], 3339, 'West', (15, 9))
Element 12: (2, (15, 9), ['%', '.', '', ''], [(12, 13), (16, 13), (17, 11)], [True, False, False, False], 76, False, [False, True, False, False], 4348, 'South', (15, 8))
Element 13: (2, (15, 8), ['.', '.', '', ''], [(12, 12), (16, 12), (17, 10)], [False, False, False, False], 74, False, [True, True, False, False], 4367, 'South', (15, 7))
Element 14: (2, (15, 7), ['.', '.', '', '.'], [(13, 12), (16, 11), (17, 9)], [False, False, False, False], 72, False, [True, True, False, True], 4376, 'East', (16, 7))
Element 15: (2, (16, 7), ['', '.', '', '%'], [(14, 12), (17, 11), (17, 8)], [False, False, False, True], 70, False, [False, True, False, False], 4385, 'South', (16, 6))
Element 16: (2, (16, 6), ['.', '%', '', '.'], [(15, 12), (18, 11), (16, 8)], [False, True, False, False], 68, False, [True, False, False, True], 4394, 'East', (17, 6))
Element 17: (2, (17, 6), ['', '.', '%', '.'], [(16, 12), (18, 10), (16, 9)], [False, False, True, False], 66, False, [False, True, False, True], 4403, 'East', (18, 6))
Element 18: (2, (18, 6), ['', '.', '%', '%'], [(16, 13), (18, 9), (16, 10)], [False, False, True, True], 64, False, [False, True, False, False], 4412, 'South', (18, 5))
Element 19: (2, (18, 5), ['.', '.', '', '%'], [(17, 13), (18, 8), (15, 10)], [False, False, False, True], 62, False, [True, True, False, False], 4421, 'South', (18, 4))
Element 20: (2, (18, 4), ['.', '%', '', '%'], [(18, 13), (17, 8), (15, 9)], [False, True, False, True], 60, False, [True, False, False, False], 4430, 'West', (17, 4))
Element 21: (2, (17, 4), ['.', '.', '.', ''], [(17, 13), (17, 9), (15, 8)], [False, False, False, False], 58, False, [True, True, True, False], 4439, 'North', (17, 5))
