Element 1: (3, (14, 6), ['.', '.', 'G', '.'], [(14, 7), (7, 11), (12, 13)], [False, False, False, False], 98, False, [True, True, False, True], 2009, 'East', (15, 6))
Element 2: (3, (15, 6), ['', '.', 'G', '.'], [(15, 7), (8, 11), (12, 12)], [False, False, False, False], 96, False, [False, True, False, True], 2048, 'East', (16, 6))
Element 3: (3, (16, 6), ['', '%', 'G', '.'], [(16, 7), (9, 11), (13, 12)], [False, True, False, False], 94, False, [False, False, False, True], 2087, 'East', (17, 6))
Element 4: (3, (17, 6), ['', '.', '%', '.'], [(16, 8), (10, 11), (14, 12)], [False, False, True, False], 92, False, [False, True, False, True], 2126, 'East', (18, 6))
Element 5: (3, (18, 6), ['', '.', '%', '%'], [(17, 8), (11, 11), (15, 12)], [False, False, True, True], 90, False, [False, True, False, False], 2165, 'South', (18, 5))
Element 6: (3, (18, 5), ['.', '.', '', '%'], [(18, 8), (12, 11), (16, 12)], [False, False, False, True], 88, False, [True, True, False, False], 2204, 'South', (18, 4))
Element 7: (3, (18, 4), ['.', '%', '', '%'], [(18, 9), (13, 11), (16, 13)], [False, True, False, True], 86, False, [True, False, False, False], 2243, 'West', (17, 4))
Element 8: (3, (17, 4), ['.', '.', '.', ''], [(18, 10), (14, 11), (17, 13)], [False, False, False, False], 84, False, [True, True, True, False], 2282, 'North', (17, 5))
Element 9: (3, (17, 5), ['%', '', '', ''], [(18, 11), (15, 11), (18, 13)], [True, False, False, False], 82, False, [False, False, False, False], 2321, 'South', (17, 4))
Element 10: (3, (17, 4), ['.', '.', '', ''], [(17, 11), (16, 11), (17, 13)], [False, False, False, False], 80, False, [True, True, False, False], 2340, 'South', (17, 3))
Element 11: (3, (17, 3), ['.', '%', '', '%'], [(17, 10), (16, 10), (16, 13)], [False, True, False, True], 78, False, [True, False, False, False], 2369, 'West', (16, 3))
Element 12: (3, (16, 3), ['%', '.', '.', ''], [(17, 9), (16, 9), (16, 12)], [True, False, False, False], 76, False, [False, True, True, False], 2398, 'North', (16, 4))
Element 13: (3, (16, 4), ['.', '', '%', ''], [(17, 10), (15, 9), (16, 11)], [False, False, True, False], 74, False, [True, False, False, False], 2417, 'West', (15, 4))
Element 14: (3, (15, 4), ['%', '%', '.', ''], [(17, 11), (15, 10), (16, 10)], [True, True, False, False], 72, False, [False, False, True, False], 2436, 'North', (15, 5))
Element 15: (3, (15, 5), ['.', '', '', '%'], [(18, 11), (14, 10), (17, 10)], [False, False, False, True], 70, False, [True, False, False, False], 2455, 'West', (14, 5))
Element 16: (3, (14, 5), ['.', '%', '', ''], [(18, 10), (13, 10), (17, 11)], [False, True, False, False], 68, False, [True, False, False, False], 2474, 'West', (13, 5))
Element 17: (3, (13, 5), ['.', '%', '.', ''], [(17, 10), (13, 9), (18, 11)], [False, True, False, False], 66, False, [True, False, True, False], 2493, 'North', (13, 6))
Element 18: (3, (13, 6), ['.', '', '', ''], [(18, 10), (13, 8), (17, 11)], [False, False, False, False], 64, False, [True, False, False, False], 2512, 'West', (12, 6))
Element 19: (3, (12, 6), ['%', '.', '.', ''], [(18, 9), (14, 8), (17, 10)], [True, False, False, False], 62, False, [False, True, True, False], 2531, 'North', (12, 7))
Element 20: (3, (12, 7), ['%', '', '%', ''], [(17, 9), (15, 8), (16, 10)], [True, False, True, False], 60, False, [False, False, False, False], 2550, 'East', (13, 7))
Element 21: (3, (13, 7), ['', '', '', ''], [(18, 9), (16, 8), (17, 10)], [False, False, False, False], 58, False, [False, False, False, False], 2549, 'East', (14, 7))
Element 22: (3, (14, 7), ['', '', '', ''], [(18, 8), (17, 8), (16, 10)], [False, False, False, False], 56, False, [False, False, False, False], 2548, 'East', (15, 7))
Element 23: (3, (15, 7), ['', '', '', ''], [(18, 9), (18, 8), (16, 9)], [False, False, False, False], 54, False, [False, False, False, False], 2547, 'East', (16, 7))
Element 24: (3, (16, 7), ['', '', 'G', '%'], [(17, 9), (18, 9), (16, 8)], [False, False, False, True], 52, False, [False, False, False, False], 2546, 'West', (15, 7))
Element 25: (3, (15, 7), ['', '', '', 'G'], [(17, 8), (18, 10), (16, 7)], [False, False, False, False], 50, False, [False, False, False, False], 2545, 'North', (15, 8))
Element 26: (3, (15, 8), ['', '', '', 'G'], [(16, 8), (18, 11), (16, 6)], [False, False, False, False], 48, False, [False, False, False, False], 2544, 'North', (15, 9))
Element 27: (3, (15, 9), ['%', '', '', 'G'], [(16, 9), (17, 11), (17, 6)], [True, False, False, False], 46, False, [False, False, False, False], 2543, 'North', (15, 10))
Element 28: (3, (15, 10), ['', '', '', 'G'], [(16, 10), (17, 10), (18, 6)], [False, False, False, False], 44, False, [False, False, False, False], 2542, 'North', (15, 11))
Element 29: (3, (15, 11), ['', '', '', 'G'], [(16, 11), (17, 9), (18, 5)], [False, False, False, False], 42, False, [False, False, False, False], 2541, 'North', (15, 12))
Element 30: (3, (15, 12), ['', '', '%', 'G'], [(16, 12), (17, 10), (18, 4)], [False, False, True, False], 40, False, [False, False, False, False], 2540, 'West', (14, 12))
Element 31: (3, (14, 12), ['', '', '%', ''], [(16, 13), (17, 11), (17, 4)], [False, False, True, False], 38, False, [False, False, False, False], 2539, 'South', (14, 11))
Element 32: (3, (14, 11), ['', '', '', ''], [(17, 13), (18, 11), (17, 5)], [False, False, False, False], 36, False, [False, False, False, False], 2538, 'South', (14, 10))
Element 33: (3, (14, 10), ['', '%', '', ''], [(18, 13), (18, 10), (17, 4)], [False, True, False, False], 34, False, [False, False, False, False], 2537, 'West', (13, 10))
Element 34: (3, (13, 10), ['.', '', '', ''], [(17, 13), (17, 10), (17, 3)], [False, False, False, False], 32, False, [True, False, False, False], 2536, 'West', (12, 10))
Element 35: (3, (12, 10), ['.', '.', '', ''], [(16, 13), (18, 10), (16, 3)], [False, False, False, False], 30, False, [True, True, False, False], 2545, 'South', (12, 9))
Element 36: (3, (12, 9), ['.', '%', '', ''], [(16, 12), (18, 9), (16, 2)], [False, True, False, False], 28, False, [True, False, False, False], 2564, 'West', (11, 9))
Element 37: (3, (11, 9), ['%', '.', '.', ''], [(15, 12), (17, 9), (15, 2)], [True, False, False, False], 26, False, [False, True, True, False], 2583, 'North', (11, 10))
Element 38: (3, (11, 10), ['.', '', '', ''], [(15, 11), (18, 9), (14, 2)], [False, False, False, False], 24, False, [True, False, False, False], 2602, 'West', (10, 10))
Element 39: (3, (10, 10), ['.', '%', '', ''], [(15, 10), (18, 8), (14, 3)], [False, True, False, False], 22, False, [True, False, False, False], 2621, 'West', (9, 10))
Element 40: (3, (9, 10), ['.', '.', '', ''], [(15, 9), (17, 8), (13, 3)], [False, False, False, False], 20, False, [True, True, False, False], 2640, 'South', (9, 9))
Element 41: (3, (9, 9), ['.', '.', '', '%'], [(15, 8), (17, 9), (12, 3)], [False, False, False, True], 18, False, [True, True, False, False], 2659, 'South', (9, 8))
Element 42: (3, (9, 8), ['.', 'F', '', '.'], [(14, 8), (17, 8), (12, 2)], [False, False, False, False], 16, False, [True, False, False, True], 2678, 'South', (9, 7))
Element 43: (3, (9, 7), ['%', '.', '', 'F'], [(13, 8), (16, 8), (12, 1)], [True, False, False, False], 14, False, [False, True, False, False], 3687, 'East', (10, 7))
Element 44: (3, (10, 7), ['', '.', '.', '%'], [(13, 9), (16, 7), (13, 1)], [False, False, False, True], 12, False, [False, True, True, False], 4696, 'North', (10, 8))
Element 45: (3, (10, 8), ['', '', '%', '.'], [(13, 10), (16, 6), (14, 1)], [False, False, True, False], 10, False, [False, False, False, True], 4715, 'East', (11, 8))
Element 46: (3, (11, 8), ['', '%', '', '%'], [(14, 10), (17, 6), (13, 1)], [False, True, False, True], 8, False, [False, False, False, False], 4724, 'West', (10, 8))
Element 47: (3, (10, 8), ['', '', '%', ''], [(14, 11), (18, 6), (12, 1)], [False, False, True, False], 6, False, [False, False, False, False], 4723, 'South', (10, 7))
Element 48: (3, (10, 7), ['', '.', '', '%'], [(14, 12), (18, 5), (11, 1)], [False, False, False, True], 4, False, [False, True, False, False], 4732, 'South', (10, 6))
Element 49: (3, (10, 6), ['.', '.', '', '%'], [(13, 12), (18, 4), (11, 2)], [False, False, False, True], 2, False, [True, True, False, False], 4751, 'South', (10, 5))
Element 50: (3, (10, 5), ['.', '.', '', '%'], [(13, 12), (18, 4), (11, 2)], [False, False, False, True], 0, False, [True, True, False, False], 4760, 'Stop', (10, 5))
Element 51: #0#
