Element 1: (2, (6, 4), ['G', '.', '.', '.'], [(6, 10), (5, 4), (13, 8)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (7, 4))
Element 19: (2, (15, 11), ['', '', '', ''], [(17, 13), (16, 3), (13, 12)], [False, False, False, False], 62, False, [False, False, False, False], 5621, 'East', (16, 11))
Element 20: (2, (16, 11), ['', '', '', ''], [(16, 13), (17, 3), (12, 12)], [False, False, False, False], 60, False, [False, False, False, False], 5640, 'East', (17, 11))
Element 21: (2, (17, 11), ['', '', '%', ''], [(16, 12), (17, 4), (12, 13)], [False, False, True, False], 58, False, [False, False, False, False], 6649, 'East', (18, 11))
Element 22: (2, (18, 11), ['', '', '%', '%'], [(15, 12), (18, 4), (11, 13)], [False, False, True, True], 56, False, [False, False, False, False], 6668, 'South', (18, 10))
Element 23: (2, (18, 10), ['', '', '', '%'], [(15, 11), (18, 5), (10, 13)], [False, False, False, True], 54, False, [False, False, False, False], 6687, 'South', (18, 9))
Element 24: (2, (18, 9), ['', '', '', '%'], [(14, 11), (18, 6), (10, 12)], [False, False, False, True], 52, False, [False, False, False, False], 6706, 'South', (18, 8))
Element 25: (2, (18, 8), ['', '%', '', '%'], [(14, 12), (17, 6), (10, 11)], [False, True, False, True], 50, False, [False, False, False, False], 6725, 'West', (17, 8))
Element 26: (2, (17, 8), ['', '%', '', ''], [(13, 12), (17, 5), (11, 11)], [False, True, False, False], 48, False, [False, False, False, False], 6744, 'North', (17, 9))
Element 27: (2, (17, 9), ['', '', '', ''], [(13, 11), (17, 6), (12, 11)], [False, False, False, False], 46, False, [False, False, False, False], 6753, 'North', (17, 10))
Element 28: (2, (17, 10), ['', '', '', ''], [(12, 11), (16, 6), (12, 10)], [False, False, False, False], 44, False, [False, False, False, False], 6762, 'West', (16, 10))
Element 29: (2, (16, 10), ['', '', '', ''], [(12, 12), (16, 7), (13, 10)], [False, False, False, False], 42, False, [False, False, False, False], 6771, 'South', (16, 9))
Element 30: (2, (16, 9), ['', '', '', ''], [(12, 13), (15, 7), (14, 10)], [False, False, False, False], 40, False, [False, False, False, False], 6780, 'South', (16, 8))
Element 31: (2, (16, 8), ['', '', '', ''], [(11, 13), (15, 6), (14, 11)], [False, False, False, False], 38, False, [False, False, False, False], 6789, 'South', (16, 7))
Element 32: (2, (16, 7), ['', '', '', '%'], [(10, 13), (15, 5), (13, 11)], [False, False, False, True], 36, False, [False, False, False, False], 6798, 'South', (16, 6))
Element 33: (2, (16, 6), ['', '%', '', ''], [(10, 12), (15, 4), (14, 11)], [False, True, False, False], 34, False, [False, False, False, False], 6807, 'East', (17, 6))
Element 34: (2, (17, 6), ['', '', '%', ''], [(9, 12), (16, 4), (14, 10)], [False, False, True, False], 32, False, [False, False, False, False], 6826, 'East', (18, 6))
Element 35: (2, (18, 6), ['', '', '%', '%'], [(9, 11), (15, 4), (13, 10)], [False, False, True, True], 30, False, [False, False, False, False], 6835, 'South', (18, 5))
Element 36: (2, (18, 5), ['', '', '', '%'], [(8, 11), (15, 5), (13, 11)], [False, False, False, True], 28, False, [False, False, False, False], 6844, 'South', (18, 4))
Element 37: (2, (18, 4), ['', '%', '', '%'], [(7, 11), (14, 5), (13, 10)], [False, True, False, True], 26, False, [False, False, False, False], 7853, 'West', (17, 4))
Element 38: (2, (17, 4), ['', '', '', ''], [(7, 10), (14, 6), (13, 9)], [False, False, False, False], 24, False, [False, False, False, False], 7872, 'North', (17, 5))
Element 39: (2, (17, 5), ['%', '', '', ''], [(8, 10), (14, 7), (12, 9)], [True, False, False, False], 22, False, [False, False, False, False], 7891, 'South', (17, 4))
Element 40: (2, (17, 4), ['', '', '', ''], [(7, 10), (13, 7), (11, 9)], [False, False, False, False], 20, False, [False, False, False, False], 7900, 'South', (17, 3))
Element 41: (2, (17, 3), ['', '%', '', '%'], [(7, 11), (13, 6), (11, 10)], [False, True, False, True], 18, False, [False, False, False, False], 7909, 'West', (16, 3))
Element 42: (2, (16, 3), ['%', '', '', ''], [(6, 11), (13, 5), (10, 10)], [True, False, False, False], 16, False, [False, False, False, False], 7928, 'North', (16, 4))
Element 43: (2, (16, 4), ['', '', '%', ''], [(5, 11), (12, 5), (9, 10)], [False, False, True, False], 14, False, [False, False, False, False], 7947, 'West', (15, 4))
Element 44: (2, (15, 4), ['%', '%', '', ''], [(6, 11), (12, 6), (9, 11)], [True, True, False, False], 12, False, [False, False, False, False], 7956, 'North', (15, 5))
Element 45: (2, (15, 5), ['', '', '', '%'], [(7, 11), (12, 7), (9, 12)], [False, False, False, True], 10, False, [False, False, False, False], 7965, 'North', (15, 6))
Element 46: (2, (15, 6), ['', '', '', ''], [(8, 11), (12, 6), (9, 11)], [False, False, False, False], 8, False, [False, False, False, False], 7964, 'North', (15, 7))
Element 47: (2, (15, 7), ['', '', '', ''], [(8, 10), (12, 5), (9, 10)], [False, False, False, False], 6, False, [False, False, False, False], 7963, 'North', (15, 8))
Element 48: (2, (15, 8), ['', '', '', ''], [(8, 11), (13, 5), (9, 11)], [False, False, False, False], 4, False, [False, False, False, False], 7962, 'North', (15, 9))
Element 49: (2, (15, 9), ['%', '', '', ''], [(9, 11), (13, 6), (9, 10)], [True, False, False, False], 2, False, [False, False, False, False], 7961, 'North', (15, 10))
Element 50: (2, (15, 10), ['', '', '', ''], [(9, 11), (13, 6), (9, 9)], [False, False, False, False], 0, False, [False, False, False, False], 7960, 'Stop', (15, 10))
Element 51: #0#
