Element 1: (0, (6, 10), ['.', 'F', '.', '.'], [(4, 10), (11, 1), (11, 13)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (6, 9))
Element 2: (0, (6, 9), ['.', '%', '', 'F'], [(5, 10), (12, 1), (12, 13)], [False, True, False, False], 96, False, [True, False, False, False], 2019, 'East', (7, 9))
Element 3: (0, (7, 9), ['', '%', '.', '.'], [(5, 11), (13, 1), (12, 12)], [False, True, False, False], 94, False, [False, False, True, True], 3048, 'East', (8, 9))
Element 4: (0, (8, 9), ['', '.', '.', '.'], [(6, 11), (14, 1), (13, 12)], [False, False, False, False], 92, False, [False, True, True, True], 3087, 'East', (9, 9))
Element 5: (0, (9, 9), ['', '.', '.', '%'], [(7, 11), (14, 2), (14, 12)], [False, False, False, True], 90, False, [False, True, True, False], 4116, 'North', (9, 10))
Element 6: (0, (9, 10), ['.', '', '.', '.'], [(8, 11), (15, 2), (15, 12)], [False, False, False, False], 88, False, [True, False, True, True], 4155, 'East', (10, 10))
Element 7: (0, (10, 10), ['', '%', '.', '.'], [(9, 11), (16, 2), (16, 12)], [False, True, False, False], 86, False, [False, False, True, True], 4194, 'East', (11, 10))
Element 8: (0, (11, 10), ['', '.', '.', '.'], [(10, 11), (16, 3), (16, 13)], [False, False, False, False], 84, False, [False, True, True, True], 4233, 'East', (12, 10))
Element 9: (0, (12, 10), ['', '.', '.', '.'], [(11, 11), (17, 3), (17, 13)], [False, False, False, False], 82, False, [False, True, True, True], 4272, 'East', (13, 10))
Element 10: (0, (13, 10), ['', '.', '.', '.'], [(12, 11), (17, 4), (18, 13)], [False, False, False, False], 80, False, [False, True, True, True], 4311, 'East', (14, 10))
Element 11: (0, (14, 10), ['', '%', '.', '.'], [(13, 11), (18, 4), (17, 13)], [False, True, False, False], 78, False, [False, False, True, True], 4340, 'East', (15, 10))
Element 12: (0, (15, 10), ['', '.', '.', '.'], [(14, 11), (18, 5), (16, 13)], [False, False, False, False], 76, False, [False, True, True, True], 4369, 'East', (16, 10))
Element 13: (0, (16, 10), ['', '.', '.', '.'], [(15, 11), (18, 6), (16, 12)], [False, False, False, False], 74, False, [False, True, True, True], 4398, 'East', (17, 10))
Element 14: (0, (17, 10), ['', '.', '.', '.'], [(16, 11), (17, 6), (15, 12)], [False, False, False, False], 72, False, [False, True, True, True], 4427, 'East', (18, 10))
Element 15: (0, (18, 10), ['', '.', '.', '%'], [(17, 11), (17, 5), (16, 12)], [False, False, False, True], 70, False, [False, True, True, False], 4456, 'North', (18, 11))
Element 16: (0, (18, 11), ['', '', '%', '%'], [(17, 10), (17, 6), (15, 12)], [False, False, True, True], 68, False, [False, False, False, False], 4465, 'West', (17, 11))
Element 17: (0, (17, 11), ['', '', '%', ''], [(17, 9), (16, 6), (15, 11)], [False, False, True, False], 66, False, [False, False, False, False], 4484, 'West', (16, 11))
Element 18: (0, (16, 11), ['', '', '', ''], [(18, 9), (16, 7), (15, 10)], [False, False, False, False], 64, False, [False, False, False, False], 4503, 'North', (16, 12))
Element 19: (0, (16, 12), ['', '', '', '%'], [(18, 8), (16, 8), (15, 9)], [False, False, False, True], 62, False, [False, False, False, False], 4532, 'North', (16, 13))
Element 20: (0, (16, 13), ['%', '', '%', ''], [(17, 8), (16, 9), (15, 8)], [True, False, True, False], 60, False, [False, False, False, False], 4561, 'East', (17, 13))
Element 21: (0, (17, 13), ['', '%', '%', ''], [(16, 8), (17, 9), (15, 7)], [False, True, True, False], 58, False, [False, False, False, False], 4570, 'East', (18, 13))
Element 22: (0, (18, 13), ['', '%', '%', '%'], [(16, 9), (18, 9), (15, 6)], [False, True, True, True], 56, False, [False, False, False, False], 4579, 'West', (17, 13))
Element 23: (0, (17, 13), ['', '%', '%', ''], [(16, 10), (18, 10), (15, 5)], [False, True, True, False], 54, False, [False, False, False, False], 4588, 'West', (16, 13))
Element 24: (0, (16, 13), ['%', '', '%', ''], [(15, 10), (18, 11), (15, 4)], [True, False, True, False], 52, False, [False, False, False, False], 4597, 'South', (16, 12))
Element 25: (0, (16, 12), ['', '', '', '%'], [(15, 9), (17, 11), (16, 4)], [False, False, False, True], 50, False, [False, False, False, False], 4606, 'West', (15, 12))
Element 26: (0, (15, 12), ['', '', '%', ''], [(15, 8), (17, 10), (17, 4)], [False, False, True, False], 48, False, [False, False, False, False], 4605, 'South', (15, 11))
Element 27: (0, (15, 11), ['', '', '', ''], [(14, 8), (16, 10), (18, 4)], [False, False, False, False], 46, False, [False, False, False, False], 4614, 'West', (14, 11))
Element 28: (0, (14, 11), ['', '', '', ''], [(14, 7), (16, 11), (18, 5)], [False, False, False, False], 44, False, [False, False, False, False], 4623, 'North', (14, 12))
Element 29: (0, (14, 12), ['', '', '%', ''], [(14, 6), (16, 12), (18, 6)], [False, False, True, False], 42, False, [False, False, False, False], 4632, 'West', (13, 12))
Element 30: (0, (13, 12), ['', '', '%', ''], [(14, 5), (16, 13), (17, 6)], [False, False, True, False], 40, False, [False, False, False, False], 4641, 'South', (13, 11))
Element 31: (0, (13, 11), ['', '', '', ''], [(13, 5), (17, 13), (17, 5)], [False, False, False, False], 38, False, [False, False, False, False], 4650, 'West', (12, 11))
Element 32: (0, (12, 11), ['', '', '', ''], [(13, 6), (18, 13), (17, 6)], [False, False, False, False], 36, False, [False, False, False, False], 4659, 'North', (12, 12))
Element 33: (0, (12, 12), ['%', '', '', ''], [(13, 7), (17, 13), (16, 6)], [True, False, False, False], 34, False, [False, False, False, False], 4668, 'North', (12, 13))
Element 34: (0, (12, 13), ['', '', '%', '%'], [(13, 8), (16, 13), (16, 7)], [False, False, True, True], 32, False, [False, False, False, False], 4677, 'West', (11, 13))
Element 35: (0, (11, 13), ['.', '%', '%', ''], [(13, 9), (16, 12), (16, 8)], [False, True, True, False], 30, False, [True, False, False, False], 4686, 'West', (10, 13))
Element 36: (0, (10, 13), ['%', '.', '%', ''], [(12, 9), (15, 12), (17, 8)], [True, False, True, False], 28, False, [False, True, False, False], 4705, 'South', (10, 12))
Element 37: (0, (10, 12), ['.', '', '', '%'], [(11, 9), (15, 11), (18, 8)], [False, False, False, True], 26, False, [True, False, False, False], 4724, 'West', (9, 12))
Element 38: (0, (9, 12), ['%', '', '%', ''], [(11, 8), (15, 10), (18, 9)], [True, False, True, False], 24, False, [False, False, False, False], 4743, 'South', (9, 11))
Element 39: (0, (9, 11), ['', '', '', ''], [(10, 8), (15, 9), (18, 10)], [False, False, False, False], 22, False, [False, False, False, False], 4752, 'East', (10, 11))
Element 40: (0, (10, 11), ['', '', '', ''], [(10, 7), (15, 8), (18, 11)], [False, False, False, False], 20, False, [False, False, False, False], 5751, 'East', (11, 11))
Element 41: (0, (11, 11), ['', '', '%', ''], [(9, 7), (15, 7), (17, 11)], [False, False, True, False], 18, False, [False, False, False, False], 6750, 'West', (10, 11))
