Element 1: (2, (9, 6), ['%', '.', 'F', '.'], [(3, 10), (5, 13), (18, 8)], [True, False, False, False], 98, False, [False, True, False, True], 1009, 'North', (9, 7))
Element 14: (2, (14, 12), ['.', '.', '%', ''], [(13, 11), (3, 10), (16, 13)], [False, False, True, False], 72, False, [True, True, False, False], 6436, 'South', (14, 11))
Element 15: (2, (14, 11), ['', '', '', ''], [(13, 12), (4, 10), (17, 13)], [False, False, False, False], 70, False, [False, False, False, False], 6465, 'West', (13, 11))
Element 16: (2, (13, 11), ['', '', '', ''], [(12, 12), (4, 9), (18, 13)], [False, False, False, False], 68, False, [False, False, False, False], 6494, 'North', (13, 12))
Element 17: (2, (13, 12), ['', '', '%', ''], [(12, 13), (5, 9), (17, 13)], [False, False, True, False], 66, False, [False, False, False, False], 7503, 'West', (12, 12))
Element 18: (2, (12, 12), ['%', '', '', ''], [(11, 13), (6, 9), (16, 13)], [True, False, False, False], 64, False, [False, False, False, False], 7512, 'North', (12, 13))
Element 19: (2, (12, 13), ['', '', '%', '%'], [(10, 13), (7, 9), (16, 12)], [False, False, True, True], 62, False, [False, False, False, False], 7521, 'West', (11, 13))
Element 20: (2, (11, 13), ['', '%', '%', ''], [(10, 12), (7, 10), (15, 12)], [False, True, True, False], 60, False, [False, False, False, False], 7540, 'West', (10, 13))
Element 21: (2, (10, 13), ['%', '', '%', ''], [(10, 11), (7, 11), (15, 11)], [True, False, True, False], 58, False, [False, False, False, False], 8549, 'South', (10, 12))
Element 22: (2, (10, 12), ['.', '', '', '%'], [(11, 11), (8, 11), (15, 10)], [False, False, False, True], 56, False, [True, False, False, False], 8568, 'West', (9, 12))
Element 23: (2, (9, 12), ['%', 'G', '%', ''], [(10, 11), (9, 11), (15, 9)], [True, False, True, False], 54, False, [False, False, False, False], 8597, 'East', (10, 12))
Element 24: (2, (10, 12), ['', 'G', '', '%'], [(10, 10), (10, 11), (15, 8)], [False, False, False, True], 52, False, [False, False, False, False], 8606, 'West', (9, 12))
Element 25: (2, (9, 12), ['%', '', '%', ''], [(9, 10), (11, 11), (15, 7)], [True, False, True, False], 50, False, [False, False, False, False], 8615, 'East', (10, 12))
Element 26: (2, (10, 12), ['', '', '', '%'], [(9, 9), (12, 11), (16, 7)], [False, False, False, True], 48, False, [False, False, False, False], 8624, 'North', (10, 13))
Element 27: (2, (10, 13), ['%', '', '%', ''], [(9, 10), (13, 11), (16, 6)], [True, False, True, False], 46, False, [False, False, False, False], 8633, 'East', (11, 13))
Element 28: (2, (11, 13), ['', '%', '%', ''], [(9, 11), (14, 11), (17, 6)], [False, True, True, False], 44, False, [False, False, False, False], 8642, 'East', (12, 13))
Element 29: (2, (12, 13), ['', '', '%', '%'], [(9, 12), (15, 11), (18, 6)], [False, False, True, True], 42, False, [False, False, False, False], 8651, 'South', (12, 12))
Element 30: (2, (12, 12), ['%', '', '', ''], [(9, 11), (16, 11), (18, 5)], [True, False, False, False], 40, False, [False, False, False, False], 8660, 'South', (12, 11))
Element 31: (2, (12, 11), ['', '', '', ''], [(8, 11), (17, 11), (18, 4)], [False, False, False, False], 38, False, [False, False, False, False], 8669, 'South', (12, 10))
Element 32: (2, (12, 10), ['', '', '', ''], [(8, 10), (18, 11), (17, 4)], [False, False, False, False], 36, False, [False, False, False, False], 8688, 'West', (11, 10))
Element 33: (2, (11, 10), ['', '', '', ''], [(7, 10), (18, 10), (17, 5)], [False, False, False, False], 34, False, [False, False, False, False], 8697, 'North', (11, 11))
Element 34: (2, (11, 11), ['', '', '%', ''], [(7, 11), (18, 9), (17, 4)], [False, False, True, False], 32, False, [False, False, False, False], 8696, 'West', (10, 11))
Element 35: (2, (10, 11), ['', '', '', ''], [(6, 11), (18, 8), (17, 3)], [False, False, False, False], 30, False, [False, False, False, False], 8715, 'South', (10, 10))
Element 36: (2, (10, 10), ['', '%', '', ''], [(5, 11), (17, 8), (16, 3)], [False, True, False, False], 28, False, [False, False, False, False], 8734, 'West', (9, 10))
Element 37: (2, (9, 10), ['', '', '', ''], [(6, 11), (17, 9), (16, 4)], [False, False, False, False], 26, False, [False, False, False, False], 8743, 'North', (9, 11))
Element 38: (2, (9, 11), ['', '', '', ''], [(7, 11), (17, 10), (15, 4)], [False, False, False, False], 24, False, [False, False, False, False], 8752, 'West', (8, 11))
Element 39: (2, (8, 11), ['', '', '%', ''], [(7, 10), (16, 10), (15, 5)], [False, False, True, False], 22, False, [False, False, False, False], 8761, 'South', (8, 10))
Element 40: (2, (8, 10), ['', '', '', ''], [(6, 10), (16, 9), (15, 6)], [False, False, False, False], 20, False, [False, False, False, False], 8770, 'South', (8, 9))
Element 41: (2, (8, 9), ['', '.', '', ''], [(6, 11), (16, 8), (14, 6)], [False, False, False, False], 18, False, [False, True, False, False], 8779, 'South', (8, 8))
Element 42: (2, (8, 8), ['%', '%', '', '.'], [(7, 11), (16, 7), (14, 7)], [True, True, False, False], 16, False, [False, False, False, True], 8798, 'East', (9, 8))
Element 43: (2, (9, 8), ['', '', '', ''], [(8, 11), (16, 6), (14, 8)], [False, False, False, False], 14, False, [False, False, False, False], 8817, 'North', (9, 9))
Element 44: (2, (9, 9), ['', '', '', '%'], [(9, 11), (17, 6), (13, 8)], [False, False, False, True], 12, False, [False, False, False, False], 8826, 'South', (9, 8))
Element 45: (2, (9, 8), ['', '', '', ''], [(9, 12), (18, 6), (13, 7)], [False, False, False, False], 10, False, [False, False, False, False], 8835, 'West', (8, 8))
Element 46: (2, (8, 8), ['%', '%', '', ''], [(9, 12), (18, 5), (13, 6)], [True, True, False, False], 8, False, [False, False, False, False], 8844, 'North', (8, 9))
Element 47: (2, (8, 9), ['', '', '', ''], [(9, 12), (18, 4), (13, 5)], [False, False, False, False], 6, False, [False, False, False, False], 8853, 'East', (9, 9))
Element 48: (2, (9, 9), ['', '', '', '%'], [(10, 12), (17, 4), (14, 5)], [False, False, False, True], 4, False, [False, False, False, False], 8862, 'West', (8, 9))
Element 49: (2, (8, 9), ['', '', '', ''], [(10, 12), (17, 5), (13, 5)], [False, False, False, False], 2, False, [False, False, False, False], 8861, 'West', (7, 9))
Element 50: (2, (7, 9), ['', '%', '', ''], [(10, 12), (17, 5), (12, 5)], [False, True, False, False], 0, False, [False, False, False, False], 8870, 'Stop', (7, 9))
Element 51: #0#
