Element 1: (1, (10, 8), ['.', 'F', '%', '.'], [(15, 7), (16, 7), (18, 10)], [False, False, True, False], 98, False, [True, False, False, True], 9, 'South', (10, 7))
Element 2: (1, (10, 7), ['F', '.', '', '%'], [(15, 8), (16, 8), (18, 11)], [False, False, False, True], 96, False, [False, True, False, False], 1038, 'West', (9, 7))
Element 3: (1, (9, 7), ['%', '.', '.', ''], [(15, 9), (17, 8), (17, 11)], [True, False, False, False], 94, False, [False, True, True, False], 2067, 'North', (9, 8))
Element 4: (1, (9, 8), ['.', '', '.', ''], [(16, 9), (18, 8), (17, 10)], [False, False, False, False], 92, False, [True, False, True, False], 2106, 'North', (9, 9))
Element 5: (1, (9, 9), ['.', '', '.', '%'], [(16, 10), (18, 9), (17, 9)], [False, False, False, True], 90, False, [True, False, True, False], 2145, 'North', (9, 10))
Element 6: (1, (9, 10), ['.', '', '.', '.'], [(16, 11), (18, 10), (18, 9)], [False, False, False, False], 88, False, [True, False, True, True], 2164, 'East', (10, 10))
Element 7: (1, (10, 10), ['', '%', '.', '.'], [(16, 12), (18, 11), (18, 8)], [False, True, False, False], 86, False, [False, False, True, True], 2183, 'East', (11, 10))
Element 8: (1, (11, 10), ['', '.', '.', '.'], [(16, 13), (17, 11), (17, 8)], [False, False, False, False], 84, False, [False, True, True, True], 2202, 'East', (12, 10))
Element 9: (1, (12, 10), ['', '.', '.', '.'], [(17, 13), (17, 10), (16, 8)], [False, False, False, False], 82, False, [False, True, True, True], 2221, 'East', (13, 10))
Element 10: (1, (13, 10), ['', '.', '.', '.'], [(18, 13), (17, 9), (16, 9)], [False, False, False, False], 80, False, [False, True, True, True], 2240, 'East', (14, 10))
Element 11: (1, (14, 10), ['', '%', '.', '.'], [(17, 13), (17, 10), (16, 10)], [False, True, False, False], 78, False, [False, False, True, True], 2249, 'East', (15, 10))
Element 12: (1, (15, 10), ['', '', '.', ''], [(16, 13), (17, 9), (16, 11)], [False, False, False, False], 76, False, [False, False, True, False], 2258, 'North', (15, 11))
Element 13: (1, (15, 11), ['.', '', '.', ''], [(17, 13), (17, 10), (16, 12)], [False, False, False, False], 74, False, [True, False, True, False], 2267, 'North', (15, 12))
Element 14: (1, (15, 12), ['.', '', '%', ''], [(18, 13), (17, 11), (16, 13)], [False, False, True, False], 72, False, [True, False, False, False], 2276, 'West', (14, 12))
Element 15: (1, (14, 12), ['.', '.', '%', ''], [(18, 13), (16, 11), (17, 13)], [False, False, True, False], 70, False, [True, True, False, False], 2285, 'South', (14, 11))
Element 16: (1, (14, 11), ['.', '', '', ''], [(18, 13), (16, 12), (16, 13)], [False, False, False, False], 68, False, [True, False, False, False], 2294, 'West', (13, 11))
Element 17: (1, (13, 11), ['.', '', '.', ''], [(18, 13), (15, 12), (16, 12)], [False, False, False, False], 66, False, [True, False, True, False], 2303, 'North', (13, 12))
Element 18: (1, (13, 12), ['.', '', '%', ''], [(17, 13), (15, 11), (16, 11)], [False, False, True, False], 64, False, [True, False, False, False], 2312, 'West', (12, 12))
