Element 1: (0, (11, 8), ['.', '%', '.', '%'], [(13, 7), (14, 12), (16, 7)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (11, 9))
Element 2: (0, (11, 9), ['%', '', '.', '.'], [(14, 7), (15, 12), (16, 8)], [True, False, False, False], 96, False, [False, False, True, True], 39, 'East', (12, 9))
Element 3: (0, (12, 9), ['', '%', '.', '.'], [(15, 7), (16, 12), (17, 8)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (13, 9))
Element 4: (0, (13, 9), ['', '.', '.', '%'], [(15, 8), (16, 13), (18, 8)], [False, False, False, True], 92, False, [False, True, True, False], 117, 'North', (13, 10))
Element 5: (0, (13, 10), ['.', '', '.', '.'], [(15, 9), (17, 13), (18, 9)], [False, False, False, False], 90, False, [True, False, True, True], 156, 'East', (14, 10))
Element 6: (0, (14, 10), ['', '%', '.', '.'], [(16, 9), (18, 13), (18, 10)], [False, True, False, False], 88, False, [False, False, True, True], 195, 'East', (15, 10))
Element 7: (0, (15, 10), ['', '', '.', '.'], [(17, 9), (17, 13), (18, 11)], [False, False, False, False], 86, False, [False, False, True, True], 224, 'East', (16, 10))
Element 8: (0, (16, 10), ['', '', '.', 'G'], [(17, 10), (16, 13), (17, 11)], [False, False, False, False], 84, False, [False, False, True, False], 253, 'North', (16, 11))
Element 9: (0, (16, 11), ['.', '', 'G', ''], [(18, 10), (16, 12), (17, 10)], [False, False, False, False], 82, False, [True, False, False, False], 262, 'West', (15, 11))
Element 10: (0, (15, 11), ['.', '', '', 'G'], [(18, 11), (16, 11), (17, 9)], [False, False, False, False], 80, False, [True, False, False, False], 271, 'West', (14, 11))
Element 11: (0, (14, 11), ['.', '', '', ''], [(17, 11), (16, 10), (16, 9)], [False, False, False, False], 78, False, [True, False, False, False], 280, 'West', (13, 11))
Element 12: (0, (13, 11), ['.', '', '.', ''], [(16, 11), (17, 10), (16, 10)], [False, False, False, False], 76, False, [True, False, True, False], 289, 'North', (13, 12))
Element 13: (0, (13, 12), ['.', '', '%', ''], [(16, 12), (18, 10), (16, 11)], [False, False, True, False], 74, False, [True, False, False, False], 298, 'West', (12, 12))
Element 14: (0, (12, 12), ['%', '.', 'F', ''], [(16, 13), (18, 11), (16, 12)], [True, False, False, False], 72, False, [False, True, False, False], 307, 'North', (12, 13))
Element 15: (0, (12, 13), ['.', '', '%', '%'], [(17, 13), (17, 11), (16, 13)], [False, False, True, True], 70, False, [True, False, False, False], 1306, 'West', (11, 13))
Element 16: (0, (11, 13), ['.', '%', '%', ''], [(18, 13), (18, 11), (17, 13)], [False, True, True, False], 68, False, [True, False, False, False], 1315, 'West', (10, 13))
Element 17: (0, (10, 13), ['%', '.', '%', ''], [(18, 13), (18, 10), (16, 13)], [True, False, True, False], 66, False, [False, True, False, False], 1324, 'South', (10, 12))
Element 18: (0, (10, 12), ['.', '.', '', '%'], [(17, 13), (18, 9), (16, 12)], [False, False, False, True], 64, False, [True, True, False, False], 1333, 'South', (10, 11))
Element 19: (0, (10, 11), ['.', '.', '', '.'], [(16, 13), (18, 8), (15, 12)], [False, False, False, False], 62, False, [True, True, False, True], 1342, 'East', (11, 11))
Element 20: (0, (11, 11), ['', '.', '%', '.'], [(16, 12), (17, 8), (15, 11)], [False, False, True, False], 60, False, [False, True, False, True], 1351, 'East', (12, 11))
Element 21: (0, (12, 11), ['', '.', '', ''], [(16, 12), (17, 9), (15, 10)], [False, False, False, False], 58, False, [False, True, False, False], 1360, 'South', (12, 10))
Element 22: (0, (12, 10), ['.', '', '', ''], [(16, 11), (16, 9), (15, 9)], [False, False, False, False], 56, False, [True, False, False, False], 1369, 'West', (11, 10))
Element 23: (0, (11, 10), ['.', '', '', ''], [(15, 11), (16, 8), (15, 8)], [False, False, False, False], 54, False, [True, False, False, False], 1378, 'West', (10, 10))
Element 24: (0, (10, 10), ['.', '%', '', ''], [(15, 12), (16, 7), (14, 8)], [False, True, False, False], 52, False, [True, False, False, False], 1397, 'West', (9, 10))
Element 25: (0, (9, 10), ['.', '.', '.', ''], [(14, 12), (16, 6), (13, 8)], [False, False, False, False], 50, False, [True, True, True, False], 1426, 'North', (9, 11))
Element 26: (0, (9, 11), ['.', '', '.', ''], [(14, 11), (17, 6), (13, 9)], [False, False, False, False], 48, False, [True, False, True, False], 1445, 'North', (9, 12))
Element 27: (0, (9, 12), ['%', '', '%', ''], [(14, 10), (18, 6), (13, 10)], [True, False, True, False], 46, False, [False, False, False, False], 1464, 'South', (9, 11))
Element 28: (0, (9, 11), ['.', '', '', ''], [(15, 10), (18, 5), (14, 10)], [False, False, False, False], 44, False, [True, False, False, False], 1473, 'West', (8, 11))
Element 29: (0, (8, 11), ['F', '.', '%', ''], [(16, 10), (18, 4), (14, 11)], [False, False, True, False], 42, False, [False, True, False, False], 1492, 'West', (7, 11))
Element 30: (0, (7, 11), ['.', '.', '%', ''], [(15, 10), (17, 4), (14, 12)], [False, False, True, False], 40, False, [True, True, False, False], 2501, 'South', (7, 10))
Element 31: (0, (7, 10), ['.', 'F', '', '.'], [(14, 10), (17, 5), (13, 12)], [False, False, False, False], 38, False, [True, False, False, True], 2520, 'South', (7, 9))
Element 32: (0, (7, 9), ['F', '%', '', '.'], [(14, 11), (17, 4), (13, 11)], [False, True, False, False], 36, False, [False, False, False, True], 3519, 'West', (6, 9))
Element 33: (0, (6, 9), ['.', '%', '.', ''], [(14, 10), (17, 3), (12, 11)], [False, True, False, False], 34, False, [True, False, True, False], 4528, 'North', (6, 10))
Element 34: (0, (6, 10), ['.', '', '.', ''], [(14, 11), (16, 3), (12, 12)], [False, False, False, False], 32, False, [True, False, True, False], 4547, 'North', (6, 11))
