Element 1: (0, (10, 8), ['.', 'F', '%', '.'], [(5, 4), (14, 10), (16, 9)], [False, False, True, False], 98, False, [True, False, False, True], 0, 'South', (10, 7))
Element 2: (0, (10, 7), ['F', '.', '', '%'], [(6, 4), (15, 10), (17, 9)], [False, False, False, True], 96, False, [False, True, False, False], 1029, 'West', (9, 7))
Element 3: (0, (9, 7), ['%', '.', '.', ''], [(7, 4), (16, 10), (18, 9)], [True, False, False, False], 94, False, [False, True, True, False], 2058, 'North', (9, 8))
Element 4: (0, (9, 8), ['.', '', '.', ''], [(8, 4), (17, 10), (18, 10)], [False, False, False, False], 92, False, [True, False, True, False], 2097, 'North', (9, 9))
Element 5: (0, (9, 9), ['.', '', '.', '%'], [(9, 4), (17, 11), (18, 11)], [False, False, False, True], 90, False, [True, False, True, False], 2136, 'North', (9, 10))
Element 6: (0, (9, 10), ['.', '', '.', '.'], [(10, 4), (16, 11), (17, 11)], [False, False, False, False], 88, False, [True, False, True, True], 2165, 'East', (10, 10))
Element 7: (0, (10, 10), ['', '%', '.', '.'], [(10, 5), (16, 12), (17, 10)], [False, True, False, False], 86, False, [False, False, True, True], 2194, 'East', (11, 10))
Element 8: (0, (11, 10), ['', '.', '.', '.'], [(10, 6), (16, 13), (16, 10)], [False, False, False, False], 84, False, [False, True, True, True], 2223, 'East', (12, 10))
Element 9: (0, (12, 10), ['', '.', '.', '.'], [(9, 6), (17, 13), (16, 11)], [False, False, False, False], 82, False, [False, True, True, True], 2252, 'East', (13, 10))
Element 10: (0, (13, 10), ['', '.', '.', ''], [(9, 5), (18, 13), (15, 11)], [False, False, False, False], 80, False, [False, True, True, False], 2291, 'North', (13, 11))
Element 11: (0, (13, 11), ['.', '', '.', '.'], [(9, 6), (17, 13), (15, 12)], [False, False, False, False], 78, False, [True, False, True, True], 2310, 'East', (14, 11))
Element 12: (0, (14, 11), ['', '', 'G', ''], [(9, 7), (16, 13), (14, 12)], [False, False, False, False], 76, False, [False, False, False, False], 2329, 'East', (15, 11))
Element 13: (0, (15, 11), ['', '', '', ''], [(10, 7), (16, 12), (13, 12)], [False, False, False, False], 74, False, [False, False, False, False], 2338, 'East', (16, 11))
Element 14: (0, (16, 11), ['', '', '', ''], [(10, 8), (15, 12), (12, 12)], [False, False, False, False], 72, False, [False, False, False, False], 2347, 'East', (17, 11))
Element 15: (0, (17, 11), ['', '', '%', ''], [(11, 8), (15, 11), (12, 13)], [False, False, True, False], 70, False, [False, False, False, False], 3356, 'East', (18, 11))
Element 16: (0, (18, 11), ['', '', '%', '%'], [(11, 9), (14, 11), (11, 13)], [False, False, True, True], 68, False, [False, False, False, False], 3375, 'South', (18, 10))
Element 17: (0, (18, 10), ['', '', '', '%'], [(12, 9), (14, 12), (10, 13)], [False, False, False, True], 66, False, [False, False, False, False], 3394, 'South', (18, 9))
Element 18: (0, (18, 9), ['', '.', '', '%'], [(13, 9), (13, 12), (10, 12)], [False, False, False, True], 64, False, [False, True, False, False], 3413, 'South', (18, 8))
Element 19: (0, (18, 8), ['.', '%', '', '%'], [(13, 8), (13, 11), (10, 11)], [False, True, False, True], 62, False, [True, False, False, False], 3442, 'West', (17, 8))
Element 20: (0, (17, 8), ['.', '%', '', ''], [(14, 8), (12, 11), (11, 11)], [False, True, False, False], 60, False, [True, False, False, False], 3481, 'West', (16, 8))
Element 21: (0, (16, 8), ['G', '.', '', ''], [(15, 8), (12, 12), (12, 11)], [False, False, False, False], 58, False, [False, True, False, False], 3500, 'South', (16, 7))
Element 22: (0, (16, 7), ['.', '.', '', '%'], [(15, 9), (12, 13), (13, 11)], [False, False, False, True], 56, False, [True, True, False, False], 3519, 'South', (16, 6))
Element 23: (0, (16, 6), ['.', '%', '', '.'], [(16, 9), (11, 13), (14, 11)], [False, True, False, False], 54, False, [True, False, False, True], 3528, 'East', (17, 6))
Element 24: (0, (17, 6), ['', '.', '%', '.'], [(17, 9), (10, 13), (14, 10)], [False, False, True, False], 52, False, [False, True, False, True], 3537, 'East', (18, 6))
Element 25: (0, (18, 6), ['', '.', '%', '%'], [(18, 9), (10, 12), (15, 10)], [False, False, True, True], 50, False, [False, True, False, False], 3546, 'South', (18, 5))
Element 26: (0, (18, 5), ['.', '.', '', '%'], [(18, 10), (9, 12), (15, 9)], [False, False, False, True], 48, False, [True, True, False, False], 3565, 'South', (18, 4))
Element 27: (0, (18, 4), ['.', '%', '', '%'], [(18, 11), (9, 11), (15, 8)], [False, True, False, True], 46, False, [True, False, False, False], 3584, 'West', (17, 4))
Element 28: (0, (17, 4), ['.', '.', '.', ''], [(17, 11), (8, 11), (15, 7)], [False, False, False, False], 44, False, [True, True, True, False], 3613, 'North', (17, 5))
Element 29: (0, (17, 5), ['%', '', '', ''], [(17, 10), (7, 11), (15, 6)], [True, False, False, False], 42, False, [False, False, False, False], 4632, 'South', (17, 4))
Element 30: (0, (17, 4), ['.', '.', '', ''], [(16, 10), (7, 10), (15, 5)], [False, False, False, False], 40, False, [True, True, False, False], 4651, 'South', (17, 3))
Element 31: (0, (17, 3), ['.', '%', '', '%'], [(16, 11), (7, 9), (15, 4)], [False, True, False, True], 38, False, [True, False, False, False], 5670, 'West', (16, 3))
Element 32: (0, (16, 3), ['%', '.', 'G', ''], [(16, 12), (6, 9), (16, 4)], [True, False, False, False], 36, False, [False, True, False, False], 6689, 'South', (16, 2))
Element 33: (0, (16, 2), ['.', '%', '', '%'], [(16, 13), (6, 10), (17, 4)], [False, True, False, True], 34, False, [True, False, False, False], 6708, 'West', (15, 2))
Element 34: (0, (15, 2), ['.', '%', '%', ''], [(17, 13), (6, 11), (18, 4)], [False, True, True, False], 32, False, [True, False, False, False], 6727, 'West', (14, 2))
Element 35: (0, (14, 2), ['%', '.', '.', ''], [(18, 13), (5, 11), (18, 5)], [True, False, False, False], 30, False, [False, True, True, False], 6746, 'North', (14, 3))
