Element 1: (1, (9, 2), ['.', 'F', '%', '.'], [(13, 10), (13, 12), (16, 9)], [False, False, True, False], 98, False, [True, False, False, True], 9, 'South', (9, 1))
Element 2: (1, (9, 1), ['%', '%', '', '.'], [(14, 10), (14, 12), (17, 9)], [True, True, False, False], 96, False, [False, False, False, True], 1038, 'East', (10, 1))
Element 3: (1, (10, 1), ['', '%', '.', '.'], [(15, 10), (15, 12), (18, 9)], [False, True, False, False], 94, False, [False, False, True, True], 1077, 'East', (11, 1))
Element 4: (1, (11, 1), ['', '%', '.', '.'], [(16, 10), (16, 12), (18, 10)], [False, True, False, False], 92, False, [False, False, True, True], 1116, 'East', (12, 1))
Element 5: (1, (12, 1), ['', '%', '.', '.'], [(17, 10), (16, 13), (18, 11)], [False, True, False, False], 90, False, [False, False, True, True], 1155, 'East', (13, 1))
Element 6: (1, (13, 1), ['', '%', '%', '.'], [(18, 10), (17, 13), (17, 11)], [False, True, True, False], 88, False, [False, False, False, True], 1184, 'East', (14, 1))
Element 7: (1, (14, 1), ['', '%', '.', '%'], [(18, 11), (18, 13), (16, 11)], [False, True, False, True], 86, False, [False, False, True, False], 1213, 'North', (14, 2))
Element 8: (1, (14, 2), ['%', '', '.', '.'], [(17, 11), (17, 13), (15, 11)], [True, False, False, False], 84, False, [False, False, True, True], 1232, 'East', (15, 2))
Element 9: (1, (15, 2), ['', '%', '%', '.'], [(16, 11), (16, 13), (14, 11)], [False, True, True, False], 82, False, [False, False, False, True], 1251, 'East', (16, 2))
Element 10: (1, (16, 2), ['', '%', '.', '%'], [(15, 11), (16, 12), (13, 11)], [False, True, False, True], 80, False, [False, False, True, False], 1270, 'North', (16, 3))
Element 11: (1, (16, 3), ['%', '', '.', '.'], [(15, 12), (16, 11), (12, 11)], [True, False, False, False], 78, False, [False, False, True, True], 1289, 'East', (17, 3))
Element 12: (1, (17, 3), ['', '%', '.', '%'], [(16, 12), (17, 11), (12, 12)], [False, True, False, True], 76, False, [False, False, True, False], 1308, 'North', (17, 4))
