Element 1: (3, (15, 6), ['.', 'G', '.', '.'], [(10, 5), (6, 10), (15, 5)], [False, False, False, False], 98, False, [True, False, True, True], 29, 'East', (16, 6))
Element 2: (3, (16, 6), ['', '%', '.', '.'], [(10, 6), (6, 9), (15, 4)], [False, True, False, False], 96, False, [False, False, True, True], 1058, 'East', (17, 6))
Element 3: (3, (17, 6), ['', '.', '%', '.'], [(10, 7), (7, 9), (16, 4)], [False, False, True, False], 94, False, [False, True, False, True], 3077, 'East', (18, 6))
Element 4: (3, (18, 6), ['', '.', '%', '%'], [(9, 7), (8, 9), (17, 4)], [False, False, True, True], 92, False, [False, True, False, False], 4106, 'South', (18, 5))
Element 5: (3, (18, 5), ['.', 'G', '', '%'], [(9, 8), (9, 9), (18, 4)], [False, False, False, True], 90, False, [True, False, False, False], 4145, 'West', (17, 5))
Element 6: (3, (17, 5), ['%', '', '', 'G'], [(10, 8), (9, 10), (18, 5)], [True, False, False, False], 88, False, [False, False, False, False], 4174, 'South', (17, 4))
Element 7: (3, (17, 4), ['', '.', '', ''], [(11, 8), (10, 10), (18, 6)], [False, False, False, False], 86, False, [False, True, False, False], 4193, 'South', (17, 3))
Element 8: (3, (17, 3), ['.', '%', '', '%'], [(11, 9), (11, 10), (17, 6)], [False, True, False, True], 84, False, [True, False, False, False], 4222, 'West', (16, 3))
Element 9: (3, (16, 3), ['%', '.', '', ''], [(12, 9), (12, 10), (17, 5)], [True, False, False, False], 82, False, [False, True, False, False], 4251, 'South', (16, 2))
Element 10: (3, (16, 2), ['.', '%', '', '%'], [(13, 9), (13, 10), (17, 6)], [False, True, False, True], 80, False, [True, False, False, False], 4280, 'West', (15, 2))
Element 11: (3, (15, 2), ['.', '%', '%', ''], [(13, 8), (14, 10), (16, 6)], [False, True, True, False], 78, False, [True, False, False, False], 4309, 'West', (14, 2))
Element 12: (3, (14, 2), ['%', '.', '.', ''], [(14, 8), (15, 10), (16, 7)], [True, False, False, False], 76, False, [False, True, True, False], 4348, 'North', (14, 3))
Element 13: (3, (14, 3), ['.', '', '%', '%'], [(15, 8), (16, 10), (16, 8)], [False, False, True, True], 74, False, [True, False, False, False], 4387, 'West', (13, 3))
Element 14: (3, (13, 3), ['.', '%', '%', ''], [(15, 9), (17, 10), (17, 8)], [False, True, True, False], 72, False, [True, False, False, False], 4426, 'West', (12, 3))
Element 15: (3, (12, 3), ['.', '.', '%', ''], [(16, 9), (18, 10), (18, 8)], [False, False, True, False], 70, False, [True, True, False, False], 4465, 'South', (12, 2))
Element 16: (3, (12, 2), ['.', '.', '', '%'], [(17, 9), (18, 11), (18, 9)], [False, False, False, True], 68, False, [True, True, False, False], 4504, 'South', (12, 1))
Element 17: (3, (12, 1), ['.', '%', '', '.'], [(17, 10), (17, 11), (18, 10)], [False, True, False, False], 66, False, [True, False, False, True], 4523, 'East', (13, 1))
Element 18: (3, (13, 1), ['', '%', '%', '.'], [(16, 10), (16, 11), (18, 11)], [False, True, True, False], 64, False, [False, False, False, True], 4542, 'East', (14, 1))
Element 19: (3, (14, 1), ['', '%', '', '%'], [(15, 10), (16, 12), (17, 11)], [False, True, False, True], 62, False, [False, False, False, False], 4561, 'West', (13, 1))
Element 20: (3, (13, 1), ['', '%', '%', ''], [(15, 11), (16, 13), (17, 10)], [False, True, True, False], 60, False, [False, False, False, False], 4580, 'West', (12, 1))
Element 21: (3, (12, 1), ['.', '%', '', ''], [(15, 12), (17, 13), (17, 9)], [False, True, False, False], 58, False, [True, False, False, False], 4599, 'West', (11, 1))
Element 22: (3, (11, 1), ['.', '%', '.', ''], [(14, 12), (18, 13), (16, 9)], [False, True, False, False], 56, False, [True, False, True, False], 4628, 'North', (11, 2))
Element 23: (3, (11, 2), ['.', '', '.', ''], [(14, 11), (17, 13), (16, 10)], [False, False, False, False], 54, False, [True, False, True, False], 4647, 'North', (11, 3))
Element 24: (3, (11, 3), ['.', '', '%', ''], [(13, 11), (16, 13), (16, 11)], [False, False, True, False], 52, False, [True, False, False, False], 4666, 'West', (10, 3))
Element 25: (3, (10, 3), ['%', '.', '', ''], [(13, 12), (16, 12), (15, 11)], [True, False, False, False], 50, False, [False, True, False, False], 4685, 'South', (10, 2))
Element 26: (3, (10, 2), ['.', '.', '', ''], [(12, 12), (15, 12), (15, 10)], [False, False, False, False], 48, False, [True, True, False, False], 4704, 'South', (10, 1))
Element 27: (3, (10, 1), ['F', '%', '', ''], [(12, 13), (15, 11), (15, 9)], [False, True, False, False], 46, False, [False, False, False, False], 5713, 'West', (9, 1))
Element 28: (3, (9, 1), ['%', '%', '.', ''], [(11, 13), (14, 11), (15, 8)], [True, True, False, False], 44, False, [False, False, True, False], 6722, 'North', (9, 2))
Element 29: (3, (9, 2), ['.', '', '%', ''], [(10, 13), (14, 12), (15, 7)], [False, False, True, False], 42, False, [True, False, False, False], 6751, 'West', (8, 2))
Element 30: (3, (8, 2), ['.', '%', '%', ''], [(10, 12), (13, 12), (14, 7)], [False, True, True, False], 40, False, [True, False, False, False], 6780, 'West', (7, 2))
Element 31: (3, (7, 2), ['.', '%', '.', ''], [(10, 11), (13, 11), (14, 6)], [False, True, False, False], 38, False, [True, False, True, False], 6809, 'North', (7, 3))
Element 32: (3, (7, 3), ['.', '', '.', '%'], [(11, 11), (12, 11), (13, 6)], [False, False, False, True], 36, False, [True, False, True, False], 6848, 'North', (7, 4))
Element 33: (3, (7, 4), ['.', '', '.', '.'], [(11, 10), (12, 12), (13, 7)], [False, False, False, False], 34, False, [True, False, True, True], 6867, 'East', (8, 4))
Element 34: (3, (8, 4), ['', '%', '%', '.'], [(12, 10), (12, 13), (12, 7)], [False, True, True, False], 32, False, [False, False, False, True], 6886, 'East', (9, 4))
Element 35: (3, (9, 4), ['', '%', '.', ''], [(13, 10), (11, 13), (12, 6)], [False, True, False, False], 30, False, [False, False, True, False], 6905, 'North', (9, 5))
Element 36: (3, (9, 5), ['%', '', '.', ''], [(14, 10), (10, 13), (12, 5)], [True, False, False, False], 28, False, [False, False, True, False], 6924, 'North', (9, 6))
