Element 1: (0, (6, 10), ['.', 'F', '.', '.'], [(1, 1), (12, 2), (17, 3)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (6, 9))
Element 18: (0, (16, 11), ['.', '', '.', ''], [(15, 2), (18, 9), (18, 11)], [False, False, False, False], 64, False, [True, False, True, False], 4543, 'North', (16, 12))
Element 19: (0, (16, 12), ['.', '', '.', '%'], [(16, 2), (18, 10), (17, 11)], [False, False, False, True], 62, False, [True, False, True, False], 4552, 'North', (16, 13))
Element 20: (0, (16, 13), ['%', '', '%', '.'], [(16, 3), (18, 11), (16, 11)], [True, False, True, False], 60, False, [False, False, False, True], 4561, 'East', (17, 13))
Element 21: (0, (17, 13), ['', '%', '%', '.'], [(17, 3), (17, 11), (15, 11)], [False, True, True, False], 58, False, [False, False, False, True], 4580, 'East', (18, 13))
Element 22: (0, (18, 13), ['', '%', '%', '%'], [(17, 4), (17, 10), (15, 12)], [False, True, True, True], 56, False, [False, False, False, False], 4599, 'West', (17, 13))
Element 23: (0, (17, 13), ['', '%', '%', ''], [(18, 4), (16, 10), (14, 12)], [False, True, True, False], 54, False, [False, False, False, False], 4608, 'West', (16, 13))
Element 24: (0, (16, 13), ['%', '', '%', ''], [(18, 5), (16, 11), (14, 11)], [True, False, True, False], 52, False, [False, False, False, False], 4617, 'South', (16, 12))
Element 25: (0, (16, 12), ['', '', '', '%'], [(18, 6), (15, 11), (13, 11)], [False, False, False, True], 50, False, [False, False, False, False], 4626, 'West', (15, 12))
Element 26: (0, (15, 12), ['', '', '%', ''], [(17, 6), (15, 10), (13, 12)], [False, False, True, False], 48, False, [False, False, False, False], 4635, 'South', (15, 11))
Element 27: (0, (15, 11), ['', '', '', ''], [(17, 5), (14, 10), (12, 12)], [False, False, False, False], 46, False, [False, False, False, False], 4644, 'West', (14, 11))
Element 28: (0, (14, 11), ['', '', '', ''], [(17, 6), (13, 10), (12, 13)], [False, False, False, False], 44, False, [False, False, False, False], 5643, 'North', (14, 12))
Element 29: (0, (14, 12), ['', '', '%', ''], [(16, 6), (13, 9), (11, 13)], [False, False, True, False], 42, False, [False, False, False, False], 5662, 'West', (13, 12))
Element 30: (0, (13, 12), ['', '', '%', ''], [(16, 7), (13, 8), (10, 13)], [False, False, True, False], 40, False, [False, False, False, False], 5681, 'South', (13, 11))
Element 31: (0, (13, 11), ['.', '', '', ''], [(16, 8), (14, 8), (10, 12)], [False, False, False, False], 38, False, [True, False, False, False], 5700, 'West', (12, 11))
Element 32: (0, (12, 11), ['.', '', '', ''], [(17, 8), (14, 7), (10, 11)], [False, False, False, False], 36, False, [True, False, False, False], 5729, 'West', (11, 11))
Element 33: (0, (11, 11), ['', '', '%', ''], [(18, 8), (14, 6), (9, 11)], [False, False, True, False], 34, False, [False, False, False, False], 5758, 'West', (10, 11))
Element 34: (0, (10, 11), ['', '', '', ''], [(18, 9), (14, 5), (9, 12)], [False, False, False, False], 32, False, [False, False, False, False], 5777, 'North', (10, 12))
Element 35: (0, (10, 12), ['', '', '', '%'], [(18, 10), (13, 5), (9, 11)], [False, False, False, True], 30, False, [False, False, False, False], 5786, 'North', (10, 13))
Element 36: (0, (10, 13), ['%', '', '%', ''], [(18, 11), (13, 6), (8, 11)], [True, False, True, False], 28, False, [False, False, False, False], 5805, 'East', (11, 13))
Element 37: (0, (11, 13), ['', '%', '%', ''], [(17, 11), (13, 7), (7, 11)], [False, True, True, False], 26, False, [False, False, False, False], 6814, 'East', (12, 13))
Element 38: (0, (12, 13), ['', '', '%', '%'], [(17, 10), (12, 7), (7, 10)], [False, False, True, True], 24, False, [False, False, False, False], 6833, 'South', (12, 12))
Element 39: (0, (12, 12), ['%', '', '', ''], [(17, 9), (12, 6), (8, 10)], [True, False, False, False], 22, False, [False, False, False, False], 6852, 'North', (12, 13))
Element 40: (0, (12, 13), ['', '', '%', '%'], [(16, 9), (12, 5), (9, 10)], [False, False, True, True], 20, False, [False, False, False, False], 6861, 'West', (11, 13))
Element 41: (0, (11, 13), ['', '%', '%', ''], [(16, 10), (12, 6), (10, 10)], [False, True, True, False], 18, False, [False, False, False, False], 6860, 'West', (10, 13))
Element 42: (0, (10, 13), ['%', '', '%', ''], [(16, 11), (12, 7), (11, 10)], [True, False, True, False], 16, False, [False, False, False, False], 6859, 'South', (10, 12))
Element 43: (0, (10, 12), ['', '', '', '%'], [(16, 12), (13, 7), (11, 9)], [False, False, False, True], 14, False, [False, False, False, False], 6868, 'West', (9, 12))
Element 44: (0, (9, 12), ['%', '', '%', ''], [(16, 13), (13, 6), (12, 9)], [True, False, True, False], 12, False, [False, False, False, False], 6877, 'South', (9, 11))
Element 45: (0, (9, 11), ['', '', '', ''], [(17, 13), (12, 6), (13, 9)], [False, False, False, False], 10, False, [False, False, False, False], 6876, 'West', (8, 11))
Element 46: (0, (8, 11), ['', '', '%', ''], [(18, 13), (13, 6), (13, 10)], [False, False, True, False], 8, False, [False, False, False, False], 6875, 'South', (8, 10))
Element 47: (0, (8, 10), ['', '', '', ''], [(17, 13), (13, 5), (14, 10)], [False, False, False, False], 6, False, [False, False, False, False], 6874, 'West', (7, 10))
Element 48: (0, (7, 10), ['', '', '', ''], [(16, 13), (12, 5), (15, 10)], [False, False, False, False], 4, False, [False, False, False, False], 6873, 'North', (7, 11))
Element 49: (0, (7, 11), ['.', '', '%', ''], [(16, 12), (13, 5), (16, 10)], [False, False, True, False], 2, False, [True, False, False, False], 6872, 'West', (6, 11))
Element 50: (0, (6, 11), ['.', '', '%', ''], [(15, 12), (14, 5), (16, 9)], [False, False, True, False], 0, False, [True, False, False, False], 6881, 'Stop', (6, 11))
Element 51: #0#
