Element 1: (0, (15, 6), ['G', '.', '.', '.'], [(10, 12), (14, 6), (18, 10)], [False, False, False, False], 98, False, [False, True, True, True], 0, 'East', (16, 6))
Element 25: (0, (14, 7), ['', '', '', ''], [(16, 10), (9, 11), (9, 7)], [False, False, False, False], 50, False, [False, False, False, False], 3626, 'East', (15, 7))
Element 26: (0, (15, 7), ['', '', '', ''], [(16, 9), (9, 12), (9, 8)], [False, False, False, False], 48, False, [False, False, False, False], 3645, 'East', (16, 7))
Element 27: (0, (16, 7), ['', '', 'G', '%'], [(16, 8), (10, 12), (9, 9)], [False, False, False, True], 46, False, [False, False, False, False], 3654, 'West', (15, 7))
Element 28: (0, (15, 7), ['', '', '', 'G'], [(16, 7), (10, 13), (9, 10)], [False, False, False, False], 44, False, [False, False, False, False], 3663, 'North', (15, 8))
Element 29: (0, (15, 8), ['', '', '', ''], [(16, 6), (11, 13), (8, 10)], [False, False, False, False], 42, False, [False, False, False, False], 3672, 'East', (16, 8))
Element 30: (0, (16, 8), ['', '', '', ''], [(17, 6), (12, 13), (8, 11)], [False, False, False, False], 40, False, [False, False, False, False], 3681, 'East', (17, 8))
Element 31: (0, (17, 8), ['', '%', '', ''], [(18, 6), (12, 12), (7, 11)], [False, True, False, False], 38, False, [False, False, False, False], 4680, 'East', (18, 8))
Element 32: (0, (18, 8), ['', '%', '', '%'], [(18, 5), (13, 12), (7, 10)], [False, True, False, True], 36, False, [False, False, False, False], 4689, 'North', (18, 9))
Element 33: (0, (18, 9), ['', '', '', '%'], [(18, 4), (14, 12), (7, 9)], [False, False, False, True], 34, False, [False, False, False, False], 5688, 'North', (18, 10))
Element 34: (0, (18, 10), ['', '', '', '%'], [(17, 4), (15, 12), (6, 9)], [False, False, False, True], 32, False, [False, False, False, False], 6687, 'North', (18, 11))
Element 35: (0, (18, 11), ['', '', '%', '%'], [(17, 5), (16, 12), (6, 10)], [False, False, True, True], 30, False, [False, False, False, False], 6696, 'West', (17, 11))
Element 36: (0, (17, 11), ['', '', '%', ''], [(17, 4), (16, 13), (6, 11)], [False, False, True, False], 28, False, [False, False, False, False], 6705, 'South', (17, 10))
Element 37: (0, (17, 10), ['', '', '', ''], [(17, 3), (17, 13), (5, 11)], [False, False, False, False], 26, False, [False, False, False, False], 6714, 'South', (17, 9))
Element 38: (0, (17, 9), ['', '', '', ''], [(16, 3), (18, 13), (5, 10)], [False, False, False, False], 24, False, [False, False, False, False], 6723, 'West', (16, 9))
Element 39: (0, (16, 9), ['', '', '', ''], [(16, 2), (17, 13), (5, 9)], [False, False, False, False], 22, False, [False, False, False, False], 6742, 'North', (16, 10))
Element 40: (0, (16, 10), ['', '', '', ''], [(15, 2), (16, 13), (4, 9)], [False, False, False, False], 20, False, [False, False, False, False], 6761, 'North', (16, 11))
Element 41: (0, (16, 11), ['', '', 'G', ''], [(14, 2), (16, 12), (4, 10)], [False, False, False, False], 18, False, [False, False, False, False], 6780, 'West', (15, 11))
Element 42: (0, (15, 11), ['', '', '', 'G'], [(14, 3), (16, 11), (3, 10)], [False, False, False, False], 16, False, [False, False, False, False], 6799, 'North', (15, 12))
Element 43: (0, (15, 12), ['', 'G', '%', ''], [(13, 3), (15, 11), (3, 11)], [False, False, True, False], 14, False, [False, False, False, False], 6818, 'East', (16, 12))
Element 44: (0, (16, 12), ['', 'G', '', '%'], [(12, 3), (16, 11), (3, 12)], [False, False, False, True], 12, False, [False, False, False, False], 6837, 'North', (16, 13))
Element 45: (0, (16, 13), ['%', 'G', '%', ''], [(12, 2), (16, 12), (3, 13)], [True, False, True, False], 10, False, [False, False, False, False], 6856, 'East', (17, 13))
Element 46: (0, (17, 13), ['', '%', '%', ''], [(12, 1), (15, 12), (4, 13)], [False, True, True, False], 8, False, [False, False, False, False], 7865, 'East', (18, 13))
Element 47: (0, (18, 13), ['', '%', '%', '%'], [(13, 1), (15, 11), (5, 13)], [False, True, True, True], 6, False, [False, False, False, False], 8874, 'West', (17, 13))
Element 48: (0, (17, 13), ['', '%', '%', ''], [(14, 1), (15, 12), (6, 13)], [False, True, True, False], 4, False, [False, False, False, False], 8893, 'West', (16, 13))
Element 49: (0, (16, 13), ['%', '', '%', ''], [(13, 1), (14, 12), (7, 13)], [True, False, True, False], 2, False, [False, False, False, False], 8902, 'South', (16, 12))
Element 50: (0, (16, 12), ['', '', '', '%'], [(12, 1), (13, 12), (6, 13)], [False, False, False, True], 0, False, [False, False, False, False], 8901, 'Stop', (16, 12))
Element 51: #0#
