Element 1: (2, (10, 1), ['F', '%', '.', '.'], [(10, 6), (6, 2), (11, 2)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (9, 1))
Element 2: (2, (9, 1), ['%', '%', '.', ''], [(10, 7), (7, 2), (12, 2)], [True, True, False, False], 96, False, [False, False, True, False], 2038, 'North', (9, 2))
Element 3: (2, (9, 2), ['G', '', '%', '.'], [(9, 7), (8, 2), (12, 3)], [False, False, True, False], 94, False, [False, False, False, True], 3067, 'East', (10, 2))
Element 4: (2, (10, 2), ['G', '', '.', ''], [(9, 8), (9, 2), (13, 3)], [False, False, False, False], 92, False, [False, False, True, False], 3096, 'North', (10, 3))
Element 5: (2, (10, 3), ['%', 'G', '.', '.'], [(10, 8), (10, 2), (14, 3)], [True, False, False, False], 90, False, [False, False, True, True], 3125, 'East', (11, 3))
Element 6: (2, (11, 3), ['', 'G', '%', ''], [(11, 8), (11, 2), (14, 2)], [False, False, True, False], 88, False, [False, False, False, False], 3154, 'East', (12, 3))
Element 7: (2, (12, 3), ['', '', '%', ''], [(11, 9), (11, 1), (15, 2)], [False, False, True, False], 86, False, [False, False, False, False], 3183, 'East', (13, 3))
Element 8: (2, (13, 3), ['', '%', '%', ''], [(12, 9), (12, 1), (16, 2)], [False, True, True, False], 84, False, [False, False, False, False], 3212, 'East', (14, 3))
Element 9: (2, (14, 3), ['', '', '%', '%'], [(13, 9), (13, 1), (16, 3)], [False, False, True, True], 82, False, [False, False, False, False], 3241, 'South', (14, 2))
Element 10: (2, (14, 2), ['%', 'G', '', ''], [(13, 10), (14, 1), (17, 3)], [True, False, False, False], 80, False, [False, False, False, False], 3270, 'East', (15, 2))
Element 11: (2, (15, 2), ['G', '%', '%', ''], [(14, 10), (14, 2), (17, 4)], [False, True, True, False], 78, False, [False, False, False, False], 3289, 'East', (16, 2))
Element 12: (2, (16, 2), ['G', '%', '', '%'], [(15, 10), (15, 2), (18, 4)], [False, True, False, True], 76, False, [False, False, False, False], 3308, 'North', (16, 3))
Element 13: (2, (16, 3), ['%', 'G', '.', ''], [(16, 10), (16, 2), (18, 5)], [True, False, False, False], 74, False, [False, False, True, False], 3327, 'North', (16, 4))
Element 14: (2, (16, 4), ['.', 'G', '%', ''], [(17, 10), (16, 3), (18, 6)], [False, False, True, False], 72, False, [True, False, False, False], 3356, 'West', (15, 4))
Element 15: (2, (15, 4), ['%', '%', '.', ''], [(18, 10), (17, 3), (17, 6)], [True, True, False, False], 70, False, [False, False, True, False], 3385, 'North', (15, 5))
Element 16: (2, (15, 5), ['.', '', '.', '%'], [(18, 11), (17, 4), (17, 5)], [False, False, False, True], 68, False, [True, False, True, False], 3414, 'North', (15, 6))
Element 17: (2, (15, 6), ['.', '', '.', '.'], [(17, 11), (18, 4), (17, 6)], [False, False, False, False], 66, False, [True, False, True, True], 3433, 'East', (16, 6))
Element 18: (2, (16, 6), ['', '%', '.', ''], [(16, 11), (18, 5), (17, 5)], [False, True, False, False], 64, False, [False, False, True, False], 3452, 'North', (16, 7))
Element 19: (2, (16, 7), ['.', '', '.', '%'], [(16, 12), (18, 6), (17, 6)], [False, False, False, True], 62, False, [True, False, True, False], 3471, 'North', (16, 8))
Element 20: (2, (16, 8), ['.', '', '.', '.'], [(16, 13), (17, 6), (16, 6)], [False, False, False, False], 60, False, [True, False, True, True], 3490, 'East', (17, 8))
Element 21: (2, (17, 8), ['', '%', '.', '.'], [(17, 13), (17, 5), (16, 7)], [False, True, False, False], 58, False, [False, False, True, True], 3509, 'East', (18, 8))
Element 22: (2, (18, 8), ['', '%', '.', '%'], [(18, 13), (17, 6), (15, 7)], [False, True, False, True], 56, False, [False, False, True, False], 3538, 'North', (18, 9))
Element 23: (2, (18, 9), ['.', '', '', '%'], [(17, 13), (16, 6), (15, 8)], [False, False, False, True], 54, False, [True, False, False, False], 3557, 'West', (17, 9))
Element 24: (2, (17, 9), ['.', '', '', ''], [(16, 13), (16, 7), (15, 9)], [False, False, False, False], 52, False, [True, False, False, False], 3576, 'West', (16, 9))
Element 25: (2, (16, 9), ['', 'G', '', ''], [(16, 12), (16, 8), (15, 10)], [False, False, False, False], 50, False, [False, False, False, False], 3585, 'North', (16, 10))
Element 26: (2, (16, 10), ['', '', '', ''], [(15, 12), (17, 8), (15, 11)], [False, False, False, False], 48, False, [False, False, False, False], 3604, 'East', (17, 10))
Element 27: (2, (17, 10), ['', '', '', ''], [(14, 12), (18, 8), (14, 11)], [False, False, False, False], 46, False, [False, False, False, False], 3623, 'East', (18, 10))
Element 28: (2, (18, 10), ['', 'G', '', '%'], [(13, 12), (18, 9), (13, 11)], [False, False, False, True], 44, False, [False, False, False, False], 3642, 'North', (18, 11))
Element 29: (2, (18, 11), ['', 'G', '%', '%'], [(12, 12), (18, 10), (12, 11)], [False, False, True, True], 42, False, [False, False, False, False], 3661, 'West', (17, 11))
Element 30: (2, (17, 11), ['', '', '%', 'G'], [(12, 13), (18, 11), (12, 10)], [False, False, True, False], 40, False, [False, False, False, False], 4670, 'West', (16, 11))
Element 31: (2, (16, 11), ['', '', '', 'G'], [(11, 13), (17, 11), (11, 10)], [False, False, False, False], 38, False, [False, False, False, False], 4689, 'North', (16, 12))
Element 32: (2, (16, 12), ['', '', '', '%'], [(10, 13), (17, 10), (11, 11)], [False, False, False, True], 36, False, [False, False, False, False], 4708, 'North', (16, 13))
Element 33: (2, (16, 13), ['%', '', '%', ''], [(10, 12), (17, 9), (10, 11)], [True, False, True, False], 34, False, [False, False, False, False], 4727, 'East', (17, 13))
Element 34: (2, (17, 13), ['', '%', '%', ''], [(9, 12), (16, 9), (10, 10)], [False, True, True, False], 32, False, [False, False, False, False], 4746, 'East', (18, 13))
Element 35: (2, (18, 13), ['', '%', '%', '%'], [(9, 11), (16, 10), (9, 10)], [False, True, True, True], 30, False, [False, False, False, False], 4765, 'West', (17, 13))
Element 36: (2, (17, 13), ['', '%', '%', ''], [(8, 11), (16, 11), (9, 9)], [False, True, True, False], 28, False, [False, False, False, False], 4784, 'West', (16, 13))
Element 37: (2, (16, 13), ['%', 'G', '%', ''], [(7, 11), (16, 12), (8, 9)], [True, False, True, False], 26, False, [False, False, False, False], 5793, 'East', (17, 13))
Element 38: (2, (17, 13), ['G', '%', '%', ''], [(7, 10), (16, 13), (7, 9)], [False, True, True, False], 24, False, [False, False, False, False], 6802, 'Stop', (17, 13))
Element 39: (2, (17, 13), ['', '%', '%', ''], [(8, 10), (16, 12), (6, 9)], [False, True, True, False], 22, False, [False, False, False, False], 7811, 'West', (16, 13))
Element 40: (2, (16, 13), ['%', '', '%', ''], [(9, 10), (15, 12), (6, 10)], [True, False, True, False], 20, False, [False, False, False, False], 7820, 'South', (16, 12))
Element 41: (2, (16, 12), ['', '', '', '%'], [(10, 10), (15, 11), (6, 11)], [False, False, False, True], 18, False, [False, False, False, False], 7829, 'West', (15, 12))
Element 42: (2, (15, 12), ['', '', '%', ''], [(11, 10), (15, 10), (5, 11)], [False, False, True, False], 16, False, [False, False, False, False], 7838, 'South', (15, 11))
Element 43: (2, (15, 11), ['', '', '', ''], [(12, 10), (15, 9), (5, 10)], [False, False, False, False], 14, False, [False, False, False, False], 7847, 'South', (15, 10))
Element 44: (2, (15, 10), ['', '', '', ''], [(12, 11), (15, 8), (5, 9)], [False, False, False, False], 12, False, [False, False, False, False], 7856, 'South', (15, 9))
Element 45: (2, (15, 9), ['%', '', '', ''], [(13, 11), (14, 8), (4, 9)], [True, False, False, False], 10, False, [False, False, False, False], 7875, 'South', (15, 8))
Element 46: (2, (15, 8), ['', '', '', ''], [(14, 11), (14, 7), (4, 10)], [False, False, False, False], 8, False, [False, False, False, False], 7894, 'South', (15, 7))
Element 47: (2, (15, 7), ['', '', '', ''], [(15, 11), (14, 6), (3, 10)], [False, False, False, False], 6, False, [False, False, False, False], 7913, 'West', (14, 7))
Element 48: (2, (14, 7), ['.', '', '', ''], [(14, 11), (14, 5), (3, 11)], [False, False, False, False], 4, False, [True, False, False, False], 7932, 'West', (13, 7))
Element 49: (2, (13, 7), ['.', '.', '.', ''], [(13, 11), (13, 5), (3, 12)], [False, False, False, False], 2, False, [True, True, True, False], 7961, 'North', (13, 8))
Element 50: (2, (13, 8), ['%', '', '', ''], [(13, 11), (13, 5), (3, 13)], [True, False, False, False], 0, False, [False, False, False, False], 7980, 'Stop', (13, 8))
Element 51: #0#
