Element 1: (0, (18, 13), ['.', '%', '%', '%'], [(12, 9), (13, 1), (18, 8)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (17, 13))
Element 2: (0, (17, 13), ['.', '%', '%', ''], [(13, 9), (14, 1), (18, 9)], [False, True, True, False], 96, False, [True, False, False, False], 39, 'West', (16, 13))
Element 3: (0, (16, 13), ['%', '.', '%', ''], [(13, 10), (14, 2), (18, 10)], [True, False, True, False], 94, False, [False, True, False, False], 78, 'South', (16, 12))
Element 4: (0, (16, 12), ['.', '.', '', '%'], [(14, 10), (15, 2), (18, 11)], [False, False, False, True], 92, False, [True, True, False, False], 117, 'South', (16, 11))
Element 5: (0, (16, 11), ['.', '.', '', 'G'], [(15, 10), (16, 2), (17, 11)], [False, False, False, False], 90, False, [True, True, False, False], 156, 'South', (16, 10))
Element 6: (0, (16, 10), ['', '.', '', 'G'], [(15, 11), (16, 3), (17, 10)], [False, False, False, False], 88, False, [False, True, False, False], 195, 'South', (16, 9))
Element 7: (0, (16, 9), ['.', '.', '', 'G'], [(15, 12), (17, 3), (17, 9)], [False, False, False, False], 86, False, [True, True, False, False], 234, 'South', (16, 8))
Element 8: (0, (16, 8), ['.', '.', '', 'G'], [(14, 12), (17, 4), (17, 8)], [False, False, False, False], 84, False, [True, True, False, False], 273, 'South', (16, 7))
Element 9: (0, (16, 7), ['.', '.', 'G', '%'], [(14, 11), (18, 4), (16, 8)], [False, False, False, True], 82, False, [True, True, False, False], 302, 'South', (16, 6))
Element 10: (0, (16, 6), ['.', '%', '', '.'], [(13, 11), (18, 5), (15, 8)], [False, True, False, False], 80, False, [True, False, False, True], 341, 'East', (17, 6))
Element 11: (0, (17, 6), ['', '.', '%', 'G'], [(13, 12), (18, 6), (15, 9)], [False, False, True, False], 78, False, [False, True, False, False], 380, 'South', (17, 5))
Element 12: (0, (17, 5), ['%', '', 'G', ''], [(12, 12), (17, 6), (16, 9)], [True, False, False, False], 76, False, [False, False, False, False], 399, 'East', (18, 5))
Element 13: (0, (18, 5), ['G', '', '', '%'], [(12, 13), (17, 5), (16, 10)], [False, False, False, True], 74, False, [False, False, False, False], 1398, 'North', (18, 6))
Element 14: (0, (18, 6), ['G', '', '%', '%'], [(11, 13), (17, 6), (16, 11)], [False, False, True, True], 72, False, [False, False, False, False], 1407, 'South', (18, 5))
Element 15: (0, (18, 5), ['', '', '', '%'], [(10, 13), (16, 6), (16, 12)], [False, False, False, True], 70, False, [False, False, False, False], 1416, 'South', (18, 4))
Element 16: (0, (18, 4), ['', '%', '', '%'], [(10, 12), (15, 6), (16, 13)], [False, True, False, True], 68, False, [False, False, False, False], 1435, 'West', (17, 4))
Element 17: (0, (17, 4), ['.', '', '', ''], [(10, 11), (15, 7), (17, 13)], [False, False, False, False], 66, False, [True, False, False, False], 1454, 'West', (16, 4))
Element 18: (0, (16, 4), ['.', '', '%', ''], [(11, 11), (14, 7), (18, 13)], [False, False, True, False], 64, False, [True, False, False, False], 1483, 'West', (15, 4))
Element 19: (0, (15, 4), ['%', '%', '.', ''], [(12, 11), (14, 8), (17, 13)], [True, True, False, False], 62, False, [False, False, True, False], 1512, 'North', (15, 5))
Element 20: (0, (15, 5), ['.', '', '', '%'], [(12, 10), (13, 8), (16, 13)], [False, False, False, True], 60, False, [True, False, False, False], 1541, 'West', (14, 5))
Element 21: (0, (14, 5), ['.', '%', '.', ''], [(11, 10), (13, 7), (16, 12)], [False, True, False, False], 58, False, [True, False, True, False], 1570, 'North', (14, 6))
Element 22: (0, (14, 6), ['G', '', '', ''], [(11, 9), (13, 6), (15, 12)], [False, False, False, False], 56, False, [False, False, False, False], 1599, 'East', (15, 6))
Element 23: (0, (15, 6), ['', '', '', ''], [(11, 8), (13, 5), (15, 11)], [False, False, False, False], 54, False, [False, False, False, False], 1618, 'North', (15, 7))
Element 24: (0, (15, 7), ['', '', '', ''], [(10, 8), (12, 5), (15, 10)], [False, False, False, False], 52, False, [False, False, False, False], 1637, 'North', (15, 8))
Element 25: (0, (15, 8), ['', '', '', ''], [(10, 7), (12, 6), (14, 10)], [False, False, False, False], 50, False, [False, False, False, False], 2646, 'North', (15, 9))
Element 26: (0, (15, 9), ['%', '', '', ''], [(9, 7), (12, 7), (14, 11)], [True, False, False, False], 48, False, [False, False, False, False], 3655, 'North', (15, 10))
Element 27: (0, (15, 10), ['', '', '', ''], [(9, 8), (12, 6), (14, 12)], [False, False, False, False], 46, False, [False, False, False, False], 3664, 'North', (15, 11))
Element 28: (0, (15, 11), ['', '', '', ''], [(9, 9), (12, 5), (13, 12)], [False, False, False, False], 44, False, [False, False, False, False], 3673, 'North', (15, 12))
Element 29: (0, (15, 12), ['', '', '%', ''], [(9, 10), (13, 5), (13, 11)], [False, False, True, False], 42, False, [False, False, False, False], 3682, 'West', (14, 12))
Element 30: (0, (14, 12), ['', '', '%', ''], [(10, 10), (14, 5), (13, 10)], [False, False, True, False], 40, False, [False, False, False, False], 3691, 'South', (14, 11))
Element 31: (0, (14, 11), ['', '', '', ''], [(9, 10), (15, 5), (13, 9)], [False, False, False, False], 38, False, [False, False, False, False], 3690, 'South', (14, 10))
Element 32: (0, (14, 10), ['', '%', '', ''], [(9, 11), (15, 4), (13, 8)], [False, True, False, False], 36, False, [False, False, False, False], 3699, 'West', (13, 10))
Element 33: (0, (13, 10), ['', '', '', ''], [(9, 12), (16, 4), (14, 8)], [False, False, False, False], 34, False, [False, False, False, False], 3708, 'North', (13, 11))
Element 34: (0, (13, 11), ['', '', '', ''], [(9, 11), (15, 4), (14, 7)], [False, False, False, False], 32, False, [False, False, False, False], 3707, 'North', (13, 12))
Element 35: (0, (13, 12), ['', '', '%', ''], [(8, 11), (15, 5), (15, 7)], [False, False, True, False], 30, False, [False, False, False, False], 3716, 'West', (12, 12))
Element 36: (0, (12, 12), ['%', '', '', ''], [(7, 11), (14, 5), (16, 7)], [True, False, False, False], 28, False, [False, False, False, False], 4715, 'North', (12, 13))
Element 37: (0, (12, 13), ['', '', '%', '%'], [(7, 10), (14, 6), (16, 6)], [False, False, True, True], 26, False, [False, False, False, False], 4724, 'West', (11, 13))
Element 38: (0, (11, 13), ['', '%', '%', ''], [(7, 9), (14, 5), (17, 6)], [False, True, True, False], 24, False, [False, False, False, False], 5723, 'West', (10, 13))
Element 39: (0, (10, 13), ['%', '', '%', ''], [(6, 9), (13, 5), (18, 6)], [True, False, True, False], 22, False, [False, False, False, False], 6722, 'South', (10, 12))
Element 40: (0, (10, 12), ['', '', '', '%'], [(6, 10), (13, 6), (18, 5)], [False, False, False, True], 20, False, [False, False, False, False], 6731, 'South', (10, 11))
Element 41: (0, (10, 11), ['', '', '', ''], [(6, 11), (12, 6), (18, 4)], [False, False, False, False], 18, False, [False, False, False, False], 6740, 'East', (11, 11))
Element 42: (0, (11, 11), ['', '', '%', ''], [(5, 11), (13, 6), (17, 4)], [False, False, True, False], 16, False, [False, False, False, False], 6749, 'East', (12, 11))
Element 43: (0, (12, 11), ['', '', '', ''], [(5, 10), (14, 6), (17, 5)], [False, False, False, False], 14, False, [False, False, False, False], 6758, 'South', (12, 10))
Element 44: (0, (12, 10), ['', '', '', ''], [(5, 9), (13, 6), (17, 4)], [False, False, False, False], 12, False, [False, False, False, False], 6767, 'South', (12, 9))
Element 45: (0, (12, 9), ['', '%', '', ''], [(4, 9), (13, 7), (17, 3)], [False, True, False, False], 10, False, [False, False, False, False], 6776, 'East', (13, 9))
Element 46: (0, (13, 9), ['', '', '', '%'], [(4, 10), (12, 7), (16, 3)], [False, False, False, True], 8, False, [False, False, False, False], 6785, 'South', (13, 8))
Element 47: (0, (13, 8), ['%', 'G', '', ''], [(3, 10), (13, 7), (16, 4)], [True, False, False, False], 6, False, [False, False, False, False], 6794, 'East', (14, 8))
Element 48: (0, (14, 8), ['G', '', '%', ''], [(3, 11), (13, 8), (15, 4)], [False, False, True, False], 4, False, [False, False, False, False], 6803, 'South', (14, 7))
Element 49: (0, (14, 7), ['', '', '', ''], [(3, 12), (13, 9), (15, 5)], [False, False, False, False], 2, False, [False, False, False, False], 6812, 'West', (13, 7))
Element 50: (0, (13, 7), ['', '', '', ''], [(3, 13), (13, 10), (15, 6)], [False, False, False, False], 0, False, [False, False, False, False], 6821, 'Stop', (13, 7))
Element 51: #0#
