Element 1: (0, (10, 1), ['F', '%', '.', '.'], [(2, 6), (3, 2), (18, 8)], [False, True, False, False], 98, False, [False, False, True, True], 0, 'West', (9, 1))
Element 2: (0, (9, 1), ['%', '%', '.', ''], [(3, 6), (4, 2), (18, 9)], [True, True, False, False], 96, False, [False, False, True, False], 1029, 'North', (9, 2))
Element 3: (0, (9, 2), ['.', '', '%', '.'], [(4, 6), (5, 2), (18, 10)], [False, False, True, False], 94, False, [True, False, False, True], 1068, 'East', (10, 2))
Element 4: (0, (10, 2), ['', '', '.', '.'], [(5, 6), (6, 2), (18, 11)], [False, False, False, False], 92, False, [False, False, True, True], 1107, 'East', (11, 2))
Element 5: (0, (11, 2), ['', '.', '.', '.'], [(6, 6), (7, 2), (17, 11)], [False, False, False, False], 90, False, [False, True, True, True], 1146, 'East', (12, 2))
Element 6: (0, (12, 2), ['', '.', '.', '%'], [(6, 7), (8, 2), (17, 10)], [False, False, False, True], 88, False, [False, True, True, False], 1185, 'North', (12, 3))
Element 7: (0, (12, 3), ['.', '', '%', '.'], [(5, 7), (9, 2), (17, 9)], [False, False, True, False], 86, False, [True, False, False, True], 1214, 'East', (13, 3))
Element 8: (0, (13, 3), ['', '%', '%', '.'], [(6, 7), (10, 2), (17, 8)], [False, True, True, False], 84, False, [False, False, False, True], 1233, 'East', (14, 3))
Element 9: (0, (14, 3), ['', '.', '%', '%'], [(6, 6), (10, 3), (16, 8)], [False, False, True, True], 82, False, [False, True, False, False], 1262, 'South', (14, 2))
Element 10: (0, (14, 2), ['%', '.', '', '.'], [(6, 5), (11, 3), (16, 9)], [True, False, False, False], 80, False, [False, True, False, True], 1301, 'East', (15, 2))
Element 11: (0, (15, 2), ['', '%', '%', '.'], [(7, 5), (12, 3), (16, 10)], [False, True, True, False], 78, False, [False, False, False, True], 1330, 'East', (16, 2))
Element 12: (0, (16, 2), ['', '%', '.', '%'], [(7, 4), (13, 3), (16, 11)], [False, True, False, True], 76, False, [False, False, True, False], 1359, 'North', (16, 3))
Element 13: (0, (16, 3), ['%', '', '.', '.'], [(8, 4), (14, 3), (16, 12)], [True, False, False, False], 74, False, [False, False, True, True], 1388, 'East', (17, 3))
Element 14: (0, (17, 3), ['', '%', '.', '%'], [(9, 4), (14, 2), (16, 13)], [False, True, False, True], 72, False, [False, False, True, False], 1417, 'North', (17, 4))
Element 15: (0, (17, 4), ['.', '', '.', '.'], [(10, 4), (14, 1), (17, 13)], [False, False, False, False], 70, False, [True, False, True, True], 1456, 'East', (18, 4))
Element 16: (0, (18, 4), ['', '%', '.', '%'], [(10, 5), (13, 1), (18, 13)], [False, True, False, True], 68, False, [False, False, True, False], 1495, 'North', (18, 5))
Element 17: (0, (18, 5), ['.', '', '.', '%'], [(10, 6), (12, 1), (17, 13)], [False, False, False, True], 66, False, [True, False, True, False], 1524, 'North', (18, 6))
Element 18: (0, (18, 6), ['.', '', '%', '%'], [(10, 7), (11, 1), (16, 13)], [False, False, True, True], 64, False, [True, False, False, False], 2543, 'West', (17, 6))
Element 19: (0, (17, 6), ['.', '.', '%', ''], [(9, 7), (11, 2), (16, 12)], [False, False, True, False], 62, False, [True, True, False, False], 3552, 'South', (17, 5))
Element 20: (0, (17, 5), ['%', '', '', ''], [(9, 8), (12, 2), (15, 12)], [True, False, False, False], 60, False, [False, False, False, False], 3581, 'North', (17, 6))
Element 21: (0, (17, 6), ['.', '', '%', ''], [(10, 8), (11, 2), (15, 11)], [False, False, True, False], 58, False, [True, False, False, False], 3600, 'West', (16, 6))
Element 22: (0, (16, 6), ['.', '%', '.', ''], [(11, 8), (11, 1), (15, 10)], [False, True, False, False], 56, False, [True, False, True, False], 3629, 'North', (16, 7))
Element 23: (0, (16, 7), ['.', '', '', '%'], [(11, 9), (10, 1), (15, 9)], [False, False, False, True], 54, False, [True, False, False, False], 3658, 'West', (15, 7))
Element 24: (0, (15, 7), ['.', '.', 'G', ''], [(12, 9), (9, 1), (15, 8)], [False, False, False, False], 52, False, [True, True, False, False], 3687, 'South', (15, 6))
Element 25: (0, (15, 6), ['.', '.', '', ''], [(13, 9), (10, 1), (14, 8)], [False, False, False, False], 50, False, [True, True, False, False], 3716, 'South', (15, 5))
Element 26: (0, (15, 5), ['.', '.', '', '%'], [(13, 10), (11, 1), (14, 7)], [False, False, False, True], 48, False, [True, True, False, False], 3745, 'South', (15, 4))
Element 27: (0, (15, 4), ['%', '%', '', '.'], [(14, 10), (12, 1), (14, 6)], [True, True, False, False], 46, False, [False, False, False, True], 3774, 'East', (16, 4))
Element 28: (0, (16, 4), ['', '', '%', ''], [(14, 11), (12, 2), (14, 5)], [False, False, True, False], 44, False, [False, False, False, False], 3803, 'West', (15, 4))
Element 29: (0, (15, 4), ['%', '%', '', ''], [(14, 12), (12, 1), (13, 5)], [True, True, False, False], 42, False, [False, False, False, False], 3822, 'North', (15, 5))
Element 30: (0, (15, 5), ['', '', '', '%'], [(13, 12), (13, 1), (13, 6)], [False, False, False, True], 40, False, [False, False, False, False], 3841, 'West', (14, 5))
Element 31: (0, (14, 5), ['', '%', '', ''], [(13, 11), (14, 1), (13, 7)], [False, True, False, False], 38, False, [False, False, False, False], 3860, 'North', (14, 6))
Element 32: (0, (14, 6), ['', '', '', ''], [(12, 11), (14, 2), (13, 8)], [False, False, False, False], 36, False, [False, False, False, False], 3879, 'North', (14, 7))
Element 33: (0, (14, 7), ['', '', '', ''], [(12, 12), (15, 2), (13, 9)], [False, False, False, False], 34, False, [False, False, False, False], 3888, 'North', (14, 8))
Element 34: (0, (14, 8), ['', '', '%', ''], [(12, 13), (16, 2), (13, 10)], [False, False, True, False], 32, False, [False, False, False, False], 4887, 'East', (15, 8))
Element 35: (0, (15, 8), ['', '', '', ''], [(11, 13), (16, 3), (12, 10)], [False, False, False, False], 30, False, [False, False, False, False], 4906, 'East', (16, 8))
Element 36: (0, (16, 8), ['', '', '', ''], [(10, 13), (17, 3), (11, 10)], [False, False, False, False], 28, False, [False, False, False, False], 4925, 'East', (17, 8))
Element 37: (0, (17, 8), ['', '%', '', ''], [(10, 12), (17, 4), (11, 11)], [False, True, False, False], 26, False, [False, False, False, False], 4944, 'East', (18, 8))
Element 38: (0, (18, 8), ['', '%', '', '%'], [(10, 11), (18, 4), (12, 11)], [False, True, False, True], 24, False, [False, False, False, False], 4953, 'North', (18, 9))
Element 39: (0, (18, 9), ['', '', '', '%'], [(10, 10), (18, 5), (13, 11)], [False, False, False, True], 22, False, [False, False, False, False], 4962, 'North', (18, 10))
Element 40: (0, (18, 10), ['', '', '', '%'], [(9, 10), (18, 6), (14, 11)], [False, False, False, True], 20, False, [False, False, False, False], 4971, 'North', (18, 11))
Element 41: (0, (18, 11), ['', '', '%', '%'], [(9, 11), (17, 6), (14, 12)], [False, False, True, True], 18, False, [False, False, False, False], 4980, 'West', (17, 11))
Element 42: (0, (17, 11), ['', '', '%', ''], [(9, 12), (17, 5), (13, 12)], [False, False, True, False], 16, False, [False, False, False, False], 4989, 'South', (17, 10))
Element 43: (0, (17, 10), ['', '', '', ''], [(9, 11), (17, 6), (12, 12)], [False, False, False, False], 14, False, [False, False, False, False], 4988, 'South', (17, 9))
Element 44: (0, (17, 9), ['', '', '', ''], [(8, 11), (16, 6), (12, 13)], [False, False, False, False], 12, False, [False, False, False, False], 4997, 'West', (16, 9))
Element 45: (0, (16, 9), ['', '', '', ''], [(7, 11), (16, 7), (11, 13)], [False, False, False, False], 10, False, [False, False, False, False], 5996, 'North', (16, 10))
Element 46: (0, (16, 10), ['', '', '', ''], [(7, 10), (16, 8), (10, 13)], [False, False, False, False], 8, False, [False, False, False, False], 6005, 'North', (16, 11))
