Element 1: (2, (13, 11), ['.', '.', 'G', '.'], [(17, 13), (10, 11), (13, 12)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'East', (14, 11))
Element 2: (2, (14, 11), ['', '.', 'G', '.'], [(18, 13), (11, 11), (14, 12)], [False, False, False, False], 96, False, [False, True, False, True], 58, 'East', (15, 11))
Element 3: (2, (15, 11), ['', '.', 'G', '.'], [(17, 13), (12, 11), (15, 12)], [False, False, False, False], 94, False, [False, True, False, True], 87, 'East', (16, 11))
Element 4: (2, (16, 11), ['', '.', 'G', '.'], [(16, 13), (12, 12), (16, 12)], [False, False, False, False], 92, False, [False, True, False, True], 116, 'East', (17, 11))
Element 5: (2, (17, 11), ['G', '.', '%', '.'], [(16, 12), (12, 13), (16, 11)], [False, False, True, False], 90, False, [False, True, False, True], 1125, 'East', (18, 11))
Element 6: (2, (18, 11), ['', '.', '%', '%'], [(16, 11), (11, 13), (16, 10)], [False, False, True, True], 88, False, [False, True, False, False], 1154, 'South', (18, 10))
Element 7: (2, (18, 10), ['G', '.', '', '%'], [(17, 11), (10, 13), (17, 10)], [False, False, False, True], 86, False, [False, True, False, False], 1183, 'South', (18, 9))
Element 8: (2, (18, 9), ['G', '.', '', '%'], [(18, 11), (10, 12), (17, 9)], [False, False, False, True], 84, False, [False, True, False, False], 1212, 'South', (18, 8))
Element 9: (2, (18, 8), ['G', '%', '', '%'], [(18, 10), (9, 12), (17, 8)], [False, True, False, True], 82, False, [False, False, False, False], 1241, 'North', (18, 9))
Element 10: (2, (18, 9), ['', '', '', '%'], [(17, 10), (10, 12), (16, 8)], [False, False, False, True], 80, False, [False, False, False, False], 1250, 'North', (18, 10))
Element 11: (2, (18, 10), ['', '', '', '%'], [(17, 9), (10, 13), (16, 9)], [False, False, False, True], 78, False, [False, False, False, False], 1259, 'North', (18, 11))
Element 12: (2, (18, 11), ['', '', '%', '%'], [(18, 9), (11, 13), (15, 9)], [False, False, True, True], 76, False, [False, False, False, False], 1268, 'West', (17, 11))
Element 13: (2, (17, 11), ['', '', '%', ''], [(18, 8), (12, 13), (15, 10)], [False, False, True, False], 74, False, [False, False, False, False], 1277, 'South', (17, 10))
